SN,selfColor,Matching,Label,Response,Correct,RT
39,red,Match,Friend,Nonmatch,0,0.6275844
39,red,Match,Self,Match,1,0.6551608
39,red,Nonmatch,Self,Nonmatch,1,0.6665188
39,red,Nonmatch,Friend,Nonmatch,1,1.1791921
39,red,Match,Friend,Match,1,0.9414862
39,red,Match,Friend,Match,1,0.9014981
39,red,Match,Friend,Match,1,0.6441374
39,red,Nonmatch,Friend,Nonmatch,1,0.6972237
39,red,Match,Friend,Match,1,0.8252979
39,red,Match,Self,Match,1,0.606461
39,red,Match,Self,Match,1,0.5669263
39,red,Match,Friend,Nonmatch,0,0.6909082
39,red,Match,Friend,Match,1,0.6355386
39,red,Match,Self,Match,1,0.9178601
39,red,Match,Friend,Match,1,0.960832
39,red,Nonmatch,Self,Nonmatch,1,1.2247534
39,red,Match,Self,Match,1,1.0073161
39,red,Nonmatch,Friend,Nonmatch,1,0.8044319
39,red,Match,Self,Match,1,0.9888852
39,red,Nonmatch,Friend,Nonmatch,1,1.4767229
39,red,Match,Self,Match,1,0.6581702
39,red,Nonmatch,Self,Nonmatch,1,0.8327915
39,red,Nonmatch,Self,Nonmatch,1,0.6714983
39,red,Match,Self,Match,1,0.8568093
39,red,Match,Self,Match,1,0.8980915
39,red,Nonmatch,Self,Match,0,0.9940303
39,red,Nonmatch,Self,Nonmatch,1,0.814321
39,red,Match,Self,Match,1,0.7024379
39,red,Nonmatch,Self,Nonmatch,1,1.2103268
39,red,Match,Friend,Match,1,0.6861083
39,red,Match,Friend,Match,1,1.2078867
39,red,Nonmatch,Self,Nonmatch,1,0.7182603
39,red,Match,Self,Match,1,0.6992873
39,red,Match,Friend,Match,1,1.1155678
39,red,Match,Friend,Match,1,0.5532302
39,red,Match,Friend,Match,1,0.5011763
39,red,Nonmatch,Friend,Nonmatch,1,0.7526646
39,red,Match,Friend,Match,1,0.7330485
39,red,Nonmatch,Self,Nonmatch,1,1.1103991
39,red,Nonmatch,Self,Nonmatch,1,0.970097
39,red,Nonmatch,Friend,Nonmatch,1,1.0305636
39,red,Nonmatch,Self,Nonmatch,1,0.9040181
39,red,Nonmatch,Self,Nonmatch,1,0.7046427
39,red,Nonmatch,Friend,Nonmatch,1,0.6332544
39,red,Nonmatch,Friend,Nonmatch,1,0.8241071
39,red,Nonmatch,Friend,Nonmatch,1,0.9601921
39,red,Nonmatch,Friend,Nonmatch,1,0.6162413
39,red,Nonmatch,Friend,Nonmatch,1,0.4709823
39,red,Nonmatch,Friend,Nonmatch,1,0.4029832
39,red,Match,Self,Match,1,0.8114922
39,red,Match,Self,Match,1,0.5765227
39,red,Match,Self,Match,1,0.5643352
39,red,Nonmatch,Self,Nonmatch,1,0.6932055
39,red,Match,Friend,Nonmatch,0,0.9535297
39,red,Nonmatch,Self,Nonmatch,1,1.2229691
39,red,Match,Self,Match,1,0.592693
39,red,Match,Friend,Match,1,0.9786738
39,red,Nonmatch,Self,Match,0,0.7096652
39,red,Nonmatch,Friend,Nonmatch,1,1.2897065
39,red,Match,Friend,Match,1,0.8509121
39,red,Match,Friend,Match,1,0.7363951
39,red,Nonmatch,Friend,Nonmatch,1,1.2758752
39,red,Nonmatch,Friend,Nonmatch,1,0.6589656
39,red,Nonmatch,Friend,Nonmatch,1,0.7321979
39,red,Nonmatch,Friend,Nonmatch,1,0.5713047
39,red,Match,Self,Match,1,0.7255358
39,red,Nonmatch,Self,Nonmatch,1,0.7605058
39,red,Nonmatch,Self,Nonmatch,1,0.7288839
39,red,Match,Self,Match,1,0.793867
40,blue,Nonmatch,Self,Nonmatch,1,0.6480422
40,blue,Nonmatch,Self,Nonmatch,1,0.6655226
40,blue,Match,Friend,Match,1,1.0900544
40,blue,Match,Friend,Match,1,1.0733765
40,blue,Nonmatch,Friend,Nonmatch,1,0.6513515
40,blue,Nonmatch,Self,Nonmatch,1,0.8908581
40,blue,Match,Friend,Nonmatch,0,1.0343807
40,blue,Match,Friend,Match,1,0.78008
40,blue,Nonmatch,Friend,Nonmatch,1,1.0334152
40,blue,Match,Self,Match,1,1.0722258
40,blue,Match,Friend,Match,1,0.8482527
40,blue,Nonmatch,Friend,Nonmatch,1,0.9399725
40,blue,Match,Self,Match,1,0.5193411
40,blue,Nonmatch,Friend,Nonmatch,1,0.7313127
40,blue,Nonmatch,Friend,Nonmatch,1,1.2848429
40,blue,Match,Self,Match,1,0.6364089
40,blue,Match,Self,Match,1,0.5103738
40,blue,Nonmatch,Friend,Nonmatch,1,0.7291981
40,blue,Match,Self,Match,1,0.545442
40,blue,Nonmatch,Self,Nonmatch,1,0.7943377
40,blue,Nonmatch,Friend,Nonmatch,1,0.9332403
40,blue,Nonmatch,Self,Nonmatch,1,1.4210125
40,blue,Nonmatch,Friend,Nonmatch,1,0.8898588
40,blue,Match,Self,Match,1,0.4916656
40,blue,Nonmatch,Self,Nonmatch,1,0.6155782
40,blue,Nonmatch,Self,Nonmatch,1,0.7661667
40,blue,Nonmatch,Friend,Match,0,0.7439264
40,blue,Nonmatch,Friend,Nonmatch,1,0.802023
40,blue,Match,Self,Match,1,0.5858274
40,blue,Match,Friend,Nonmatch,0,0.7298654
40,blue,Nonmatch,Self,Nonmatch,1,0.8356735
40,blue,Match,Self,Match,1,0.8399842
40,blue,Nonmatch,Self,Nonmatch,1,0.8131157
40,blue,Match,Self,Match,1,1.255124
40,blue,Nonmatch,Self,Nonmatch,1,0.5688747
40,blue,Nonmatch,Self,Nonmatch,1,0.6355142
40,blue,Match,Self,Match,1,1.2091644
40,blue,Match,Self,Match,1,0.4737712
40,blue,Nonmatch,Friend,Nonmatch,1,0.6355107
40,blue,Nonmatch,Friend,Nonmatch,1,1.0881241
40,blue,Match,Friend,Match,1,0.5931834
40,blue,Match,Self,Match,1,0.9242558
40,blue,Match,Friend,Match,1,1.1015642
40,blue,Nonmatch,Self,Nonmatch,1,0.6567116
40,blue,Nonmatch,Friend,Nonmatch,1,1.1882395
40,blue,Nonmatch,Self,Nonmatch,1,0.8730823
40,blue,Nonmatch,Self,Nonmatch,1,0.8025419
40,blue,Nonmatch,Self,Nonmatch,1,0.7150579
40,blue,Match,Self,Match,1,0.6496166
40,blue,Nonmatch,Self,Nonmatch,1,0.6068616
40,blue,Nonmatch,Friend,Nonmatch,1,0.6984026
40,blue,Match,Self,Match,1,0.6441541
40,blue,Nonmatch,Self,Nonmatch,1,0.7664059
40,blue,Match,Self,Match,1,0.7734909
40,blue,Nonmatch,Self,Nonmatch,1,1.123564
40,blue,Nonmatch,Friend,Nonmatch,1,0.820992
40,blue,Nonmatch,Self,Nonmatch,1,0.934285
40,blue,Match,Friend,Match,1,0.8433364
40,blue,Match,Friend,Match,1,0.5844958
40,blue,Nonmatch,Self,Nonmatch,1,0.65973
40,blue,Match,Friend,Match,1,0.7640072
40,blue,Nonmatch,Self,Nonmatch,1,0.9005205
40,blue,Match,Friend,Match,1,0.7806362
40,blue,Nonmatch,Self,Nonmatch,1,0.8669664
40,blue,Match,Friend,Match,1,0.7802954
40,blue,Nonmatch,Friend,Nonmatch,1,0.8621755
40,blue,Nonmatch,Self,Nonmatch,1,0.8703719
40,blue,Match,Friend,Match,1,1.0685667
40,blue,Nonmatch,Self,Nonmatch,1,0.6209798
40,blue,Match,Friend,Match,1,0.6713832
40,blue,Nonmatch,Self,Nonmatch,1,0.5776752
40,blue,Nonmatch,Friend,Nonmatch,1,0.8918902
40,blue,Match,Friend,Match,1,0.6839939
40,blue,Nonmatch,Friend,Nonmatch,1,0.9909255
40,blue,Nonmatch,Self,Nonmatch,1,0.7143025
40,blue,Nonmatch,Friend,Nonmatch,1,1.379113
40,blue,Nonmatch,Friend,Nonmatch,1,0.7276424
40,blue,Match,Friend,Match,1,0.9003176
40,blue,Match,Friend,Match,1,0.5154195
40,blue,Match,Friend,Match,1,0.6352936
40,blue,Match,Self,Match,1,0.9927353
40,blue,Match,Friend,Match,1,0.5602378
40,blue,Nonmatch,Friend,Nonmatch,1,0.9220035
40,blue,Match,Self,Match,1,0.8440757
40,blue,Match,Friend,Match,1,0.9344647
40,blue,Nonmatch,Friend,Nonmatch,1,0.5179679
40,blue,Match,Self,Match,1,0.6990887
40,blue,Match,Friend,Match,1,0.5803844
40,blue,Nonmatch,Self,Nonmatch,1,0.7001922
40,blue,Nonmatch,Self,Nonmatch,1,0.9250244
40,blue,Match,Self,Match,1,0.9655371
40,blue,Match,Self,Match,1,0.6209712
40,blue,Match,Self,Match,1,0.4101331
40,blue,Nonmatch,Self,Nonmatch,1,0.6283068
40,blue,Nonmatch,Self,Nonmatch,1,0.7023351
40,blue,Nonmatch,Friend,Nonmatch,1,0.8041528
40,blue,Match,Friend,Match,1,0.8109058
40,blue,Match,Self,Match,1,0.613661
40,blue,Nonmatch,Friend,Nonmatch,1,0.6709607
40,blue,Nonmatch,Friend,Nonmatch,1,1.05177
40,blue,Match,Self,Match,1,0.5320468
40,blue,Match,Friend,Match,1,0.6366081
40,blue,Nonmatch,Friend,Nonmatch,1,0.6034104
40,blue,Match,Self,Match,1,0.5764229
40,blue,Nonmatch,Friend,Nonmatch,1,0.767672
40,blue,Nonmatch,Friend,Nonmatch,1,0.5225874
40,blue,Match,Self,Match,1,0.5411726
40,blue,Nonmatch,Self,Nonmatch,1,0.8289872
40,blue,Match,Friend,Match,1,0.5832609
40,blue,Nonmatch,Friend,Nonmatch,1,0.7034001
40,blue,Match,Self,Match,1,0.5412554
40,blue,Nonmatch,Friend,Match,0,0.535383
40,blue,Match,Self,Match,1,0.5594166
40,blue,Match,Friend,Nonmatch,0,1.2755115
40,blue,Match,Self,Match,1,0.5888342
40,blue,Nonmatch,Friend,Nonmatch,1,0.9614035
40,blue,Match,Friend,Match,1,0.7163221
40,blue,Match,Self,Match,1,0.4842435
40,blue,Match,Friend,Match,1,1.0131431
40,blue,Nonmatch,Self,Nonmatch,1,0.5465762
40,blue,Nonmatch,Friend,Nonmatch,1,0.651683
40,blue,Match,Friend,Match,1,0.8325111
40,blue,Match,Self,Match,1,0.6163694
40,blue,Nonmatch,Self,Nonmatch,1,0.7050267
40,blue,Match,Friend,Match,1,0.6406036
40,blue,Match,Self,Match,1,0.6031607
40,blue,Match,Self,Match,1,0.5752729
40,blue,Match,Self,Match,1,0.5082616
40,blue,Match,Friend,Match,1,0.7610672
40,blue,Nonmatch,Friend,Nonmatch,1,0.6110597
40,blue,Match,Friend,Match,1,0.6678554
40,blue,Match,Friend,Match,1,0.5766718
40,blue,Match,Self,Match,1,0.5104837
40,blue,Nonmatch,Self,Nonmatch,1,0.6661035
40,blue,Match,Self,Match,1,0.4847893
40,blue,Nonmatch,Self,Nonmatch,1,0.6975758
40,blue,Nonmatch,Friend,Nonmatch,1,0.8383846
40,blue,Nonmatch,Self,Nonmatch,1,0.7950929
40,blue,Match,Friend,Match,1,0.6806166
40,blue,Match,Friend,Match,1,1.0200653
40,blue,Nonmatch,Friend,Nonmatch,1,0.6570922
40,blue,Match,Friend,Match,1,0.6067177
40,blue,Match,Self,Match,1,0.8584293
40,blue,Nonmatch,Friend,Nonmatch,1,0.9002175
41,red,Match,Friend,Match,1,0.7133315
41,red,Match,Friend,Match,1,0.7865076
41,red,Match,Friend,Match,1,0.8927688
41,red,Nonmatch,Friend,Nonmatch,1,0.812126
41,red,Match,Friend,Match,1,0.8664219
41,red,Nonmatch,Self,Nonmatch,1,0.8355425
41,red,Match,Self,Match,1,0.6429886
41,red,Match,Self,Match,1,0.5095354
41,red,Nonmatch,Friend,Nonmatch,1,0.988857
41,red,Match,Friend,Nonmatch,0,1.4553226
41,red,Match,Self,Match,1,0.7451419
41,red,Nonmatch,Friend,Nonmatch,1,0.9944946
41,red,Match,Friend,Match,1,0.8466925
41,red,Nonmatch,Self,Nonmatch,1,1.1306807
41,red,Nonmatch,Friend,Nonmatch,0,0
41,red,Nonmatch,Self,Nonmatch,1,0.9650683
41,red,Match,Friend,Nonmatch,0,0.7833424
41,red,Match,Self,Match,1,0.8927994
41,red,Match,Self,Match,1,0.7498724
41,red,Match,Friend,Match,1,1.0300609
41,red,Match,Self,Match,1,0.8498236
41,red,Match,Friend,Match,1,0.6744458
41,red,Nonmatch,Self,Nonmatch,1,0.6457544
41,red,Match,Friend,Match,1,0.9333698
41,red,Nonmatch,Self,Match,0,1.0371961
41,red,Nonmatch,Self,Nonmatch,1,0.9352456
41,red,Match,Self,Match,1,0.5582573
41,red,Match,Friend,Match,1,0.7971317
41,red,Match,Friend,Match,1,0.8385868
41,red,Nonmatch,Friend,Nonmatch,1,0.8147824
41,red,Match,Self,Match,1,0.6533854
41,red,Nonmatch,Self,Nonmatch,1,1.0602928
41,red,Nonmatch,Self,Nonmatch,1,0.7212424
41,red,Match,Self,Match,1,0.585379
41,red,Match,Self,Match,1,0.9616373
41,red,Nonmatch,Self,Nonmatch,1,0.8448595
41,red,Nonmatch,Self,Nonmatch,1,0.9699465
41,red,Nonmatch,Self,Nonmatch,1,0.5925116
41,red,Match,Self,Match,1,0.6371884
41,red,Nonmatch,Friend,Nonmatch,1,0.9213134
41,red,Nonmatch,Self,Nonmatch,1,1.2004808
41,red,Match,Self,Match,1,0.6979875
41,red,Nonmatch,Self,Nonmatch,1,0.8038727
41,red,Nonmatch,Friend,Match,0,1.0352127
41,red,Match,Self,Match,1,0.6938272
41,red,Match,Friend,Nonmatch,0,0.8029874
41,red,Nonmatch,Self,Nonmatch,1,1.0275271
41,red,Match,Friend,Match,1,1.1063526
41,red,Match,Self,Match,1,0.6162629
41,red,Nonmatch,Self,Nonmatch,1,0.656284
41,red,Match,Friend,Match,1,0.9346523
41,red,Match,Friend,Match,1,1.1975875
41,red,Nonmatch,Friend,Nonmatch,1,0.7308511
41,red,Match,Friend,Match,1,1.0290186
41,red,Nonmatch,Self,Nonmatch,1,1.0706729
41,red,Match,Self,Match,1,0.5987651
41,red,Nonmatch,Friend,Nonmatch,1,0.7374582
41,red,Nonmatch,Friend,Nonmatch,1,1.1512831
41,red,Nonmatch,Self,Nonmatch,1,0.8249377
41,red,Nonmatch,Self,Nonmatch,1,0.7459453
41,red,Nonmatch,Friend,Match,0,1.0977705
41,red,Nonmatch,Self,Nonmatch,1,0.837597
41,red,Nonmatch,Friend,Nonmatch,1,0.9098246
41,red,Nonmatch,Friend,Nonmatch,1,1.2014636
41,red,Match,Self,Match,1,1.2097615
41,red,Match,Self,Match,1,0.6351977
41,red,Match,Self,Match,1,0.509481
41,red,Nonmatch,Self,Nonmatch,1,0.5421229
41,red,Match,Friend,Match,1,0.9785548
41,red,Match,Self,Match,1,1.2993017
41,red,Match,Friend,Match,1,1.1751502
41,red,Match,Self,Match,1,0.9791436
41,red,Match,Friend,Match,1,0.9391356
41,red,Nonmatch,Self,Match,0,0.9029313
41,red,Nonmatch,Self,Nonmatch,1,0.8361482
41,red,Nonmatch,Friend,Nonmatch,1,1.3438981
41,red,Match,Self,Match,1,0.7913338
41,red,Nonmatch,Friend,Nonmatch,1,1.3542466
41,red,Nonmatch,Friend,Nonmatch,1,0.8896733
41,red,Nonmatch,Self,Nonmatch,1,1.0066621
41,red,Match,Self,Match,1,0.8502145
41,red,Match,Friend,Nonmatch,0,0
41,red,Nonmatch,Self,Nonmatch,1,0.8768539
41,red,Match,Self,Match,1,0.844472
41,red,Nonmatch,Self,Nonmatch,1,0.8421906
41,red,Match,Friend,Match,1,1.0024023
41,red,Nonmatch,Friend,Nonmatch,1,0.9768994
41,red,Nonmatch,Self,Match,0,0.6530744
41,red,Nonmatch,Self,Nonmatch,1,0.6676032
41,red,Match,Self,Match,1,0.58026
41,red,Nonmatch,Friend,Nonmatch,1,0.9573805
41,red,Match,Friend,Nonmatch,0,0.978204
41,red,Match,Self,Match,1,0.6462032
41,red,Nonmatch,Friend,Nonmatch,1,0.9019397
41,red,Match,Self,Match,1,0.5200998
41,red,Match,Friend,Match,1,0.8237945
41,red,Match,Self,Match,1,0.4919844
41,red,Nonmatch,Friend,Nonmatch,1,0.7346622
41,red,Nonmatch,Self,Match,0,1.0967943
41,red,Match,Self,Match,1,0.5877628
41,red,Nonmatch,Friend,Nonmatch,1,1.0245002
41,red,Match,Self,Match,1,0.9414377
41,red,Match,Friend,Match,1,0.8415143
41,red,Match,Friend,Match,1,0.6215946
41,red,Nonmatch,Self,Nonmatch,1,1.1242085
41,red,Match,Friend,Match,1,1.0772685
41,red,Nonmatch,Self,Nonmatch,1,1.2012815
41,red,Nonmatch,Friend,Nonmatch,1,1.1451972
41,red,Match,Self,Match,1,0.5969529
41,red,Match,Self,Match,1,0.7653181
41,red,Nonmatch,Friend,Nonmatch,1,0.6774195
41,red,Nonmatch,Friend,Match,0,0.8318781
41,red,Nonmatch,Self,Nonmatch,1,0.924192
41,red,Nonmatch,Friend,Nonmatch,1,0.9097709
41,red,Match,Self,Match,1,0.8482606
41,red,Nonmatch,Friend,Nonmatch,1,1.1931497
41,red,Match,Self,Match,1,1.1783729
41,red,Match,Friend,Match,1,0.9548049
41,red,Match,Friend,Match,1,0.626647
41,red,Nonmatch,Friend,Nonmatch,1,0.6403484
41,red,Match,Self,Match,1,0.8471478
41,red,Match,Friend,Match,1,0.7160935
41,red,Match,Friend,Match,1,0.7077861
41,red,Nonmatch,Friend,Nonmatch,1,0.9326103
41,red,Match,Friend,Nonmatch,0,0.8767856
41,red,Nonmatch,Friend,Nonmatch,1,0.857802
41,red,Match,Self,Match,1,0.6215511
41,red,Nonmatch,Friend,Nonmatch,1,0.9662665
41,red,Nonmatch,Friend,Match,0,1.3950761
41,red,Nonmatch,Self,Nonmatch,1,0.900104
41,red,Nonmatch,Friend,Nonmatch,1,1.0358919
41,red,Nonmatch,Self,Nonmatch,1,1.319824
41,red,Nonmatch,Friend,Nonmatch,1,1.2738577
41,red,Nonmatch,Self,Nonmatch,1,1.0536589
41,red,Nonmatch,Self,Nonmatch,1,0.8850286
41,red,Match,Friend,Match,1,1.1663221
41,red,Nonmatch,Friend,Nonmatch,1,0.8259694
41,red,Match,Friend,Match,1,0.8418276
41,red,Match,Friend,Match,1,0.7093117
41,red,Nonmatch,Friend,Nonmatch,1,0.6770729
41,red,Nonmatch,Friend,Nonmatch,1,0.901949
41,red,Match,Self,Match,1,0.8125329
41,red,Nonmatch,Self,Nonmatch,1,0.7445512
41,red,Match,Friend,Match,1,0.9328923
42,blue,Match,Friend,Nonmatch,0,0.7453178
42,blue,Nonmatch,Self,Nonmatch,1,0.7501299
42,blue,Match,Self,Match,1,0.7752321
42,blue,Match,Friend,Match,1,0.6440384
42,blue,Nonmatch,Self,Nonmatch,1,0.8282016
42,blue,Nonmatch,Self,Nonmatch,1,0.8094784
42,blue,Match,Self,Match,1,0.5862759
42,blue,Match,Friend,Match,1,0.9870615
42,blue,Nonmatch,Friend,Nonmatch,1,0.6258437
42,blue,Nonmatch,Self,Nonmatch,1,0.7731015
42,blue,Nonmatch,Self,Nonmatch,1,0.6153566
42,blue,Match,Self,Match,1,0.6752126
42,blue,Match,Self,Match,1,0.5820511
42,blue,Nonmatch,Friend,Nonmatch,1,0.5777637
42,blue,Nonmatch,Friend,Nonmatch,1,0.670695
42,blue,Match,Self,Match,1,0.7084782
42,blue,Match,Friend,Match,1,0.8428
42,blue,Nonmatch,Friend,Nonmatch,1,0.6519372
42,blue,Nonmatch,Self,Nonmatch,1,0.6438427
42,blue,Match,Friend,Match,1,0.9287648
42,blue,Match,Self,Match,1,0.6259926
42,blue,Nonmatch,Friend,Nonmatch,1,0.5484648
42,blue,Match,Friend,Match,1,0.8618492
42,blue,Nonmatch,Friend,Nonmatch,1,0.9352405
42,blue,Nonmatch,Friend,Nonmatch,1,0.9696184
42,blue,Match,Friend,Match,1,0.817304
42,blue,Nonmatch,Friend,Nonmatch,1,0.7167104
42,blue,Match,Self,Match,1,0.6450567
42,blue,Nonmatch,Friend,Nonmatch,1,0.6748968
42,blue,Match,Friend,Match,1,0.9016431
42,blue,Nonmatch,Self,Nonmatch,1,0.6860834
42,blue,Nonmatch,Friend,Nonmatch,1,0.7099973
42,blue,Nonmatch,Friend,Nonmatch,1,0.6140267
42,blue,Nonmatch,Friend,Nonmatch,1,0.5753379
42,blue,Match,Self,Match,1,0.5726524
42,blue,Match,Self,Match,1,0.7378357
42,blue,Nonmatch,Friend,Nonmatch,1,0.5769524
42,blue,Nonmatch,Friend,Nonmatch,1,0.5460303
42,blue,Match,Friend,Match,1,0.8325564
42,blue,Nonmatch,Self,Nonmatch,1,0.6537953
42,blue,Nonmatch,Self,Nonmatch,1,1.0612487
42,blue,Match,Self,Match,1,0.5975109
42,blue,Nonmatch,Self,Nonmatch,1,0.7022535
42,blue,Nonmatch,Self,Nonmatch,1,0.7414328
42,blue,Match,Friend,Match,1,0.838728
42,blue,Match,Self,Match,1,0.7067622
42,blue,Nonmatch,Self,Nonmatch,1,0.6384749
42,blue,Nonmatch,Friend,Nonmatch,1,0.741787
42,blue,Nonmatch,Friend,Nonmatch,1,0.5887438
42,blue,Nonmatch,Friend,Nonmatch,1,0.5133056
42,blue,Nonmatch,Self,Nonmatch,1,0.7638922
42,blue,Nonmatch,Friend,Nonmatch,1,0.9037237
42,blue,Nonmatch,Friend,Nonmatch,1,0.5902705
42,blue,Nonmatch,Self,Nonmatch,1,0.8589479
42,blue,Match,Friend,Match,1,0.8134121
42,blue,Match,Self,Match,1,0.7499731
42,blue,Nonmatch,Self,Nonmatch,1,0.4904693
42,blue,Match,Self,Match,1,0.5739151
42,blue,Match,Self,Match,1,0.5121373
42,blue,Nonmatch,Self,Nonmatch,1,0.4731195
42,blue,Nonmatch,Self,Nonmatch,1,0.5422915
42,blue,Match,Self,Match,1,0.6718393
42,blue,Nonmatch,Friend,Nonmatch,1,0.7398587
42,blue,Nonmatch,Self,Nonmatch,1,0.7743247
42,blue,Match,Self,Match,1,0.5462399
42,blue,Match,Friend,Match,1,0.7978352
42,blue,Nonmatch,Friend,Nonmatch,1,0.7100676
42,blue,Match,Self,Match,1,0.6070133
42,blue,Nonmatch,Self,Nonmatch,1,0.5142989
42,blue,Nonmatch,Friend,Nonmatch,1,0.9245493
42,blue,Nonmatch,Friend,Nonmatch,1,0.5534507
42,blue,Match,Self,Match,1,0.5458871
42,blue,Nonmatch,Self,Nonmatch,1,0.7824095
42,blue,Match,Friend,Match,1,0.8731202
42,blue,Nonmatch,Self,Nonmatch,1,0.7487925
42,blue,Match,Friend,Match,1,0.8391268
42,blue,Match,Friend,Match,1,0.6813665
42,blue,Match,Self,Match,1,0.5187297
42,blue,Match,Friend,Match,1,0.6692499
42,blue,Match,Self,Match,1,0.533542
42,blue,Nonmatch,Self,Nonmatch,1,0.6629843
42,blue,Nonmatch,Friend,Nonmatch,1,0.9591011
42,blue,Match,Self,Match,1,0.5948897
42,blue,Match,Self,Match,1,0.513177
42,blue,Match,Friend,Match,1,0.6361193
42,blue,Match,Friend,Match,1,1.0493382
42,blue,Nonmatch,Self,Nonmatch,1,0.8513702
42,blue,Nonmatch,Friend,Nonmatch,1,0.8717032
42,blue,Match,Friend,Match,1,0.7761349
42,blue,Nonmatch,Friend,Nonmatch,1,0.6496659
42,blue,Match,Friend,Nonmatch,0,0.6777803
42,blue,Nonmatch,Friend,Nonmatch,0,0
42,blue,Match,Self,Match,1,0.4424116
42,blue,Nonmatch,Self,Nonmatch,1,0.7588365
42,blue,Match,Self,Match,1,0.8058588
42,blue,Match,Friend,Match,1,0.6484749
42,blue,Match,Friend,Match,1,0.8136534
42,blue,Nonmatch,Self,Nonmatch,1,0.5222385
42,blue,Nonmatch,Self,Nonmatch,1,1.1495501
42,blue,Match,Self,Match,1,0.7307276
42,blue,Match,Self,Match,1,0.5819686
42,blue,Match,Friend,Match,1,0.6082245
42,blue,Nonmatch,Friend,Match,0,0.5116849
42,blue,Nonmatch,Friend,Nonmatch,1,0.7664142
42,blue,Nonmatch,Self,Nonmatch,1,0.6487937
42,blue,Match,Self,Match,1,0.5116362
42,blue,Match,Self,Match,1,0.508377
42,blue,Match,Self,Match,1,0.5419866
42,blue,Nonmatch,Self,Nonmatch,1,0.6366484
42,blue,Nonmatch,Self,Nonmatch,1,0.6461405
42,blue,Match,Self,Match,1,0.5482315
42,blue,Match,Friend,Match,1,0.8639657
42,blue,Nonmatch,Friend,Nonmatch,1,0.5231299
42,blue,Nonmatch,Friend,Nonmatch,1,0.9296282
42,blue,Nonmatch,Self,Nonmatch,1,0.5897378
42,blue,Match,Friend,Match,1,0.7381612
42,blue,Nonmatch,Self,Nonmatch,1,0.7132093
42,blue,Match,Friend,Match,1,0.7141051
42,blue,Nonmatch,Friend,Nonmatch,1,0.6812719
42,blue,Nonmatch,Self,Nonmatch,1,0.8364829
42,blue,Match,Friend,Nonmatch,0,0
42,blue,Match,Self,Match,1,0.4939933
42,blue,Nonmatch,Friend,Nonmatch,1,0.5378204
42,blue,Match,Self,Match,1,0.5079801
42,blue,Nonmatch,Self,Nonmatch,1,0.6364637
42,blue,Nonmatch,Friend,Match,0,0.600633
42,blue,Match,Friend,Match,1,0.8153198
42,blue,Match,Friend,Match,1,0.7783918
42,blue,Nonmatch,Friend,Nonmatch,1,0.6151769
42,blue,Match,Friend,Match,1,0.7065236
42,blue,Match,Self,Match,1,0.6451599
42,blue,Nonmatch,Friend,Nonmatch,1,0.6136807
42,blue,Match,Self,Match,1,0.5800288
42,blue,Match,Friend,Match,1,0.6059545
42,blue,Nonmatch,Self,Nonmatch,1,0.8257858
42,blue,Match,Friend,Match,1,0.7189662
42,blue,Nonmatch,Self,Nonmatch,1,0.677429
42,blue,Nonmatch,Self,Nonmatch,1,0.9341272
42,blue,Match,Friend,Match,1,0.6217726
42,blue,Match,Self,Match,1,0.5129294
42,blue,Match,Friend,Match,1,0.7330639
42,blue,Match,Self,Match,1,0.5821149
42,blue,Match,Friend,Match,1,0.5776024
42,blue,Match,Friend,Match,1,0.6715465
43,red,Nonmatch,Friend,Nonmatch,1,1.0943316
43,red,Match,Friend,Nonmatch,0,0.8743361
43,red,Nonmatch,Self,Nonmatch,1,0.9697744
43,red,Match,Friend,Match,1,0.9420044
43,red,Match,Self,Match,1,0.7131339
43,red,Nonmatch,Friend,Nonmatch,1,0.8931923
43,red,Nonmatch,Friend,Nonmatch,1,0.8421586
43,red,Match,Self,Match,1,0.774823
43,red,Nonmatch,Self,Nonmatch,1,0.9290156
43,red,Nonmatch,Self,Nonmatch,1,0.9078692
43,red,Match,Friend,Match,1,0.7756817
43,red,Nonmatch,Self,Nonmatch,1,0.7443231
43,red,Nonmatch,Friend,Nonmatch,1,0.8086941
43,red,Nonmatch,Friend,Nonmatch,1,0.9353971
43,red,Nonmatch,Self,Match,0,0.9972135
43,red,Match,Friend,Match,1,0.8666455
43,red,Nonmatch,Friend,Nonmatch,1,0.777839
43,red,Match,Friend,Match,1,0.8026232
43,red,Nonmatch,Friend,Nonmatch,1,0.9362745
43,red,Match,Self,Match,1,0.7768499
43,red,Nonmatch,Friend,Nonmatch,1,0.8736925
43,red,Nonmatch,Friend,Nonmatch,1,0.8748408
43,red,Nonmatch,Friend,Nonmatch,1,0.7807121
43,red,Match,Self,Match,1,0.8729607
43,red,Match,Friend,Match,1,0.8718505
43,red,Nonmatch,Self,Nonmatch,1,0.7799535
43,red,Match,Self,Match,1,0.7106765
43,red,Match,Self,Match,1,0.7401093
43,red,Match,Self,Match,1,0.7117608
43,red,Match,Friend,Match,1,0.7112353
43,red,Nonmatch,Self,Nonmatch,1,0.9020934
43,red,Match,Self,Match,1,0.748112
43,red,Nonmatch,Self,Nonmatch,1,0.7114243
43,red,Nonmatch,Friend,Nonmatch,1,0.8684795
43,red,Match,Friend,Match,1,0.7812356
43,red,Match,Self,Match,1,0.7424309
43,red,Match,Friend,Match,1,0.9630633
43,red,Match,Friend,Match,1,0.780337
