SN,Matching,Label,Response,Correct,RT
3,Nonmatch,Stranger,Nonmatch,1,574.9000000000015
3,Nonmatch,Stranger,Nonmatch,1,497.7000000029802
3,Nonmatch,Self,Match,0,482.8000000014872
3,Nonmatch,Self,Nonmatch,1,796.0000000014916
3,Match,Self,Match,1,532.6000000000058
3,Nonmatch,Self,Nonmatch,1,852.1000000044733
3,Match,Stranger,Match,1,728.800000002986
3,Nonmatch,Self,Nonmatch,1,848.6000000059576
3,Nonmatch,Self,Nonmatch,1,742.2000000029802
3,Match,Self,Match,1,606.6000000000058
3,Match,Self,Match,1,596.5000000014843
3,Match,Stranger,Match,1,818.7000000029802
3,Nonmatch,Stranger,Nonmatch,1,713.8000000014872
3,Nonmatch,Self,Nonmatch,1,1064.3000000059546
3,Match,Self,Match,1,614.9000000044762
3,Nonmatch,Stranger,Nonmatch,1,682.0000000029831
3,Match,Stranger,Match,1,966.3000000044703
3,Nonmatch,Self,Nonmatch,1,696.4000000029773
3,Match,Stranger,Match,1,705.8000000059546
3,Match,Stranger,Match,1,808.5000000059663
3,Match,Stranger,Match,1,790.0000000044674
3,Match,Self,Match,1,557.1000000000058
3,Nonmatch,Self,Match,0,747.5000000044674
3,Nonmatch,Self,Nonmatch,1,721.8999999999942
3,Nonmatch,Self,Nonmatch,1,627.6999999999971
3,Nonmatch,Stranger,Nonmatch,1,627.8000000000029
3,Nonmatch,Stranger,Nonmatch,1,812.7000000029802
3,Nonmatch,Stranger,Nonmatch,1,730.000000004482
3,Match,Self,Match,1,539.4000000059605
3,Nonmatch,Self,Nonmatch,1,713.4000000029919
3,Match,Self,Match,1,645.6000000044587
3,Match,Stranger,Match,1,784.5
3,Nonmatch,Stranger,Match,0,526.4000000014785
3,Nonmatch,Self,Nonmatch,1,588.8000000059546
3,Nonmatch,Stranger,Nonmatch,1,829.8000000015018
3,Match,Self,Match,1,576.3999999999942
3,Nonmatch,Stranger,Nonmatch,1,669.4000000044762
3,Match,Self,Nonmatch,0,813.3000000015018
3,Match,Stranger,Match,1,751.2000000044645
3,Match,Self,Match,1,594.9000000044762
3,Match,Stranger,Match,1,610.5000000029686
3,Match,Self,Match,1,532.5000000059663
3,Match,Self,Match,1,568.7000000000116
3,Match,Self,Match,1,475.8000000059546
3,Match,Stranger,Match,1,746.800000002986
3,Match,Stranger,Match,1,660.1000000044587
3,Nonmatch,Stranger,Nonmatch,1,803.7000000029802
3,Nonmatch,Stranger,Nonmatch,1,695.500000004482
3,Match,Self,Match,1,509.1000000029744
3,Nonmatch,Self,Nonmatch,1,642.800000002986
3,Nonmatch,Stranger,Nonmatch,1,672.4000000014785
3,Match,Self,Match,1,586.7000000029802
3,Match,Stranger,Match,1,728.8000000015018
3,Match,Stranger,Match,1,584.1000000029744
3,Nonmatch,Stranger,Nonmatch,1,553.1000000000058
3,Match,Self,Match,1,530.7000000059488
3,Match,Self,Match,1,555.6000000014901
3,Match,Stranger,Match,1,725.4000000014785
3,Match,Stranger,Match,1,616.5
3,Match,Stranger,Match,1,591.2000000059488
3,Match,Stranger,Match,1,559.1000000029744
3,Nonmatch,Self,Nonmatch,1,707.800000002986
3,Nonmatch,Stranger,Nonmatch,1,815.2000000000116
3,Match,Stranger,Match,1,832.0000000014843
3,Match,Self,Match,1,567.8000000015018
3,Match,Self,Match,1,618.7000000044645
3,Match,Stranger,Match,1,597.4000000059605
3,Match,Stranger,Match,1,561.0000000029686
3,Match,Stranger,Match,1,602.2000000029802
3,Nonmatch,Stranger,Nonmatch,1,622.3000000015018
3,Nonmatch,Self,Match,0,472.0000000014843
3,Match,Stranger,Match,1,698.7000000014959
3,Nonmatch,Self,Nonmatch,1,569.2000000059488
3,Match,Stranger,Match,1,631.7000000044645
3,Match,Stranger,Match,1,651.9000000044762
3,Nonmatch,Stranger,Nonmatch,1,780.6000000044587
3,Nonmatch,Self,Nonmatch,1,712.3000000044703
3,Nonmatch,Stranger,Nonmatch,1,883.2000000000116
3,Match,Self,Match,1,598.2000000044936
3,Nonmatch,Stranger,Nonmatch,1,669.800000002957
3,Nonmatch,Self,Nonmatch,1,772.9000000014785
3,Nonmatch,Self,Nonmatch,1,591.2000000014668
3,Match,Stranger,Match,1,906.7000000000116
3,Match,Stranger,Nonmatch,0,652.4000000000233
3,Match,Self,Match,1,626.4000000044471
3,Nonmatch,Stranger,Nonmatch,1,827.7999999999884
3,Match,Self,Match,1,1018.1000000030036
3,Nonmatch,Stranger,Nonmatch,1,743.4000000029919
3,Nonmatch,Self,Nonmatch,1,830.8000000059837
3,Match,Stranger,Match,1,707.1000000030035
3,Nonmatch,Self,Match,0,1089.0000000029686
3,Nonmatch,Stranger,Nonmatch,1,689.9000000059605
3,Nonmatch,Stranger,Nonmatch,1,788.2999999999884
3,Match,Self,Match,1,545.5000000059372
3,Nonmatch,Stranger,Nonmatch,1,513.2999999999884
3,Match,Self,Match,1,559.1000000030035
3,Nonmatch,Self,Nonmatch,1,744.9000000029919
3,Nonmatch,Stranger,Nonmatch,1,740.5000000029686
3,Nonmatch,Stranger,Nonmatch,1,615.3000000044703
3,Nonmatch,Self,Match,0,914.0000000029686
3,Nonmatch,Self,Nonmatch,1,840.6000000014901
3,Nonmatch,Self,Nonmatch,1,644.5000000059372
3,Nonmatch,Stranger,Nonmatch,1,774.0000000015134
3,Match,Stranger,Nonmatch,0,535.5000000059372
3,Match,Self,Match,1,772.6000000059721
3,Match,Stranger,Match,1,829.1000000030035
3,Nonmatch,Stranger,Nonmatch,1,838.9000000029919
3,Nonmatch,Self,Nonmatch,1,741.1000000030035
3,Match,Stranger,Match,1,704.0000000059372
3,Match,Self,Match,1,589.8000000015018
3,Match,Stranger,Match,1,774.4000000000233
3,Nonmatch,Self,Nonmatch,1,732.9000000044471
3,Nonmatch,Stranger,Match,0,816.4000000014785
3,Match,Self,Match,1,567.3000000044703
3,Match,Self,Match,1,643.000000004482
3,Match,Stranger,Match,1,555.7000000044936
3,Match,Self,Match,1,612.5000000059372
3,Nonmatch,Self,Nonmatch,1,906.7000000059488
3,Match,Self,Match,1,662.7000000029802
3,Nonmatch,Self,Nonmatch,1,791.300000002957
3,Nonmatch,Self,Nonmatch,1,807.3000000044703
3,Nonmatch,Self,Nonmatch,1,744.7000000014668
3,Match,Stranger,Match,1,791.4000000014785
3,Nonmatch,Self,Nonmatch,1,640.3000000044703
3,Nonmatch,Stranger,Nonmatch,1,799.8000000015018
3,Match,Self,Match,1,520.7000000044936
3,Nonmatch,Self,Nonmatch,1,692.3000000059837
3,Match,Self,Match,1,572.7999999999884
4,Match,Self,Match,1,903.2000000000008
4,Match,Self,Match,1,979.6000000044696
4,Nonmatch,Stranger,Nonmatch,1,798.5999999999985
4,Nonmatch,Stranger,Nonmatch,1,1341.000000004471
4,Nonmatch,Stranger,Nonmatch,1,888.4000000029773
4,Match,Self,Match,1,666.2000000044718
4,Nonmatch,Self,Nonmatch,1,700.7000000029802
4,Nonmatch,Self,Nonmatch,1,735.1000000044733
4,Nonmatch,Self,Nonmatch,1,1031.7000000044718
4,Match,Self,Match,1,591.7000000014887
4,Nonmatch,Self,Nonmatch,1,580.1000000044733
4,Match,Stranger,Match,1,1107.3000000029788
4,Nonmatch,Stranger,Nonmatch,1,796.8000000014872
4,Match,Stranger,Match,1,792.1000000029817
4,Match,Stranger,Match,1,672.2000000014887
4,Match,Self,Match,1,857.0000000014916
4,Match,Self,Match,1,546.7000000029802
4,Nonmatch,Stranger,Nonmatch,1,1006.0000000044674
4,Nonmatch,Self,Nonmatch,1,1124.0000000014843
4,Match,Self,Match,1,499.8000000044704
4,Nonmatch,Stranger,Nonmatch,1,782.400000001493
4,Match,Self,Match,1,859.3000000044703
4,Nonmatch,Self,Nonmatch,1,658.1999999999971
4,Match,Stranger,Match,1,676.8999999999942
4,Match,Stranger,Match,1,734.1000000000058
4,Nonmatch,Self,Nonmatch,1,954.1000000044731
4,Match,Stranger,Match,1,645.1000000014901
4,Nonmatch,Self,Nonmatch,1,671.3000000014872
4,Nonmatch,Self,Nonmatch,1,881.6000000029744
4,Match,Stranger,Match,1,814.1000000014901
4,Nonmatch,Self,Nonmatch,1,1081.900000002977
4,Match,Stranger,Match,1,658.6000000014901
4,Nonmatch,Stranger,Nonmatch,1,943.1000000059576
4,Nonmatch,Stranger,Nonmatch,1,792.0000000014843
4,Nonmatch,Self,Nonmatch,1,734.7000000029802
4,Match,Self,Match,1,842.400000001493
4,Nonmatch,Self,Nonmatch,1,610.0000000059663
4,Match,Self,Match,1,655.6000000044733
4,Match,Stranger,Nonmatch,0,566.6000000000058
4,Match,Stranger,Match,1,557.9000000044762
4,Match,Self,Match,1,602.6000000029744
4,Nonmatch,Stranger,Nonmatch,1,597.300000002986
4,Match,Stranger,Match,1,669.2000000059488
4,Match,Self,Match,1,509.1000000029744
4,Match,Stranger,Match,1,653.1000000059721
4,Nonmatch,Stranger,Nonmatch,1,692.9000000014785
4,Match,Self,Match,1,754.800000002986
4,Nonmatch,Self,Nonmatch,1,698.1000000029744
4,Nonmatch,Self,Nonmatch,1,946.1000000029744
4,Match,Stranger,Match,1,686.1000000000058
4,Nonmatch,Stranger,Nonmatch,1,757.3000000059546
4,Nonmatch,Stranger,Nonmatch,1,907
4,Match,Self,Match,1,720.9000000014785
4,Nonmatch,Stranger,Nonmatch,1,736.0000000014843
4,Nonmatch,Self,Nonmatch,1,1132.700000001496
4,Match,Stranger,Match,1,677.6000000044587
4,Match,Stranger,Match,1,734.3000000044703
4,Match,Stranger,Match,1,697.1000000059721
4,Nonmatch,Stranger,Nonmatch,1,594.8000000059546
4,Match,Stranger,Match,1,846.4000000044762
4,Nonmatch,Stranger,Nonmatch,1,721.9000000014785
4,Nonmatch,Stranger,Nonmatch,1,865.7000000029802
4,Match,Stranger,Match,1,917.500000004482
4,Nonmatch,Stranger,Nonmatch,1,772.3000000059546
4,Nonmatch,Self,Match,0,693.800000002986
4,Nonmatch,Stranger,Nonmatch,1,812.6000000044587
4,Nonmatch,Self,Nonmatch,1,724
4,Match,Self,Match,1,620.500000004482
4,Match,Self,Match,1,681.8000000059546
4,Match,Stranger,Match,1,671.2000000014959
4,Nonmatch,Stranger,Nonmatch,1,819.7999999999884
4,Nonmatch,Stranger,Nonmatch,1,691.2000000029802
4,Match,Self,Match,1,523.8000000044703
4,Nonmatch,Stranger,Nonmatch,1,581.1000000000058
4,Match,Self,Match,1,816.7000000000116
4,Nonmatch,Self,Nonmatch,1,780.8000000044703
4,Match,Self,Match,1,641.4000000029919
4,Nonmatch,Self,Nonmatch,1,807.3000000059546
4,Match,Self,Match,1,593.800000002986
4,Nonmatch,Self,Nonmatch,1,670.7000000059488
4,Match,Self,Match,1,722.1000000014901
4,Match,Self,Match,1,767.9000000029919
4,Nonmatch,Self,Nonmatch,1,586.2000000044645
4,Nonmatch,Stranger,Nonmatch,1,808.300000002986
4,Nonmatch,Stranger,Nonmatch,1,781.9000000014785
4,Match,Self,Match,1,626.6000000014901
4,Nonmatch,Stranger,Nonmatch,1,777.000000004482
4,Match,Stranger,Match,1,662.3999999999942
4,Match,Stranger,Match,1,589.9000000044762
4,Nonmatch,Stranger,Nonmatch,1,557.2000000059488
4,Match,Stranger,Match,1,852.5
4,Nonmatch,Self,Nonmatch,1,748.5999999999767
4,Match,Stranger,Match,1,680.2000000059488
4,Nonmatch,Stranger,Nonmatch,1,617.7000000029802
4,Match,Stranger,Match,1,730.5000000029686
4,Nonmatch,Self,Nonmatch,1,783.0000000015134
4,Nonmatch,Stranger,Nonmatch,1,1050.900000002992
4,Match,Stranger,Match,1,688.7999999999884
4,Nonmatch,Self,Nonmatch,1,770.2000000029802
4,Match,Self,Match,1,909.7999999999884
4,Nonmatch,Self,Nonmatch,1,645.6000000030035
4,Nonmatch,Self,Nonmatch,1,805.000000004482
4,Match,Self,Match,1,582.8000000059837
4,Match,Self,Match,1,798.7000000014668
4,Nonmatch,Self,Nonmatch,1,634.2000000059488
4,Nonmatch,Self,Nonmatch,1,699.7999999999884
4,Match,Self,Match,1,637.5000000059372
4,Match,Stranger,Match,1,812.7000000059488
4,Nonmatch,Stranger,Nonmatch,1,675.9000000044471
4,Match,Self,Match,1,675.5000000029686
4,Match,Self,Match,1,891.4000000059605
4,Match,Self,Match,1,607.7999999999884
4,Match,Stranger,Nonmatch,0,508.5000000015134
4,Nonmatch,Stranger,Nonmatch,1,849.4000000044471
4,Nonmatch,Stranger,Nonmatch,1,709.2000000059488
4,Match,Stranger,Match,1,703.5
4,Match,Stranger,Match,1,738.2000000000116
4,Match,Stranger,Match,1,563.4000000000233
4,Match,Stranger,Match,1,603.7000000029802
4,Nonmatch,Stranger,Nonmatch,1,727.3000000015018
4,Nonmatch,Self,Nonmatch,1,902.6000000030036
4,Match,Stranger,Match,1,756.5999999999767
4,Match,Stranger,Match,1,637.5000000015134
4,Nonmatch,Self,Nonmatch,1,601.300000002957
4,Nonmatch,Stranger,Nonmatch,1,786.4000000029919
4,Nonmatch,Self,Nonmatch,1,652
4,Match,Self,Match,1,521.9000000044471
4,Nonmatch,Self,Nonmatch,1,614.9000000000233
4,Match,Stranger,Match,1,763.7000000029802
4,Nonmatch,Stranger,Nonmatch,1,644.0000000029686
4,Match,Self,Match,1,508.2000000029802
4,Match,Self,Match,1,731.7000000000116
4,Nonmatch,Stranger,Nonmatch,1,623.2000000044936
4,Match,Stranger,Match,1,715.7000000029802
4,Nonmatch,Self,Nonmatch,1,648.2000000059488
4,Match,Self,Match,1,538.0000000015134
4,Nonmatch,Stranger,Nonmatch,1,692.800000002957
4,Match,Stranger,Match,1,764.7999999999884
4,Match,Self,Match,1,594.1000000014901
4,Nonmatch,Self,Nonmatch,1,692.6000000059721
4,Nonmatch,Self,Nonmatch,1,773.5000000015134
4,Match,Self,Match,1,601.8000000044703
4,Nonmatch,Stranger,Nonmatch,1,761.9000000014785
4,Nonmatch,Self,Nonmatch,1,642.7000000029802
6,Match,Self,Match,1,528.8000000029788
6,Match,Stranger,Nonmatch,0,636.5000000029795
6,Nonmatch,Stranger,Match,0,1561.5000000029795
6,Nonmatch,Self,Match,0,620.8000000014908
6,Match,Stranger,Match,1,872.9000000000015
6,Match,Stranger,Match,1,1725.5999999999983
6,Match,Stranger,Match,1,761.3000000029788
6,Match,Self,Match,1,654.3000000000029
6,Nonmatch,Stranger,Nonmatch,1,698.5
6,Nonmatch,Self,Nonmatch,1,1102.900000002977
6,Match,Stranger,Match,1,859.8000000044703
6,Match,Self,Match,1,729.099999998507
6,Match,Self,Nonmatch,0,885.0000000029831
6,Match,Stranger,Match,1,778
6,Match,Self,Match,1,702.8000000014872
6,Match,Self,Match,1,619.2000000029802
6,Nonmatch,Self,Nonmatch,1,648.9999999985084
6,Nonmatch,Self,Nonmatch,1,812.6000000044733
6,Match,Self,Match,1,657.1000000014901
6,Nonmatch,Self,Nonmatch,1,1148.300000000003
6,Nonmatch,Stranger,Nonmatch,1,810.0000000014843
6,Match,Stranger,Nonmatch,0,783.3000000000175
6,Nonmatch,Stranger,Match,0,851.8000000000029
6,Match,Stranger,Match,1,799.9000000000087
6,Nonmatch,Self,Match,0,982.1999999999972
6,Match,Stranger,Match,1,906.1000000029744
6,Nonmatch,Stranger,Match,0,1311.3000000014872
6,Match,Self,Match,1,675.8000000014872
6,Match,Stranger,Match,1,656.1000000014901
6,Nonmatch,Self,Nonmatch,1,637.0000000044674
6,Nonmatch,Self,Nonmatch,1,904.8000000000028
6,Nonmatch,Self,Nonmatch,1,733.3000000000175
6,Nonmatch,Stranger,Nonmatch,1,946.8000000000028
6,Nonmatch,Stranger,Match,0,1112.1000000029744
6,Match,Stranger,Match,1,876.099999998507
6,Match,Stranger,Match,1,680.400000001493
6,Match,Stranger,Match,1,695.8000000000029
6,Match,Stranger,Match,1,604.8000000044703
6,Match,Stranger,Match,1,608.599999998507
6,Nonmatch,Stranger,Match,0,591.0000000014843
6,Match,Stranger,Match,1,1338.4000000044762
6,Nonmatch,Self,Nonmatch,1,878.1000000029744
6,Nonmatch,Self,Match,0,618.6000000000058
6,Match,Self,Match,1,960.1999999984982
6,Nonmatch,Self,Nonmatch,1,1267.9999999985157
6,Match,Self,Match,1,776.4000000029919
6,Nonmatch,Self,Nonmatch,1,925.3999999999942
6,Nonmatch,Stranger,Match,0,849.9000000044762
6,Nonmatch,Self,Nonmatch,1,855.3999999999942
6,Nonmatch,Self,Nonmatch,1,819.3999999985099
6,Match,Self,Match,1,672.0000000029686
6,Nonmatch,Self,Nonmatch,1,676.6000000044587
6,Nonmatch,Stranger,Match,0,1266.300000002986
6,Nonmatch,Stranger,Nonmatch,1,790.1000000044587
6,Match,Self,Nonmatch,0,767.8000000044703
6,Match,Stranger,Match,1,903.3000000015018
6,Nonmatch,Stranger,Nonmatch,1,1067.8999999999942
6,Nonmatch,Stranger,Nonmatch,1,657.6000000000058
6,Nonmatch,Stranger,Nonmatch,1,597.2999999999884
6,Nonmatch,Self,Nonmatch,1,921.8000000044703
6,Nonmatch,Self,Nonmatch,1,638.8000000015018
6,Match,Stranger,Nonmatch,0,924.3999999999942
6,Nonmatch,Stranger,Match,0,695.9000000044762
6,Match,Stranger,Match,1,1252.5999999985215
6,Match,Self,Match,1,865.2000000029802
6,Nonmatch,Stranger,Nonmatch,1,990.000000004482
6,Match,Stranger,Match,1,779.6000000044587
6,Nonmatch,Stranger,Nonmatch,1,726
6,Match,Self,Match,1,828.0000000029686
6,Match,Stranger,Match,1,904.7000000029802
6,Match,Self,Match,1,549.7000000029802
6,Nonmatch,Stranger,Nonmatch,1,762.8999999999942
6,Nonmatch,Self,Match,0,625.0999999985215
6,Nonmatch,Stranger,Nonmatch,1,759
6,Nonmatch,Stranger,Nonmatch,1,1146.8000000015018
6,Nonmatch,Stranger,Nonmatch,1,735.5000000014843
6,Match,Stranger,Match,1,802.8000000044703
6,Nonmatch,Stranger,Nonmatch,1,833.3999999999651
6,Nonmatch,Stranger,Nonmatch,1,709.2000000029802
6,Match,Self,Match,1,578.1000000000058
6,Nonmatch,Stranger,Nonmatch,1,791.0000000014843
6,Nonmatch,Self,Nonmatch,1,932.300000002986
6,Match,Stranger,Match,1,887.9000000029919
6,Nonmatch,Self,Nonmatch,1,851.2000000044645
6,Match,Stranger,Nonmatch,0,729.6000000000058
6,Match,Self,Match,1,949.8999999999942
6,Match,Stranger,Nonmatch,0,899.800000002986
6,Match,Self,Match,1,743.3000000015018
6,Match,Self,Match,1,652.1000000029744
6,Match,Self,Match,1,552.6000000000058
6,Nonmatch,Self,Nonmatch,1,716.7000000044645
6,Nonmatch,Self,Nonmatch,1,634.4000000044762
6,Match,Self,Match,1,582.5999999985215
6,Match,Self,Match,1,587.4000000000233
6,Nonmatch,Self,Nonmatch,1,736.0999999999767
6,Nonmatch,Self,Nonmatch,1,805.1999999984982
6,Nonmatch,Stranger,Match,0,753.5
6,Nonmatch,Self,Match,0,1190.400000002992
6,Match,Stranger,Match,1,1010.5000000015134
6,Nonmatch,Self,Nonmatch,1,623.2000000014668
6,Match,Stranger,Match,1,861.4000000014785
6,Match,Self,Match,1,776.8999999985099
6,Nonmatch,Self,Nonmatch,1,589.4000000029919
6,Nonmatch,Stranger,Nonmatch,1,1450.100000000035
6,Match,Stranger,Nonmatch,0,1105.900000002992
6,Nonmatch,Self,Match,0,758.4000000000233
6,Match,Self,Nonmatch,0,866.7999999999884
6,Nonmatch,Self,Nonmatch,1,719.2000000044936
6,Nonmatch,Stranger,Nonmatch,1,1014.6999999984982
6,Match,Stranger,Nonmatch,0,628.1000000014901
6,Nonmatch,Stranger,Nonmatch,1,912.3000000015018
6,Match,Self,Match,1,925.7000000044936
6,Match,Self,Match,1,640.4000000044471
6,Match,Self,Match,1,574.0000000029686
6,Nonmatch,Self,Nonmatch,1,762.8999999985099
6,Match,Self,Nonmatch,0,671.7000000000116
6,Match,Stranger,Match,1,756.9000000000233
6,Match,Stranger,Match,1,777.1000000014901
6,Match,Self,Match,1,773.500000004482
6,Nonmatch,Self,Nonmatch,1,610.5
6,Match,Stranger,Match,1,734.8000000015018
6,Match,Stranger,Match,1,652.4000000014785
6,Nonmatch,Stranger,Nonmatch,1,728.300000002957
6,Nonmatch,Stranger,Nonmatch,1,804.3000000015018
6,Nonmatch,Stranger,Nonmatch,1,817.5
6,Nonmatch,Stranger,Nonmatch,1,646.4000000029919
6,Match,Self,Match,1,739.7000000044936
6,Nonmatch,Self,Nonmatch,1,784.1999999999534
6,Nonmatch,Stranger,Nonmatch,1,956.5999999985216
6,Match,Self,Match,1,729.5000000015134
6,Match,Self,Match,1,654.000000004482
6,Match,Self,Match,1,666.4999999999418
6,Match,Self,Match,1,566.7000000000116
6,Nonmatch,Stranger,Nonmatch,1,883.2000000000698
6,Match,Self,Match,1,640.5000000029686
6,Nonmatch,Self,Nonmatch,1,763.7000000014668
6,Match,Stranger,Match,1,1201.8000000015018
6,Match,Self,Match,1,982.39999999851
6,Match,Stranger,Match,1,746.3000000015018
6,Match,Stranger,Match,1,736.2000000044936
6,Nonmatch,Self,Nonmatch,1,693.4999999984866
6,Nonmatch,Stranger,Match,0,809.1000000044587
6,Nonmatch,Self,Nonmatch,1,853.7000000029802
6,Nonmatch,Stranger,Nonmatch,1,978.5999999985216
9,Match,Self,Match,1,493.1000000000004
9,Match,Self,Match,1,499.1999999970194
9,Nonmatch,Stranger,Nonmatch,1,679.3999999970201
9,Nonmatch,Stranger,Nonmatch,1,738.9000000014894
9,Nonmatch,Stranger,Nonmatch,1,741.2000000029802
9,Nonmatch,Stranger,Nonmatch,1,733.4999999999964
9,Nonmatch,Stranger,Nonmatch,1,697.1999999985092
9,Nonmatch,Self,Nonmatch,1,749.8999999985099
9,Match,Self,Match,1,946.8000000014908
9,Match,Stranger,Nonmatch,0,671.2999999999993
9,Match,Stranger,Match,1,972.5999999999984
9,Nonmatch,Self,Nonmatch,1,872.1999999999971
9,Nonmatch,Self,Nonmatch,1,1133.2999999970198
9,Match,Self,Match,1,881.9999999970169
9,Nonmatch,Self,Nonmatch,1,686.5999999970227
9,Nonmatch,Stranger,Nonmatch,1,868.3999999985099
9,Nonmatch,Self,Nonmatch,1,752.1999999985128
9,Nonmatch,Stranger,Nonmatch,1,837.0999999999985
9,Match,Self,Match,1,553.4999999970169
9,Nonmatch,Stranger,Nonmatch,1,702.1999999970212
9,Nonmatch,Self,Nonmatch,1,779.3999999985099
9,Nonmatch,Stranger,Nonmatch,1,631.4000000029773
9,Nonmatch,Self,Nonmatch,1,772.2000000029802
9,Match,Self,Match,1,664.9000000029773
9,Nonmatch,Stranger,Nonmatch,1,805.400000001493
9,Nonmatch,Self,Nonmatch,1,738.9999999985157
9,Match,Self,Match,1,526.8000000000029
9,Nonmatch,Self,Nonmatch,1,755.3999999999942
9,Nonmatch,Stranger,Nonmatch,1,687.9999999985157
9,Match,Stranger,Nonmatch,0,524.6999999985128
9,Match,Self,Match,1,658.2000000014959
9,Nonmatch,Stranger,Nonmatch,1,1053.900000002977
9,Match,Self,Match,1,706.699999997014
9,Nonmatch,Stranger,Nonmatch,1,663.3999999985099
9,Match,Self,Match,1,532.0999999970227
9,Nonmatch,Stranger,Nonmatch,1,625.7000000029802
9,Match,Stranger,Nonmatch,0,672.1999999985128
9,Match,Self,Match,1,524
9,Nonmatch,Self,Nonmatch,1,768.6999999999971
9,Nonmatch,Stranger,Nonmatch,1,996.1000000029744
9,Match,Self,Match,1,898.6000000014901
9,Match,Self,Match,1,462.900000001493
9,Match,Stranger,Match,1,1123.7000000029802
9,Match,Stranger,Match,1,792.099999998507
9,Match,Stranger,Match,1,660.900000001493
9,Nonmatch,Self,Nonmatch,1,641.1000000000058
9,Nonmatch,Stranger,Nonmatch,1,742.4000000014785
9,Nonmatch,Self,Nonmatch,1,994.799999998504
9,Match,Self,Match,1,615.3000000015018
9,Nonmatch,Self,Nonmatch,1,725.0999999970081
9,Nonmatch,Self,Nonmatch,1,896.8999999970256
9,Nonmatch,Self,Nonmatch,1,869.5000000029686
9,Match,Stranger,Match,1,1058.6000000029744
9,Match,Self,Match,1,686.800000002986
9,Nonmatch,Self,Nonmatch,1,668.2999999999884
9,Match,Stranger,Match,1,1032.39999999851
9,Match,Self,Match,1,693.0999999970081
9,Nonmatch,Self,Nonmatch,1,697.3999999999942
9,Match,Stranger,Match,1,950.9999999985156
9,Nonmatch,Self,Nonmatch,1,650.6999999984982
9,Nonmatch,Self,Nonmatch,1,1375.5
9,Nonmatch,Self,Nonmatch,1,817.4999999985157
9,Match,Stranger,Match,1,838.5000000029686
9,Match,Stranger,Match,1,1475.89999999851
9,Match,Stranger,Match,1,689.0000000014843
9,Match,Self,Match,1,533.3000000000175
9,Match,Stranger,Match,1,658.199999997014
9,Nonmatch,Stranger,Nonmatch,1,718.800000002986
9,Nonmatch,Self,Nonmatch,1,780.7999999999884
9,Match,Self,Match,1,704.2999999970198
9,Nonmatch,Self,Nonmatch,1,988.8000000015018
9,Match,Stranger,Match,1,833.1999999999534
9,Match,Self,Match,1,552.2000000014959
9,Nonmatch,Stranger,Nonmatch,1,965.1000000029744
9,Match,Stranger,Match,1,1153.800000002986
9,Nonmatch,Self,Nonmatch,1,1235.9999999970314
9,Match,Self,Match,1,635.0000000014843
9,Match,Stranger,Match,1,1063.700000001496
9,Match,Stranger,Match,1,877.0000000014843
9,Nonmatch,Stranger,Nonmatch,1,809
9,Nonmatch,Stranger,Nonmatch,1,1238.4999999970314
9,Nonmatch,Self,Nonmatch,1,898.5000000014843
9,Match,Stranger,Match,1,966.6999999999824
9,Match,Self,Match,1,571.7999999999884
9,Nonmatch,Self,Nonmatch,1,1159.2999999970198
9,Match,Self,Match,1,677.9999999970314
9,Nonmatch,Stranger,Nonmatch,1,745.7999999985041
9,Match,Self,Match,1,582.1000000000058
9,Nonmatch,Stranger,Nonmatch,1,723.1000000029744
9,Nonmatch,Self,Nonmatch,1,1121.10000000149
9,Nonmatch,Stranger,Nonmatch,1,732.7000000000116
9,Match,Stranger,Match,1,961.3999999999942
9,Nonmatch,Stranger,Nonmatch,1,709.800000002986
9,Nonmatch,Self,Nonmatch,1,874.5999999970081
9,Match,Stranger,Match,1,879.8999999985099
9,Nonmatch,Stranger,Nonmatch,1,779.5999999985215
9,Match,Stranger,Match,1,944.2999999985332
9,Match,Self,Match,1,733.2999999970198
9,Match,Self,Match,1,577.7999999999884
9,Nonmatch,Self,Nonmatch,1,815.2999999970198
9,Nonmatch,Stranger,Nonmatch,1,1147.0999999999767
9,Nonmatch,Stranger,Nonmatch,1,831.9000000014785
9,Match,Stranger,Match,1,828.3999999969965
9,Nonmatch,Self,Nonmatch,1,937.900000002992
9,Nonmatch,Stranger,Nonmatch,1,1117.7000000029802
9,Nonmatch,Self,Nonmatch,1,970.4999999984866
9,Match,Self,Match,1,1295.1999999984982
9,Nonmatch,Self,Nonmatch,1,731.7000000014668
9,Match,Stranger,Match,1,1010.0000000029686
9,Nonmatch,Stranger,Nonmatch,1,710.6000000030035
9,Nonmatch,Self,Nonmatch,1,771.5999999999767
9,Nonmatch,Stranger,Nonmatch,1,944.7999999999884
9,Match,Stranger,Match,1,1059.9999999970314
9,Nonmatch,Self,Nonmatch,1,801.2000000000116
9,Match,Stranger,Match,1,877.9000000000233
9,Match,Self,Match,1,714.300000002957
9,Match,Self,Match,1,598.1999999984982
9,Match,Self,Match,1,659.7999999970198
9,Match,Self,Match,1,592.5999999985215
9,Match,Self,Match,1,613.1000000030035
9,Match,Stranger,Match,1,923.0999999999768
9,Match,Stranger,Match,1,1566.4999999999418
9,Match,Self,Match,1,561.2000000029802
9,Nonmatch,Stranger,Nonmatch,1,629.7000000000116
9,Match,Stranger,Match,1,907.5000000015134
9,Match,Stranger,Match,1,767.2999999970198
