Loc1,Loc2,Loc3,Label,ISI,angle1,angle2,angle3,probeAngle,subject
1,4,2,1,1.6,63.89780565,116.4744374,43.7335533,65.63602214,12
2,4,3,2,1.6,67.60208917,133.7699363,162.1981408,60.16354187,12
2,4,1,2,1.6,40.20592139,107.4675936,158.9288351,50.92953296,12
1,2,4,1,1.6,15.66672264,106.0012337,73.41936066,22.99889557,12
4,1,3,1,1.6,36.16662667,114.8377022,164.0305324,122.2722019,12
3,4,1,1,1.6,25.95920195,72.68314242,109.7943929,116.6197748,12
4,3,1,1,1.6,26.16197822,130.5499332,152.7541461,153.6554649,12
2,3,4,2,1.6,122.9702992,41.97475079,20.98371557,125.7942503,12
3,4,2,3,1.6,73.33961293,161.7455233,122.4280467,66.63546805,12
4,2,1,2,1.6,121.5524117,156.4001497,39.57120423,150.5354361,12
4,1,2,2,1.6,145.4273504,62.80968857,116.2106341,118.9658724,12
2,1,4,1,1.6,20.18297679,156.5935832,114.3347663,153.2774531,12
4,3,2,3,1.6,67.53183188,113.5540567,23.18433483,121.3927029,12
4,2,3,3,1.6,154.9091335,47.24455659,22.66006328,29.74909599,12
3,1,4,3,1.6,38.78401718,67.01751684,154.593193,40.65850016,12
3,2,4,2,1.6,139.4739146,53.23489419,21.22258247,56.8561945,12
1,3,4,3,1.6,145.0017978,65.73334215,108.5276542,56.25612724,12
3,2,1,1,2.6,31.68832263,118.3054297,53.891212,49.13018594,12
3,2,1,2,2.6,15.07423416,160.5043115,36.84801651,126.4204403,12
2,3,1,2,2.6,149.1237685,22.08220875,121.1329163,128.1023835,12
3,2,1,3,2.6,107.1396091,43.15717297,145.5383831,109.5735933,12
3,1,2,3,2.6,59.13340414,121.8579768,150.0381494,66.75269778,12
3,1,2,2,2.6,119.4014024,164.8146244,25.95119616,28.8363465,12
1,3,2,1,2.6,155.3004062,19.75594308,74.2421374,136.7725642,12
1,2,3,1,2.6,162.2059889,129.2201632,31.59668915,145.5518866,12
2,3,1,3,2.6,52.14346593,116.1059189,141.5203978,115.7140279,12
1,3,2,3,2.6,112.3111361,72.5461235,139.9365511,71.46447621,12
2,1,3,2,2.6,141.3984902,51.08018618,163.362103,118.4796839,12
2,3,1,1,2.6,156.7474952,61.74188519,29.1416162,40.97098363,12
3,1,2,1,2.6,109.0407416,67.9643978,129.8538021,72.30165587,12
2,1,3,1,2.6,143.7155243,42.62448014,69.55834289,52.5161675,12
1,2,3,2,2.6,40.54693302,125.6832591,157.5351825,117.9346833,12
1,3,2,2,2.6,117.1703568,42.66500383,67.26431884,74.24103824,12
2,1,3,3,2.6,52.54531985,129.9595314,19.94740912,28.22367668,12
1,2,3,3,2.6,114.78346,59.59476358,163.7701631,144.7615557,12
1,3,4,1,1.6,141.0521471,15.88003996,68.12957921,147.4047707,12
3,2,4,3,1.6,122.7292055,23.10762342,144.6631719,124.65094,12
3,4,1,3,1.6,69.09457581,128.5748138,21.57306797,67.77115165,12
1,2,4,2,1.6,15.20712438,110.629786,38.43290874,114.6308464,12
2,1,4,2,1.6,67.13136586,161.3146247,132.3837563,67.22088048,12
4,3,1,3,1.6,18.38312987,159.6740669,49.21557716,154.3302989,12
3,4,2,2,1.6,160.6816901,108.93308,56.61024114,53.46336633,12
2,4,3,3,1.6,107.3526797,62.57785125,26.29851723,35.44567514,12
3,1,4,1,1.6,133.3685878,48.14430475,109.2898956,55.1776057,12
2,3,4,3,1.6,44.31639112,136.4369377,107.0752746,130.8595354,12
2,4,1,1,1.6,32.83918122,158.0432341,54.03802857,55.95445581,12
4,3,2,2,1.6,49.02093174,24.74401912,127.5659139,123.7354396,12
4,1,2,1,1.6,66.37759038,125.3949225,29.94170686,126.1436422,12
4,2,1,1,1.6,160.0110514,64.48641623,131.9488601,125.6772661,12
1,4,2,2,1.6,69.60132798,124.152131,164.73726,162.4087031,12
4,1,3,3,1.6,20.82125614,57.55317034,140.6416333,141.5744754,12
4,2,3,2,1.6,116.5712522,149.5643651,60.30143665,156.5448998,12
1,4,3,1,1.6,127.9800902,62.07165137,23.11199904,126.3487851,12
2,1,3,2,2.6,71.28703649,41.78339549,143.6772957,69.15730447,12
1,3,2,1,2.6,132.154765,107.9450944,42.45432814,128.1202478,12
3,2,1,1,2.6,110.0348013,43.96780681,144.9161183,125.9006066,12
2,3,1,3,2.6,158.2958955,62.61345136,23.61592213,68.41254365,12
3,1,2,2,2.6,72.18675554,156.289807,109.9730855,62.79794637,12
3,1,2,1,2.6,131.0786324,48.43373677,106.5261612,69.36054773,12
2,3,1,1,2.6,27.65550776,53.29316068,132.3350306,125.1737651,12
3,2,1,3,2.6,146.4562923,62.22335967,38.0635171,137.892989,12
1,2,3,2,2.6,33.60262743,66.95674548,123.3415264,67.17069782,12
1,3,2,3,2.6,124.1591558,24.3182528,51.18509293,23.8695643,12
1,3,2,2,2.6,68.42201231,135.0377406,18.07885329,21.33533771,12
3,1,2,3,2.6,140.917828,74.33083934,107.8423656,138.8334235,12
1,2,3,3,2.6,151.4166537,105.0577676,53.83445855,59.16583749,12
2,1,3,1,2.6,155.6574989,65.48810917,44.6863608,58.60093731,12
1,2,3,1,2.6,59.3136242,128.9737538,150.1198055,60.99679063,12
2,3,1,2,2.6,41.00012399,160.3420466,129.762026,57.86899049,12
2,1,3,3,2.6,154.1654463,36.32954963,121.5770521,106.9161334,12
3,2,1,2,2.6,47.33275272,159.3094834,21.66022881,142.2177644,12
3,1,4,1,1.6,136.2187168,161.2791523,23.63430927,155.9989295,12
1,3,4,1,1.6,45.53914742,156.9855205,67.16430175,46.25698442,12
4,3,1,3,1.6,23.3027939,151.0865872,49.61345916,138.3439566,12
4,1,2,1,1.6,33.73250163,106.566513,65.25596777,115.5006374,12
2,3,4,3,1.6,58.83802554,110.3069207,156.5386911,118.048544,12
4,2,1,1,1.6,163.6311254,32.79028949,59.01219908,60.70058979,12
2,4,1,1,1.6,153.0084256,112.6220529,38.66078986,40.8461113,12
4,3,2,2,1.6,144.4775894,34.34388152,70.47823454,63.01605165,12
1,4,2,2,1.6,132.2711874,111.3548508,40.99727358,43.85821015,12
1,4,3,1,1.6,28.14015428,67.55013024,130.7445973,45.18542349,12
4,2,3,2,1.6,56.12829792,120.9633533,145.5104694,112.1012158,12
4,1,3,3,1.6,72.97768688,123.3503823,150.820592,129.4811204,12
1,2,4,2,1.6,150.7528693,36.23620642,122.4062616,54.64700849,12
2,4,3,3,1.6,140.2946124,15.53664553,163.7820673,157.0661798,12
3,4,2,2,1.6,54.49838586,139.2207377,115.435993,144.5765637,12
3,2,4,3,1.6,137.8062173,22.72523879,114.6131861,122.4021607,12
2,1,4,2,1.6,110.2310145,63.64502489,37.52332135,117.9054195,12
3,4,1,3,1.6,129.7691723,21.34779167,43.74642152,122.3992841,12
3,1,2,1,2.6,60.73295619,109.260012,22.39809303,113.8540384,12
3,2,1,2,2.6,132.8773573,64.91669986,41.65443154,71.89208809,12
1,3,2,1,2.6,67.86266323,139.4539947,35.65153911,70.51748933,12
3,1,2,2,2.6,41.30840478,151.9903417,68.50868022,75.41489397,12
3,2,1,3,2.6,23.73644945,115.9438824,73.31533121,53.84349782,12
2,1,3,1,2.6,65.81483304,27.13310942,127.1274547,38.95469512,12
1,3,2,2,2.6,153.3284506,45.18547429,23.68587547,32.20299837,12
3,1,2,3,2.6,33.682675,117.2430139,67.82815803,48.07462234,12
1,2,3,1,2.6,143.5797636,52.85934304,27.33502016,122.6207866,12
2,1,3,2,2.6,136.6666566,21.30400743,54.00028822,119.8436338,12
1,3,2,3,2.6,107.1050502,61.70494086,139.8212147,68.61208637,12
2,3,1,3,2.6,22.24848994,151.5334868,63.09146814,138.9042654,12
3,2,1,1,2.6,62.45701588,160.87508,25.51856095,23.59291474,12
2,3,1,1,2.6,49.71044619,28.1355355,141.1395725,142.0342595,12
1,2,3,3,2.6,157.3396927,108.874834,34.85209311,32.36586494,12
2,1,3,3,2.6,116.594954,73.34865123,40.44759958,43.64525736,12
2,3,1,2,2.6,157.0293138,37.40182477,124.4573941,137.202772,12
1,2,3,2,2.6,109.6064158,45.1042895,141.3002345,42.56259183,12
4,3,1,1,1.6,145.9684955,33.94512909,107.9578464,127.1846717,13
1,2,4,1,1.6,35.52651261,141.2613776,111.6885648,41.92627652,13
2,3,4,2,1.6,45.12798974,119.6120065,68.13932915,40.86678708,13
3,4,2,3,1.6,44.60439364,126.7600777,158.6856057,47.96130627,13
1,3,4,3,1.6,28.72643466,118.6672423,164.7664785,124.3478025,13
2,4,3,2,1.6,60.40770986,113.8693369,141.6452779,42.29782826,13
3,2,4,2,1.6,49.79353898,71.42314219,23.78091047,53.85766305,13
1,4,2,1,1.6,57.05213723,137.6654168,22.55463076,32.5066003,13
4,1,2,2,1.6,131.8992606,155.619921,72.89873987,47.2478806,13
4,2,3,3,1.6,146.934064,47.69439272,126.6410185,59.39356658,13
2,1,4,1,1.6,121.3703815,69.58454415,46.83168626,53.67603345,13
4,3,2,3,1.6,159.6593137,52.64048547,31.71976043,55.80725409,13
4,1,3,1,1.6,120.023348,69.27458864,26.53966965,56.73963973,13
1,4,3,3,1.6,149.6774044,121.8547448,45.93248556,45.43229546,13
3,4,1,1,1.6,107.987241,128.9883344,161.423208,132.3952868,13
4,2,1,2,1.6,129.5540145,62.63370108,107.6272528,50.63877951,13
2,4,1,2,1.6,71.78278463,42.71708043,145.8115301,51.06041498,13
3,1,4,3,1.6,163.3876627,29.90296524,68.58359412,157.0152982,13
1,2,3,3,2.6,133.8783884,111.466459,44.65194824,51.7887844,13
3,2,1,1,2.6,33.78573875,137.8536679,109.9398245,118.5728201,13
2,1,3,3,2.6,122.8882412,163.6399872,27.75252595,46.29477638,13
3,2,1,3,2.6,63.35810499,155.6327705,36.1904546,32.74447348,13
3,1,2,1,2.6,24.3162221,54.17384773,139.4926747,39.36935049,13
2,3,1,1,2.6,39.01856776,142.8303377,114.8785742,131.8123143,13
2,3,1,2,2.6,47.22292771,70.51153163,118.9965106,35.57301887,13
1,3,2,3,2.6,71.66328102,141.8858674,49.14248669,138.6346598,13
1,3,2,2,2.6,56.17327154,116.9925561,152.8016791,137.1210792,13
2,1,3,2,2.6,160.5327724,128.9541374,59.62366056,151.9974992,13
2,1,3,1,2.6,50.30156751,15.79209911,111.172501,13.46386584,13
3,1,2,2,2.6,153.8313512,112.2731873,42.55766412,27.18887662,13
1,2,3,1,2.6,144.0904687,15.01331112,58.03434597,152.4070273,13
2,3,1,3,2.6,113.5605554,40.61908344,64.48722952,42.03697659,13
3,2,1,2,2.6,118.1505346,43.8026064,17.00653418,125.5470606,13
1,3,2,1,2.6,144.1476276,55.90494735,108.796536,131.9181999,13
3,1,2,3,2.6,119.6413789,158.0469186,30.71107847,129.1079171,13
1,2,3,2,2.6,152.0108116,21.88396166,107.3421225,22.59092815,13
4,2,1,1,1.6,25.9614201,69.07701028,117.1087894,122.1899389,13
4,3,2,2,1.6,67.21328952,164.669457,26.52483601,37.48728904,13
2,4,1,1,1.6,125.7459028,71.35199369,163.7884656,168.8537818,13
2,3,4,3,1.6,128.049879,39.99672379,160.9905865,32.0246195,13
1,4,2,2,1.6,17.83998963,112.1967543,57.57136156,50.98155325,13
1,4,3,1,1.6,40.41452721,129.1405128,17.69714474,47.75512559,13
3,4,1,3,1.6,139.2969383,65.27160749,28.31937649,129.9974975,13
3,1,4,1,1.6,156.2973627,121.6408523,33.31194192,136.9699873,13
1,2,4,2,1.6,44.14618857,70.69126564,139.5815518,54.22641912,13
1,3,4,1,1.6,160.4494688,27.43188855,130.5576427,133.0317751,13
4,3,1,3,1.6,125.7955584,40.64889407,146.4300621,57.47067646,13
3,2,4,3,1.6,52.85653902,156.3451638,132.5096126,49.08788197,13
4,1,2,1,1.6,62.65513611,161.3845763,129.4046823,158.190666,13
4,2,3,2,1.6,159.8676343,47.67346264,67.67571008,60.3758544,13
4,1,3,3,1.6,74.86146832,54.09176148,148.0259578,127.7417102,13
2,4,3,3,1.6,110.7048839,146.4680033,51.97853159,55.56868416,13
2,1,4,2,1.6,62.90892758,120.221048,142.8506275,61.44762203,13
3,4,2,2,1.6,15.96633316,129.4430184,52.90533723,49.82017432,13
3,1,2,3,2.6,54.08024809,123.8737887,22.82885459,43.49169469,13
2,3,1,2,2.6,134.0949242,51.26631397,24.79209483,124.0090958,13
2,3,1,1,2.6,113.6638719,158.4856583,135.7491429,123.3534443,13
1,2,3,1,2.6,72.92712235,137.6898277,116.5847296,58.68820824,13
2,1,3,2,2.6,131.9299067,53.24134613,21.77016109,127.9700136,13
3,2,1,3,2.6,107.8866605,68.92502095,149.923561,121.6691562,13
2,1,3,3,2.6,148.2851103,25.85658668,46.23666745,58.74139606,13
2,1,3,1,2.6,37.46630743,142.372393,120.1226538,134.7889132,13
1,3,2,2,2.6,42.95271021,152.0808036,19.31867394,-23.96117579,13
3,1,2,2,2.6,127.6425744,151.2616647,67.86669015,43.90149141,13
1,2,3,3,2.6,128.4431293,23.98166755,61.79465556,37.80776348,13
3,1,2,1,2.6,134.5107588,107.7422146,53.9449839,140.6141157,13
3,2,1,2,2.6,48.20087344,114.168116,68.4019636,128.7402698,13
3,2,1,1,2.6,109.3374696,135.3334552,65.1515788,52.68155697,13
1,3,2,3,2.6,164.7097263,25.27881705,55.61307828,16.40372307,13
1,3,2,1,2.6,106.1164676,131.814291,160.2510278,107.9675528,13
1,2,3,2,2.6,123.8520207,151.2793509,49.35813123,157.8584777,13
2,3,1,3,2.6,128.6862784,53.78928653,20.64592201,53.06922452,13
1,4,3,3,1.6,58.51274234,161.5250813,120.1747317,125.8033912,13
1,4,2,1,1.6,43.62288942,146.0582748,18.78039871,15.73112685,13
2,4,3,2,1.6,55.35707696,156.1003306,129.2503398,45.91505692,13
2,4,1,2,1.6,25.61012628,121.3723275,70.22897603,34.80052423,13
1,2,4,1,1.6,41.86872509,67.95314987,160.6189441,23.81074008,13
4,1,3,1,1.6,67.92579327,156.1104131,19.29464563,142.417663,13
3,4,1,1,1.6,36.65443288,67.73215227,123.6134709,132.255103,13
4,3,1,1,1.6,110.5236967,27.00250249,55.27234324,68.67211913,13
2,3,4,2,1.6,52.89974243,25.58335998,122.1342812,43.67258364,13
3,4,2,3,1.6,135.3325326,58.21739443,36.81490322,133.4351845,13
4,2,1,2,1.6,50.35423838,23.2939,127.328239,48.28512269,13
4,1,2,2,1.6,127.1729797,64.19760576,38.4960425,16.61949067,13
2,1,4,1,1.6,73.6534766,159.0276689,51.13422416,168.517826,13
4,3,2,3,1.6,150.5597147,15.18522144,125.1073087,30.76321339,13
4,2,3,3,1.6,147.8674717,60.03706781,117.3725207,125.7214144,13
3,1,4,3,1.6,72.5768022,141.6208169,105.1170043,40.77949064,13
3,2,4,2,1.6,30.83498635,151.743389,60.01250462,168.1463526,13
1,3,4,3,1.6,19.16606229,67.5375334,137.1560073,66.27312609,13
3,2,1,1,2.6,66.43225403,157.2525146,115.7513937,39.03721911,13
3,2,1,2,2.6,163.0781882,57.04132088,136.9688495,55.12369249,13
2,3,1,2,2.6,67.5940143,36.59543458,112.9596874,22.55200702,13
3,2,1,3,2.6,161.4981012,51.06869261,136.133944,158.175213,13
3,1,2,3,2.6,105.1706995,36.81532553,137.9829619,111.0057344,13
3,1,2,2,2.6,126.721646,156.4714923,33.52962522,41.62757944,13
1,3,2,1,2.6,25.98773274,144.218097,69.0377875,32.4048237,13
1,2,3,1,2.6,17.39349945,64.10585929,139.2155468,11.03286477,13
2,3,1,3,2.6,108.5854276,41.39626962,146.3301397,216.9007069,13
1,3,2,3,2.6,65.84785773,131.7664391,18.23115389,136.7123148,13
2,1,3,2,2.6,134.3102714,47.97366417,70.85024677,132.1052293,13
2,3,1,1,2.6,74.51674819,37.72214327,144.9527364,138.4791695,13
3,1,2,1,2.6,131.5600523,164.668124,47.84418207,162.9531948,13
2,1,3,1,2.6,121.0151764,22.44347896,60.69263286,24.77279494,13
1,2,3,2,2.6,152.4965,15.5262411,44.63574296,8.430638295,13
1,3,2,2,2.6,148.4478897,42.06276249,108.1018239,133.1343531,13
2,1,3,3,2.6,157.8195469,137.1784988,51.26946329,43.22156688,13
1,2,3,3,2.6,135.1820417,36.97139216,164.6537703,162.6723433,13
1,3,4,1,1.6,106.3084954,29.46727889,66.85767216,119.7156873,13
3,2,4,3,1.6,134.8357823,26.26172396,109.2177758,134.9046717,13
3,4,1,3,1.6,140.8730231,58.84290894,36.29831912,136.289854,13
1,2,4,2,1.6,149.1753516,27.62477989,106.1790126,39.97990855,13
2,1,4,2,1.6,36.25017384,111.9961262,67.68241313,26.56878113,13
4,3,1,3,1.6,146.571756,116.0130594,17.82039139,127.062798,13
3,4,2,2,1.6,27.79410958,114.5970432,51.19467755,53.10256703,13
2,4,3,3,1.6,15.19959324,133.4378604,105.6483429,144.1890576,13
3,1,4,1,1.6,107.4896864,147.7539417,61.67020561,169.8006007,13
2,3,4,3,1.6,155.9986893,114.8733089,73.10978333,127.7166913,13
2,4,1,1,1.6,33.63170484,125.2646019,147.0726472,146.2272423,13
4,3,2,2,1.6,127.3099205,21.72208195,72.39560956,59.66482768,13
4,1,2,1,1.6,152.8960585,72.25105902,22.675439,65.84274417,13
4,2,1,1,1.6,31.88853201,142.8304739,55.00706368,43.93646991,13
1,4,2,2,1.6,19.41930655,123.0192895,159.9100553,49.6618966,13
4,1,3,3,1.6,120.1255513,22.54888955,150.7240954,143.3998306,13
4,2,3,2,1.6,133.6087365,65.32973908,42.63437145,59.33667821,13
1,4,3,1,1.6,23.09675631,149.3937219,105.5887924,20.01557552,13
2,1,3,2,2.6,105.9291632,154.7748367,133.1255337,63.42697338,13
1,3,2,1,2.6,106.1137286,151.2609315,69.27299581,65.25148368,13
3,2,1,1,2.6,137.0352116,15.67113249,115.2244881,107.050834,13
2,3,1,3,2.6,129.5592395,46.57624412,159.848148,39.1334406,13
3,1,2,2,2.6,130.8190143,51.58993472,106.4793451,118.6642645,13
3,1,2,1,2.6,113.559237,54.875981,143.5511641,51.20997278,13
2,3,1,1,2.6,19.5505207,123.5338172,163.0338205,169.0616616,13
3,2,1,3,2.6,15.27656796,143.7056542,56.80387625,26.24482957,13
1,2,3,2,2.6,152.0071336,67.93675383,106.3661289,54.59818585,13
1,3,2,3,2.6,52.21512145,129.9470661,22.29813971,135.3438805,13
1,3,2,2,2.6,117.9665725,155.0219467,35.29686444,21.53164807,13
3,1,2,3,2.6,69.53544501,29.47532921,160.0091797,41.35123909,13
1,2,3,3,2.6,146.0850169,124.0402751,20.2822965,19.25448748,13
2,1,3,1,2.6,59.36655865,111.0825235,22.60790185,134.9830576,13
1,2,3,1,2.6,31.178415,164.6281407,135.4215667,16.03193179,13
2,3,1,2,2.6,124.4613421,48.99675206,17.7598977,125.5637866,13
2,1,3,3,2.6,20.3292335,123.3045708,42.81005038,29.27444042,13
3,2,1,2,2.6,106.4494111,136.0004319,58.85599461,160.6436285,13
3,1,4,1,1.6,46.71118132,144.3720204,122.3158943,154.6258229,13
1,3,4,1,1.6,148.1155249,21.41116357,115.4117951,149.7175927,13
4,3,1,3,1.6,69.92298595,36.8639017,128.7074647,40.26566655,13
4,1,2,1,1.6,72.71002113,52.01414851,118.5061019,52.19105339,13
2,3,4,3,1.6,44.25315774,142.8085318,163.3402266,151.2811514,13
4,2,1,1,1.6,27.20644418,139.6797251,109.5467471,137.3304745,13
2,4,1,1,1.6,161.0088098,19.77790846,71.0705953,62.63507097,13
4,3,2,2,1.6,105.0418036,63.07459589,30.42065953,13.60757113,13
1,4,2,2,1.6,136.4059417,62.27062692,30.87145823,31.03030436,13
1,4,3,1,1.6,116.1616128,146.3906112,67.10314757,111.2755745,13
4,2,3,2,1.6,70.3049338,153.5066331,40.72557408,146.5013162,13
4,1,3,3,1.6,125.9113857,59.53787459,147.758203,132.4871348,13
1,2,4,2,1.6,26.87902949,67.08654989,143.0644022,59.61085975,13
2,4,3,3,1.6,40.78334179,67.2399653,132.5013808,140.6272787,13
3,4,2,2,1.6,26.18127575,161.1901404,67.65409426,66.68413962,13
3,2,4,3,1.6,131.0064721,26.06352085,161.4514751,142.5660516,13
2,1,4,2,1.6,20.60237119,141.5585184,105.1235285,152.7574187,13
3,4,1,3,1.6,60.71779838,123.8733551,34.78116094,55.94867825,13
3,1,2,1,2.6,159.4275741,113.4332989,41.82089746,142.6999926,13
3,2,1,2,2.6,108.8057204,140.8926645,59.71139989,164.8527803,13
1,3,2,1,2.6,123.6485804,62.02534338,149.2467589,115.8187947,13
3,1,2,2,2.6,108.9380618,142.2304232,28.16365685,42.23895956,13
3,2,1,3,2.6,127.3635715,49.54928107,155.6128562,137.4423002,13
2,1,3,1,2.6,157.0983536,30.08706738,118.9375842,37.51588605,13
1,3,2,2,2.6,34.52114028,145.3800317,120.1402567,138.4857014,13
3,1,2,3,2.6,145.5837053,20.19688338,114.661775,146.9908714,13
1,2,3,1,2.6,117.7680002,149.1114482,15.43123917,112.2975893,13
2,1,3,2,2.6,114.1952315,23.23688689,65.22325291,124.5180031,13
1,3,2,3,2.6,65.67412693,114.3125302,15.10041473,132.270333,13
2,3,1,3,2.6,133.5370766,159.7082022,64.6735219,167.0650563,13
3,2,1,1,2.6,60.86846957,132.9352272,26.79005691,18.47526043,13
2,3,1,1,2.6,15.62892262,121.1639779,51.52766977,18.54229624,13
1,2,3,3,2.6,28.72541312,52.92055882,140.5051022,160.9200461,13
2,1,3,3,2.6,63.80383091,34.85924557,140.9929199,156.984874,13
2,3,1,2,2.6,128.2881472,41.22329648,71.90281013,136.7123162,13
1,2,3,2,2.6,32.51710655,133.4089483,63.40839662,140.6643921,13
4,3,1,1,1.6,129.5248373,60.40332934,40.29030404,236.3593767,14
1,2,4,1,1.6,145.0617993,72.00334712,48.89943213,118.2778617,14
2,3,4,2,1.6,128.5490634,48.38466942,25.3639539,120.3317506,14
3,4,2,3,1.6,114.9687735,68.06712234,45.91592993,109.9053183,14
1,3,4,3,1.6,115.1117029,23.20814648,138.0631529,49.26729935,14
2,4,3,2,1.6,124.0748021,47.61354514,70.92719027,115.2078298,14
3,2,4,2,1.6,161.6971309,74.35615422,36.58768598,69.43299579,14
1,4,2,1,1.6,128.0551247,44.4261825,22.41140531,109.1241271,14
4,1,2,2,1.6,122.3021251,151.1284738,57.98154647,238.0040238,14
4,2,3,3,1.6,119.021157,160.6910301,46.71923808,43.15035442,14
2,1,4,1,1.6,122.8130279,148.972568,74.33301329,167.9876636,14
4,3,2,3,1.6,152.4040273,32.02946843,53.37959024,25.01827066,14
4,1,3,1,1.6,154.6518234,106.8856817,18.88247515,129.7577767,14
1,4,3,3,1.6,155.5340639,25.72690433,62.5913602,48.46091243,14
3,4,1,1,1.6,47.75658092,121.4169738,22.41801519,23.23359276,14
4,2,1,2,1.6,23.32608832,110.3344917,55.55917741,126.3062899,14
2,4,1,2,1.6,115.4907836,57.34631557,18.19831461,122.4623241,14
3,1,4,3,1.6,125.9149373,52.61442636,151.0987719,131.2098194,14
1,2,3,3,2.6,151.9028634,119.6768396,66.5309467,36.09295692,14
3,2,1,1,2.6,143.4224195,50.94961761,19.67274808,13.09893299,14
2,1,3,3,2.6,19.80514861,122.380438,42.83260616,17.84954999,14
3,2,1,3,2.6,46.56351008,134.9427386,158.7506812,31.94969142,14
3,1,2,1,2.6,123.4592311,145.8836766,27.14531147,158.6874436,14
2,3,1,1,2.6,108.1655921,24.48294239,74.4906274,71.52632876,14
2,3,1,2,2.6,162.0944312,120.0456942,16.06892715,160.9043535,14
1,3,2,3,2.6,61.63213292,129.2376145,108.8228083,145.0390116,14
1,3,2,2,2.6,26.79730837,107.1397125,153.2637969,138.5387529,14
2,1,3,2,2.6,34.86874712,66.95262898,159.618464,35.79012989,14
2,1,3,1,2.6,118.1540291,146.1813871,33.16907212,168.4452068,14
3,1,2,2,2.6,68.95528898,151.5326211,108.3906775,106.2624188,14
1,2,3,1,2.6,129.2489252,38.30096111,158.5435638,130.3371287,14
2,3,1,3,2.6,44.38867529,119.6777194,154.4526383,148.1792064,14
3,2,1,2,2.6,46.09081455,161.7803821,68.57374842,152.4063319,14
1,3,2,1,2.6,132.2382859,32.60747917,53.38301747,146.3656281,14
3,1,2,3,2.6,155.941957,54.29288082,25.95500351,152.5537727,14
1,2,3,2,2.6,24.96359308,146.4769406,59.12228652,151.2806027,14
4,2,1,1,1.6,149.7751465,60.84257022,37.69659186,208.2821715,14
4,3,2,2,1.6,39.85000648,105.6751824,126.8913378,135.2543725,14
2,4,1,1,1.6,110.3894337,48.76938598,145.9967798,-26.13689014,14
2,3,4,3,1.6,63.89433862,157.2425836,132.2747523,158.4725906,14
1,4,2,2,1.6,163.2489977,118.3584721,20.86422791,12.39795842,14
1,4,3,1,1.6,26.86075001,158.5682023,58.44106247,14.75018792,14
3,4,1,3,1.6,132.4309128,28.47585205,60.73278833,123.0212099,14
3,1,4,1,1.6,29.4697281,105.124106,163.6416437,115.9430961,14
1,2,4,2,1.6,15.35390389,112.513539,138.632471,128.3853059,14
1,3,4,1,1.6,16.07065371,137.4810254,69.91079616,15.43787567,14
4,3,1,3,1.6,25.35112434,67.64670993,117.6616614,53.63247565,14
3,2,4,3,1.6,25.63399282,61.53515938,155.6863894,39.10285487,14
4,1,2,1,1.6,55.77013214,134.9193671,35.48271813,143.4363517,14
4,2,3,2,1.6,111.0981701,67.32889543,136.1978346,142.184795,14
4,1,3,3,1.6,16.43180373,57.31138021,111.3073526,126.0421099,14
2,4,3,3,1.6,113.2040942,28.73811209,136.2786276,134.3758493,14
2,1,4,2,1.6,25.06940838,162.2712548,49.73068488,21.97339208,14
3,4,2,2,1.6,149.3790551,125.8312189,25.16142136,12.5308501,14
3,1,2,3,2.6,126.6385468,71.05510477,150.405436,121.9308666,14
2,3,1,2,2.6,25.69100979,155.3390482,106.643352,22.00489244,14
2,3,1,1,2.6,144.0620587,32.13907985,118.9758918,120.0968867,14
1,2,3,1,2.6,67.54068325,128.3534843,43.8759067,55.68947545,14
2,1,3,2,2.6,108.5244634,51.44447181,149.1708442,109.4521849,14
3,2,1,3,2.6,157.5190274,107.198561,59.60626505,131.9783056,14
2,1,3,3,2.6,129.6843607,164.7621609,74.09458315,56.20792955,14
2,1,3,1,2.6,139.4176736,40.63536897,112.1078489,25.14641574,14
1,3,2,2,2.6,133.008859,43.78600404,69.8561674,63.40839497,14
3,1,2,2,2.6,65.29555984,115.3558658,21.39965433,-15.93654426,14
1,2,3,3,2.6,157.5119475,16.71204509,59.86663599,54.02427488,14
3,1,2,1,2.6,34.80721399,132.2780908,58.2418947,139.5029107,14
3,2,1,2,2.6,152.6267069,28.95778242,118.248739,208.1983967,14
3,2,1,1,2.6,116.2882545,15.32116141,44.85192791,52.92286417,14
1,3,2,3,2.6,114.0659639,27.60471077,60.08056061,225.0270448,14
1,3,2,1,2.6,30.04256375,114.6038661,147.6201647,31.96026557,14
1,2,3,2,2.6,15.76056267,126.8228155,64.4595119,128.314065,14
2,3,1,3,2.6,159.0441939,115.3644561,28.24188317,136.7412577,14
1,4,3,3,1.6,32.96071701,153.1894303,53.29277527,45.3658543,14
1,4,2,1,1.6,58.90944255,133.7568693,162.3279756,37.28605672,14
2,4,3,2,1.6,69.60487915,156.3430937,134.7322682,52.07068268,14
2,4,1,2,1.6,163.5562635,20.73348609,133.9864757,166.2548804,14
1,2,4,1,1.6,128.9697613,18.14610484,56.49768775,153.0240574,14
4,1,3,1,1.6,108.8394945,142.3028502,34.81230945,147.0872985,14
3,4,1,1,1.6,65.13105244,36.66404345,131.5330676,-40.54961209,14
4,3,1,1,1.6,19.72563551,164.4444917,41.02728969,38.13973988,14
2,3,4,2,1.6,31.29948718,138.1929972,52.88442485,17.79830293,14
3,4,2,3,1.6,28.3595473,65.04330918,151.8048656,16.37624835,14
