Lshape,Rshape,Label,unknown,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,RT,subject
2,1,2,1,616.5416027,374.1354458,744.674436,382.215131,33.45930569,119.2882728,51.9178984,2.108180954,14
1,2,1,2,625.066565,374.6613371,746.2144943,398.5228395,118.5216221,145.8173371,114.9270384,0.970895429,14
3,2,3,1,609.3509381,403.9877446,751.6852291,385.0747227,31.31189354,113.6627896,34.51527488,1.589687129,14
2,3,3,2,626.7740362,403.6899016,741.2958986,404.9801963,128.5749508,151.0919315,148.0675495,2.041329269,14
2,3,3,1,620.5199487,369.1097852,754.339186,357.2466969,160.1789639,69.98984138,67.57977779,1.304276185,14
2,1,1,2,625.091702,387.2609866,748.8489026,367.8471513,138.5113404,164.1124494,138.8917775,1.690018272,14
3,1,3,2,619.871548,381.5816605,757.5494341,393.1969113,129.8081358,163.9570709,119.6694624,1.874058676,14
1,3,1,2,609.6817535,410.0315619,759.58986,381.8201103,109.3391912,146.8431549,113.816651,1.221693027,14
1,3,3,1,615.1423923,394.6830044,746.970598,382.5090087,121.0891106,33.64246499,53.46528336,1.974334256,14
2,1,2,2,618.6358565,363.1180004,754.7320929,381.8343846,63.84563678,32.17683305,69.49498877,1.288593903,14
3,2,2,1,627.9737642,395.3359804,752.5017977,404.6622458,119.4013104,25.32827761,39.75803445,1.84055126,14
3,2,3,2,609.7609026,359.2384527,736.6418302,364.1473281,145.0987537,119.1173748,113.8283748,1.522753694,14
3,2,3,1,616.8083066,362.5429712,752.9610693,369.4556437,112.6520606,32.06175649,115.381612,1.4557831,14
2,3,2,1,625.0277525,400.2106662,743.4908425,387.5079373,31.09613297,117.5702554,33.49383443,1.807080296,14
1,2,1,2,627.5211776,401.2623785,739.4541789,366.7965623,131.5165116,109.6265258,126.9794877,1.673268988,14
1,3,3,1,608.207774,371.5741131,759.3814948,409.7327176,22.92969465,105.6044084,115.96301,1.305300366,14
1,3,1,2,626.2461919,392.1394557,736.1985074,376.4795947,157.0555478,120.0508829,151.0811923,2.32560774,14
2,3,3,1,615.8669131,377.7187132,737.4759702,397.1750597,74.95584898,157.9437671,157.1023846,2.66009018,14
1,2,2,1,619.9640691,380.8734951,739.7962997,356.7228911,120.0942715,34.16626045,57.38045894,1.790362154,14
3,1,1,1,610.3771222,398.6255742,744.6527448,379.5763088,47.46233764,137.6900423,128.3150512,2.175014943,14
3,1,1,2,612.5910893,388.2437465,756.5447535,359.0997522,70.20506544,44.17940813,42.80028362,2.14159671,14
1,2,2,2,610.9753166,391.1866654,755.504837,364.2153416,106.0386392,130.1465899,121.5226404,2.074743256,14
2,1,2,1,622.6820502,356.8199678,746.0302637,360.2545052,72.27115716,161.5188645,57.4213635,2.007801681,14
2,3,2,1,607.7919594,392.0967889,758.6115809,407.6084637,17.08080404,108.0007813,19.81105879,2.191810588,14
3,1,3,1,620.7365783,394.4177106,737.5177362,383.2140279,56.96600162,139.2034164,51.71091605,2.208514927,14
1,2,1,2,626.8959394,365.849053,757.7808874,404.462767,127.265085,106.3227446,122.3917675,1.606400316,14
3,2,2,2,606.6853369,374.4735057,752.1698054,392.499774,138.637258,108.63603,103.9950206,1.924150459,14
2,1,1,1,609.2021665,391.7649697,748.9931171,396.6930801,67.25478159,162.5895327,161.3279221,2.743731139,14
3,1,1,2,624.4241173,375.0141519,757.6125126,363.718598,47.4636797,72.10143787,68.10934317,1.504948379,14
1,2,1,2,617.1795876,359.5002851,745.6196531,368.180415,57.35047203,37.34120797,66.07746729,1.422460773,14
3,2,2,2,606.4072384,386.655314,747.0877312,363.6414542,73.91603021,41.83897372,48.41894448,2.910964574,14
1,3,1,1,608.8902275,393.6812174,737.5344442,357.0603506,154.3262746,70.36592738,148.2220587,2.45936384,14
3,2,2,1,622.0529015,391.899265,739.4463628,404.8498375,137.6352818,52.76160316,53.19596667,2.877448664,14
3,2,3,2,617.7833596,361.2402345,758.8535583,412.6031189,62.7063124,29.05953873,66.72867246,1.004283581,14
2,3,3,1,620.0600064,372.9934867,747.6477088,363.5908487,56.36654882,152.074051,143.5001791,1.890678079,14
2,1,2,1,607.745992,411.380787,756.802199,368.4414625,29.99287493,116.3349538,27.72155257,2.124854858,14
3,1,1,2,605.083364,405.1571112,739.5616089,371.7341327,110.9331223,147.9569997,137.0338307,2.609816139,14
1,3,3,2,606.4434824,401.1052732,745.9135721,389.8685714,59.94585965,21.23211691,18.99126185,2.141556366,14
1,3,1,1,621.4357918,383.0150716,753.1129223,364.050917,162.3245231,64.58529085,157.4184976,3.295574187,14
3,1,3,2,613.128585,401.3058496,745.1909825,361.6605968,158.8727022,132.0761582,161.4356312,2.292071659,14
1,2,2,2,627.8380154,401.8323573,749.331359,388.0716403,53.17125285,29.98354337,32.61752904,3.51306149,14
2,1,1,2,618.0119063,388.3302788,741.6386532,412.895321,45.05931477,68.35496593,68.23730673,1.522787315,14
2,3,2,1,621.1625678,360.6352687,739.2042269,393.5759421,22.29795207,106.0227162,47.74797702,1.472644924,14
1,2,1,2,614.5569337,390.3180648,753.3227139,400.1896896,67.29028501,31.49737506,57.43668411,2.108155473,14
1,3,3,1,610.6433798,412.8222174,755.9239571,372.0347168,67.71236538,164.7253494,154.2076195,2.225175383,14
3,2,3,1,617.4567476,410.3313555,759.7280756,397.7766288,119.6355721,31.33886142,124.4936001,1.740302576,14
1,2,2,1,620.6132533,372.8572604,751.6003887,360.2567558,63.93287114,161.5368876,146.6741199,2.225255718,14
2,1,2,2,608.9466094,390.388157,748.7164817,365.1996272,42.25316554,69.42401499,35.9090865,3.161874357,14
2,3,2,2,611.6141589,366.4421476,743.8674741,381.5059765,151.9093037,129.3277667,151.3335723,2.676768685,14
2,1,1,1,614.9923103,389.7922476,745.4855789,359.9048811,50.36693219,149.0022104,140.1047532,2.275379352,14
3,1,3,1,610.0058126,380.1526101,757.0870086,387.0508049,130.2512901,38.7483378,128.9593477,1.840553383,14
2,3,3,2,616.6023406,380.794097,736.7638694,387.7983028,33.31940774,66.78423062,67.97564259,2.576452406,14
2,3,2,1,623.8992103,405.0473277,759.6078189,379.1822504,37.33954416,121.3880929,23.82774699,4.113996814,15
2,1,1,2,618.9677389,406.3738973,759.9076424,411.3658303,127.3100625,150.1915528,156.6361242,2.676777343,15
1,2,2,1,605.1700933,399.8641317,744.3708044,392.8280889,73.06491953,161.9408975,157.7604474,2.810594428,15
1,3,3,2,623.6571851,373.270254,750.6705557,389.3499893,143.5781393,117.3892468,125.0975139,3.429425985,15
3,1,3,1,610.7383421,401.9641615,760.7254284,358.4503508,37.16481934,118.3069009,30.04796182,3.145018939,15
3,1,1,1,619.5527798,405.9213888,737.1395964,383.5851722,47.64511539,137.8274367,138.2842125,2.392446738,15
3,2,2,1,614.2239928,407.2150681,759.2089453,358.967141,162.4738574,69.91763343,58.56218514,2.0412221,15
2,1,2,2,616.2892045,387.2209261,743.0944084,411.3720496,42.95156337,69.61888173,30.17585649,2.760396122,15
1,3,3,2,617.5387992,362.2963677,737.2431024,382.873633,156.2972674,117.3762491,116.9024383,2.258620452,15
3,2,2,1,607.0642697,360.9718717,736.4752474,379.6051487,111.0368034,28.73713998,43.2405001,2.007698642,15
3,2,3,1,626.0837743,357.0838012,745.3710132,398.5285925,154.1187502,69.30808841,126.4887739,3.078231782,15
2,1,1,1,618.3771149,386.3387158,740.3676664,368.0926205,105.3615729,19.39926354,32.8878186,2.944340733,15
1,3,1,2,620.2932739,392.7735352,745.1688433,391.1728277,69.86894598,40.23068152,57.9537338,1.589697111,15
2,3,3,2,611.0053767,406.6147616,746.9470256,408.0535033,29.79856121,68.70480551,55.67312371,2.526231264,15
2,3,2,2,609.6148181,381.4015949,737.0505756,378.5572642,148.3470973,111.3223726,127.4035249,2.877480321,15
1,3,1,1,607.7413587,408.7493963,748.3741648,394.3118203,120.4831971,25.87973034,131.667248,2.292075962,15
3,2,3,1,623.8601677,377.5569324,744.1389529,388.3998684,57.38920812,157.2248575,44.24711934,2.258765549,15
1,2,1,1,611.8281393,384.0579824,756.8615559,382.8324562,73.79116349,161.4889984,50.9047523,1.890739015,15
1,2,1,2,611.5630256,392.6705277,745.0709167,361.4918498,18.05222018,51.83714072,14.09368753,2.643350852,15
3,1,1,1,627.632461,393.3757907,754.2099178,391.1242694,56.10215624,155.1862753,147.472283,3.329070072,15
2,1,2,1,627.3450231,374.4127921,737.4527642,404.6492782,127.3928443,43.64305914,133.631304,2.860763006,15
1,2,1,2,622.3948786,366.9318327,743.4005424,374.420386,135.0081648,158.016817,137.0672695,1.539502345,15
3,2,3,1,629.3198961,373.2501132,746.6977491,404.7134872,120.1713477,25.14334774,130.3412934,2.074703444,15
2,3,3,2,625.5478169,408.2498923,744.192611,391.8671178,132.1865684,105.775771,127.0365035,2.325636932,15
2,1,1,1,608.8374656,402.3962294,737.2406316,406.5837766,122.1673464,34.97956995,26.64054441,3.010180511,15
3,2,2,2,607.6513279,390.7977535,741.8818979,389.9611949,44.95796559,68.68331355,56.3004234,1.840548496,15
2,3,3,2,607.9030436,358.3162099,744.104122,374.7969444,117.362065,139.3595049,134.1733218,2.609927901,15
2,1,2,1,605.6031933,368.9159971,741.004272,387.8155615,105.3035969,16.96915442,127.9427681,2.609880125,15
3,2,2,1,625.2787438,388.5500111,737.8963397,362.0366246,151.3845689,57.89756415,39.9097904,2.225203516,15
2,1,1,1,626.9139462,380.4779325,736.0801763,375.3193271,57.17065808,150.9423784,147.7143205,2.124846188,15
3,2,3,2,608.0657763,391.4668362,741.2356684,389.7648747,138.8016785,159.7658674,141.7310008,2.241854653,15
1,2,2,2,625.6128249,388.1209543,740.3859124,402.369398,41.5713005,74.85112507,53.38048923,3.145082286,15
3,2,3,2,607.0621577,412.1090085,745.1653847,371.9722549,116.9244818,141.0336849,129.3501584,2.459343602,15
2,1,2,1,615.7720413,356.820392,750.0275106,383.2144954,24.46518918,122.4990523,29.48085298,2.593121404,15
2,3,3,1,623.1696067,411.3035157,760.1813484,391.7102342,57.68300001,145.3992714,142.631804,2.877430068,15
1,2,2,2,629.596421,395.5263238,736.1819783,377.6161425,51.97956846,73.55273067,43.87788708,2.325483342,15
1,3,1,2,619.205604,390.823978,758.3813053,401.9489985,22.98516841,56.78025886,24.6802495,2.275340952,15
1,2,1,1,608.5116798,358.0527665,739.2093967,378.9063538,111.3361861,24.10864338,122.6643773,2.6099187,15
1,2,1,1,614.9311792,400.0169012,736.4687563,395.5974791,160.219265,68.21989837,148.8028691,2.476120725,15
2,3,2,2,606.6194528,412.6327967,748.1651985,378.2126621,132.1504904,107.2431323,134.0344284,3.462739583,15
1,3,3,2,605.8872075,372.8060825,748.2326215,359.6946218,38.66118248,74.21074336,120.4035,2.944392756,15
1,3,1,1,609.5185291,400.2569136,736.609071,379.5365248,56.81140427,152.4701592,36.01244382,2.777092204,15
3,1,3,1,626.0129225,369.7994059,758.010751,395.718929,44.42762917,131.8838119,43.76899196,3.011294928,15
1,3,3,1,615.4172152,391.7125289,759.0545081,396.0347642,17.32510961,116.6056688,143.0909996,2.726959015,15
3,1,1,2,621.9738993,377.0859239,738.9324461,404.3160919,68.7068929,36.12239562,36.69631952,2.994632113,15
2,3,2,2,624.4886004,390.5875899,744.0014604,364.0436022,57.24583286,22.83960173,38.51424032,2.877489876,15
3,1,3,2,629.1970163,406.8276853,757.3702332,375.3152587,160.9769672,124.1059395,155.0969973,2.72698131,15
3,1,1,2,618.9792337,390.7042089,737.5538153,399.2594259,48.47210127,25.2810607,21.54540225,2.760383736,15
2,3,3,1,621.7749962,364.4459156,750.1734112,411.2626406,39.12696993,134.0782627,149.4455458,2.65893641,15
2,1,1,2,615.713604,373.7758032,741.3912978,409.2668591,54.61550515,17.7101624,25.85724922,3.513022115,15
3,1,3,2,628.7567644,368.381671,742.0528698,362.2410371,16.10289645,49.85582724,23.58149571,3.412638599,15
1,3,1,2,607.4625916,387.9956338,755.830477,356.0355807,45.62978547,18.79230776,44.2631394,2.693486164,15
1,3,3,1,616.5521553,369.9848646,753.2151914,409.4339107,38.19566987,129.9272765,140.1421391,1.974330899,15
2,1,2,2,605.219116,360.2783205,760.8756999,365.6675442,146.5075159,125.5095014,132.6839325,2.726927164,15
3,2,2,1,612.3339027,407.6006063,739.8015598,371.5498855,140.2311984,53.05552575,46.03772267,2.894155876,15
3,2,3,2,619.8006824,378.0264629,756.3253064,400.6240232,36.8324974,57.8492361,31.90010929,3.496233667,15
3,2,3,1,628.9305367,382.6482099,753.3835152,372.9060667,118.6495619,27.99129132,132.4151251,2.258662211,15
2,3,2,1,616.9551663,382.951311,755.4030872,374.1868603,71.31390852,153.3829932,46.14416714,1.991064139,15
1,2,1,2,608.3915829,361.4372701,738.9348344,371.5313836,127.1387999,106.7304356,122.59882,2.593125651,15
1,3,3,1,609.4408014,397.2317369,747.5200102,384.036799,29.75281738,129.1387213,136.0302659,2.191740929,15
1,3,1,2,628.5769805,407.4487832,760.6031279,357.7905083,135.9804481,107.97799,141.7365346,2.074677256,15
2,3,3,1,614.9857102,405.773394,754.4466501,374.5798818,64.86092573,147.0533837,142.0835598,2.225175913,15
1,2,2,1,625.7404433,377.6029225,760.7371171,383.6675367,116.6961024,28.34734417,23.53520062,3.228705312,15
3,1,1,1,616.6139237,376.4763156,746.8109126,407.9576968,73.42832798,158.8853568,151.7389798,3.379219186,15
3,1,1,2,618.0561124,372.9447871,753.8653177,389.7742194,37.04106544,63.96674486,55.28110098,2.526267362,15
1,2,2,2,610.4664954,396.6220727,751.8358306,356.1862489,162.2840168,139.9088531,141.6715581,2.292093656,15
2,1,2,1,610.0196495,394.7196242,743.5866739,368.2633062,15.67854607,114.1109161,27.55609409,2.877484567,15
2,3,2,1,628.5201678,375.0581654,739.2203752,401.8778895,33.75938992,115.8558207,25.22201633,2.543042716,15
3,1,3,1,616.4557706,366.4991777,742.5762615,395.7725511,156.4312609,57.58557912,145.6786295,2.241915169,15
1,2,1,2,612.3583765,365.3220451,749.3226882,357.0922701,27.24199969,47.30518758,25.62505515,2.927633681,15
3,2,2,2,608.6479654,408.9092017,745.8191285,370.1873749,61.80244529,39.03556675,32.23812118,2.626600979,15
2,1,1,1,621.461495,380.9258995,753.0924352,357.3387252,55.20874472,144.6660786,141.8151108,2.225223688,15
2,3,3,2,619.4990332,376.3305076,757.0412427,404.532702,151.2627142,117.956568,143.4213286,2.458224938,15
3,2,3,2,610.7136045,378.7748936,749.5090207,399.0612821,113.0749463,150.680824,116.6391308,1.255203591,15
1,3,1,2,611.262495,387.5544188,741.3364263,385.9664679,107.7238864,130.7476632,119.6968628,1.840518414,15
3,1,1,1,615.0226242,405.8563725,758.5000929,368.8370737,150.0916702,68.5000951,47.08562935,2.509527397,15
1,3,3,2,622.7134803,363.276168,750.4092269,365.3989431,117.0855894,147.6651426,140.8387846,2.476031543,15
2,1,1,1,605.6142782,400.7002568,755.8937412,361.539753,47.8926915,147.1240397,149.4874336,1.890713889,15
2,3,2,1,629.6845966,397.7744605,759.6287122,410.6005408,142.0577355,46.54699284,136.1956969,2.492776108,15
2,3,3,1,618.4758745,406.9551215,759.4324292,368.8096988,120.2900382,32.68820492,28.15267283,2.425849871,15
3,2,2,2,619.4721716,408.4145951,739.7964949,397.4372024,38.78099265,70.5668661,57.31537552,1.355479877,15
1,2,1,1,612.2988473,361.8013239,752.5652498,399.8836154,37.39784765,127.2391858,33.09180142,2.241912692,15
2,1,2,2,627.6320907,382.8641159,740.0332102,409.4277394,29.03313904,52.70465755,29.91497966,2.141590045,15
1,2,1,1,623.2792211,377.0036386,740.3943471,396.3684772,141.3432465,48.05965152,132.2640509,2.860686564,15
3,1,1,2,605.6567547,383.6286657,741.3694838,407.2294471,44.21850771,15.55134574,18.46580906,2.693527216,15
1,2,2,1,607.3707429,385.3019983,736.7359241,384.5382059,156.5315805,68.39211578,34.94796017,2.743671729,15
3,1,3,2,613.3147465,401.9172276,750.6934064,365.2524152,146.9501546,125.2691254,134.3148604,2.877419451,15
1,2,2,2,629.8114547,386.180476,754.0478974,371.9870471,47.01746858,72.74713712,54.50921743,1.439192085,15
3,1,3,1,613.5387603,379.3260961,745.2787488,403.517132,23.86658857,118.7975147,31.57546876,2.275380942,15
1,3,1,1,611.1195198,366.0932007,738.2478246,366.4451383,30.75703599,112.5587406,31.52224919,2.05797162,15
3,2,3,2,627.9570005,410.2421787,756.5214599,403.27978,113.0989348,134.5984495,118.3147646,1.790377794,15
1,3,3,1,624.4853718,376.9648512,757.9260914,402.5560501,108.4888647,17.67709496,23.0041268,3.41272141,15
2,1,1,2,608.3904645,363.2230616,743.3793713,377.9430117,125.3865932,146.4472716,149.691957,2.292148156,15
3,2,2,1,623.1428305,404.1887128,739.6300642,399.6109169,40.78842216,126.4378014,139.4126465,2.844168846,15
2,3,2,2,605.3904353,400.3807778,749.8957266,360.518801,161.9263594,131.0394087,144.8425022,2.726979895,15
2,1,2,2,623.8242056,406.8639921,748.4212654,408.248536,160.0479545,126.0625138,151.5009839,2.442637257,15
3,1,1,2,617.3030433,364.8005331,753.2694388,381.2680639,58.73560779,19.88305144,22.41087423,2.073620524,15
1,2,1,2,627.7237665,387.9366763,739.6038733,378.1315793,72.25638284,44.6742097,61.25153527,2.342295147,15
3,2,2,2,622.1970523,391.704072,742.5611671,372.316265,134.8713115,111.2344364,115.4163335,1.673334294,15
1,3,1,1,617.9025265,381.2255125,753.4242433,366.0336174,136.7689729,43.94571938,130.2751543,2.19174836,15
3,2,2,1,615.2342756,384.0196584,759.4548387,396.0537479,30.19951134,120.3048427,128.8736356,1.907419525,15
3,2,3,2,623.1121494,383.8387242,756.7235452,388.3568649,62.95179036,28.0345509,54.58440225,3.697049184,15
2,3,3,1,612.5026516,410.5867579,748.0048221,392.8456026,120.0738066,35.08994476,40.81187237,3.429345297,15
2,1,2,1,621.851143,395.0734082,738.3627169,372.2210782,137.8369133,48.89369811,129.4878516,2.50951041,15
3,1,1,2,622.6522825,395.3980484,760.5580919,367.6501454,46.66373039,23.80120722,27.07493937,2.442594082,15
1,3,3,2,629.153909,400.1824153,751.1196843,389.3102652,106.8305185,134.0006712,140.271527,1.823756862,15
1,3,1,1,611.2511609,365.6093362,750.8403186,393.7648708,149.0933051,64.71242121,129.0283748,2.024501246,15
3,1,3,2,612.0417451,399.4758047,753.1314091,376.2339776,25.5506909,48.49769377,19.95406866,3.446083492,15
1,2,2,2,606.3152658,401.2699201,740.1625262,359.5589457,30.96809472,51.10472889,45.88728084,2.425932683,15
2,1,1,2,605.1379099,411.4692479,736.3553455,376.5329184,30.94500246,61.14804926,49.68724506,1.974284538,15
2,3,2,1,622.2801036,379.7956084,747.1577814,369.1262231,36.93984282,126.3513243,38.80788529,2.375902124,15
1,2,1,2,627.2053211,392.7434146,756.5514744,403.5947218,56.94436315,19.29717779,54.54770577,2.860756636,15
1,3,3,1,607.6545553,374.402161,742.0704767,387.8121051,106.44551,21.31677308,20.32652012,2.609883664,15
3,2,3,1,626.1545009,402.7997474,742.227018,403.0632476,127.5622131,38.84577601,126.7018442,2.108203899,15
1,2,2,1,624.6484329,412.8478308,754.8451213,399.9127926,132.0554717,38.77870528,33.62456514,3.128365325,15
2,1,2,2,629.2580745,380.0919728,741.9267935,412.7985659,63.09967079,38.31256083,54.63546749,1.940894499,15
2,3,2,2,627.1871236,361.1439183,748.0440346,384.0078147,74.88802897,46.80627683,56.54469976,1.623202167,15
2,1,1,1,621.8157799,358.2773737,745.7695757,361.0431358,108.9346955,17.34590634,31.02807702,4.399483242,15
3,1,3,1,623.4563543,399.485334,744.8422044,400.6942607,47.32070573,128.1937282,44.56578022,2.091429253,15
2,3,3,2,628.8828836,406.4967989,759.4198481,403.6574459,144.6088145,111.5254277,132.6153713,2.241997273,15
2,1,1,2,615.4877898,412.7218986,751.7746129,364.1401411,158.5874207,135.7248702,133.7774239,3.879827356,15
2,1,1,2,607.6856559,407.3548733,759.9385742,401.6909653,111.1900801,139.4282408,140.9689719,2.676800346,15
1,2,2,1,628.1371074,362.1052199,759.3366748,406.0238992,150.2582652,67.31125955,59.32659034,1.623129972,15
1,2,2,2,617.2050504,410.5308499,754.9681034,409.7129015,25.04686909,54.41417677,49.640898,3.596622492,15
3,1,3,2,621.9198044,408.6741939,760.1487598,379.7264086,112.8183588,148.9871252,114.4393734,1.907414217,15
2,3,2,1,612.9415084,397.5934115,736.7382494,394.9172874,22.34215056,117.3093317,33.48951052,2.459346433,15
1,3,1,2,629.8108415,369.5728979,746.1131399,363.8081646,145.4354686,113.8071751,138.2599303,2.292058621,15
1,3,3,1,612.5932847,366.1492324,745.3039368,376.449197,151.240566,57.56855213,49.91515677,1.623102014,15
3,2,2,2,607.5569181,364.7782455,760.0344756,397.8924497,69.14230911,41.80757253,59.84844155,1.940901223,15
1,2,1,1,628.3294202,400.5844751,742.3786418,373.5594345,109.8720257,24.23288336,115.8239454,1.706720086,15
2,1,2,2,623.6735516,395.1263628,743.5771185,392.7422913,26.39245514,61.3717149,29.57084859,2.225182637,15
3,2,2,2,615.2060557,380.6523255,753.4605957,368.3843473,50.44170981,22.87251257,27.17508509,2.19177738,15
3,1,3,2,621.1213856,376.2637911,745.5811762,365.5432923,73.8979489,40.45708593,53.92993023,1.974320282,15
1,3,1,1,628.6608853,367.8717603,754.9349185,390.9409442,124.4359751,32.28420381,127.6967854,1.706760784,15
3,1,1,1,626.5594486,362.9524572,753.0794806,409.4882264,153.6868379,63.85736204,48.93818865,1.857270411,15
3,2,3,1,610.1491609,387.3701448,753.0409706,400.6274908,29.25357258,121.8820216,39.01740611,2.10811224,15
3,1,1,1,608.7489265,388.4617089,741.5800125,394.121524,44.90425973,143.6136956,145.7156966,2.375694741,15
2,3,3,2,625.625792,386.0565109,743.1893564,361.8696498,39.65963597,71.53930711,54.62919693,1.907440051,15
2,3,2,2,626.3469135,392.4149618,749.6631,374.0090764,54.34433784,26.09140393,51.95771809,1.623075472,15
2,1,2,1,606.1597892,375.5402445,749.76244,357.1519578,114.7078353,25.08514629,120.0917238,4.081674478,15
1,3,3,2,608.9643956,383.7805805,754.8044706,379.9586557,74.68193598,50.30681422,36.82475268,3.764010811,15
3,1,3,1,610.6815373,385.5582142,752.7791576,369.756379,119.6385837,23.42895504,123.1671955,2.091458626,15
2,3,3,1,621.3286873,390.6078616,758.9920782,359.2475678,112.074549,18.80887957,29.90561187,2.609884372,15
1,2,2,1,619.5797766,376.4706515,749.384365,387.2473777,50.92653108,136.3503003,130.6184583,2.693507044,15
2,1,1,1,626.2375427,385.5697909,752.3193599,397.096532,68.12403488,151.4617874,148.0248707,2.809542296,15
3,2,2,2,611.3038805,386.6490253,758.7037695,404.9345406,40.77030857,69.38766623,60.86505344,1.623106261,15
2,3,3,2,617.8458196,375.5202269,742.6207932,384.0106795,152.9206702,119.9291007,124.63705,2.34218827,15
2,1,2,1,629.9004841,382.1494746,736.3381842,385.6908365,46.22394551,138.5971705,36.74631207,3.613341223,15
3,2,2,1,628.2463889,365.0986213,755.6039945,409.3937411,27.22717082,110.9307764,123.7078106,2.375709605,15
2,1,1,1,605.6968598,408.2441469,758.1838546,380.9941349,68.49301523,162.3337642,150.9638972,3.579783791,15
3,2,3,2,629.8044747,369.6851887,743.3904054,377.994524,109.6465473,145.2611795,124.4222517,1.756883356,15
1,2,2,2,624.2030352,373.9506865,750.5922889,407.5458639,40.44538654,66.50086692,57.96117946,3.663547668,15
3,2,3,2,629.2521742,375.4227154,749.2679348,389.7372667,116.0952399,155.6235122,119.4257667,1.740145869,15
2,1,2,1,607.7856185,383.8266007,741.585845,401.5019521,124.9595437,26.66200995,128.8215196,2.342274975,15
2,3,3,1,605.7186482,405.2610452,744.9700834,397.9070299,30.52393114,128.1859539,133.1200498,1.773623674,15
1,2,2,2,611.0590329,395.8991259,740.891543,387.2092219,17.71983387,45.17588772,33.22781909,2.325511653,15
1,3,1,2,607.8909131,396.7543596,757.742806,365.558389,62.5539766,31.84839086,60.0564179,2.409148481,15
1,2,1,1,622.2022051,359.4390209,760.7139936,391.4322366,126.5533762,33.16320345,128.9352951,1.974337623,15
1,2,1,1,628.8876407,405.8086038,760.012195,398.7549071,54.85063055,137.7707248,44.39780321,2.141589691,15
2,3,2,2,619.1261976,411.5140005,749.62624,362.7422818,111.214792,146.5517061,118.291066,1.556174008,15
1,3,3,2,605.8624429,370.687012,755.3525326,400.7848668,26.54088662,49.39267692,59.39414387,2.559700222,15
1,3,1,1,616.410047,367.2571224,760.1930482,400.7668586,163.7508846,65.25941469,152.7654258,2.91089761,15
3,1,3,1,628.7078382,387.180963,749.5093029,372.9190752,138.9117781,51.18196417,142.9822685,2.124887948,15
1,3,3,1,606.683491,380.6605121,754.9599183,364.0658095,21.2830558,121.1120766,130.601377,3.094928218,15
3,1,1,2,619.5307396,361.8732673,746.8199491,356.2927895,41.10439641,69.26452307,51.88735195,1.924193817,15
2,3,2,2,623.0216757,394.6104633,752.0967838,397.7196279,158.5796236,126.2928858,150.7727119,3.446125251,15
3,1,3,2,628.8492165,375.4805265,737.7160034,356.7845214,63.20266303,28.73327817,60.72217996,1.639825699,15
3,1,1,2,615.1554606,391.0961776,737.8881949,374.9489252,108.9149019,137.2265305,139.3025744,2.124877331,15
2,3,3,2,612.8652954,358.4115655,740.0462068,387.5661773,135.2076099,156.6925447,156.6326657,3.060420576,15
3,2,3,2,622.5815003,367.2796377,740.0773662,409.4401068,161.7636701,133.7109677,160.4476823,2.55971367,15
1,3,1,2,628.2758357,394.3323802,742.3733787,370.3879206,116.788217,151.2507886,127.6890015,1.556182147,15
3,1,1,1,611.5367916,393.0854776,757.056831,392.1685903,58.74097333,157.4761575,150.7631359,2.459329446,15
1,3,3,2,610.0202307,372.9414832,755.1080469,384.3481743,117.5809209,145.5185221,151.8025558,2.342257988,15
2,1,1,1,607.7159398,378.1586218,746.9607796,370.3570988,34.84991555,116.216278,134.439898,2.325526871,15
2,3,2,1,605.7559826,396.6468292,742.2198865,397.808343,116.525851,24.08280105,130.5687167,2.141542623,15
2,3,3,1,620.4588877,384.0378032,759.4623993,376.1949456,34.48302414,129.9328648,137.0848081,2.660000927,15
3,2,2,2,614.4584141,357.1990878,738.3186255,386.1670661,57.82219574,19.72785051,27.53795842,3.228758751,15
1,2,1,1,616.4503835,403.3876845,742.7721795,359.271362,164.6699023,70.19856197,157.5065963,2.944354889,15
2,1,2,2,606.4875241,395.1671649,746.857654,394.38032,107.0621032,142.7240415,112.7842575,1.940851678,15
1,2,1,1,619.3581206,376.3744356,745.2881621,361.437928,31.14764915,113.3863879,19.69955338,2.977833402,15
3,1,1,2,625.2347768,370.6016906,749.0404057,406.333932,137.8022505,108.5100153,121.7581286,1.154837769,15
1,2,2,1,605.5232106,358.2570501,750.7933172,361.8530419,124.0706829,38.85648396,43.22373925,2.894189142,15
3,1,3,2,626.621124,407.868303,760.0174002,399.0450762,21.01599735,58.21223952,22.51620671,2.175016536,15
1,2,2,2,621.1980062,362.6045992,745.7756312,373.5773251,59.38052356,20.54031894,18.42802118,2.30882902,15
3,1,3,1,624.4239181,408.4353289,738.5120154,395.1677177,68.4433687,162.9173886,61.48956041,2.409183871,15
1,3,1,1,625.4429739,388.368616,750.9966829,403.0078312,136.5912891,41.65319752,127.3164378,1.907457392,15
3,2,3,2,621.4407078,377.0622099,757.326755,397.1390355,29.13560687,68.29928586,34.14157659,2.593193953,15
1,3,3,1,607.7673443,394.5609942,747.0165242,382.2420254,39.90993997,136.0732205,134.8084224,1.957672684,15
2,1,1,2,610.4424044,386.8109039,738.0023967,389.8655862,124.2831295,146.1069252,148.6879778,2.844043921,15
3,2,2,1,609.1943522,407.8964946,758.0600106,380.5481553,32.79693848,121.049089,125.0150859,2.108165678,15
