Lshape,Rshape,Label,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,subject
1,3,3,693.3695579,426.3058232,829.8644534,462.0218853,122.3227115,71.72248228,47.61442062,13
1,3,1,691.0901544,416.5180556,841.7776982,402.3658382,131.22322,20.04469966,115.4876265,13
3,1,3,684.1410476,424.3835854,847.7350748,404.8903324,130.7566762,26.63366947,120.2168069,13
1,2,2,706.0469486,441.6025972,828.1321454,443.4260775,25.73829974,143.8056217,132.2724568,13
2,1,1,680.7520908,451.0646382,830.6126006,445.5297681,151.7725643,52.91257936,36.46813568,13
1,2,1,680.9806324,415.9788003,839.3532992,430.7773979,112.3060759,148.5747828,114.4167825,13
2,3,2,680.7343319,453.3702957,832.3455627,412.4731755,50.52326717,107.8456517,38.1957607,13
1,3,3,681.4662569,431.9668338,848.5606539,460.371196,60.85347463,120.8009789,128.1954483,13
3,2,3,707.0158198,405.4120449,840.1103239,445.8672904,67.78087686,20.4759651,69.33574759,13
1,2,2,703.4081631,434.2032011,835.1040579,427.8505749,59.05579342,135.6343454,114.3540829,13
2,1,2,705.1994802,427.350828,843.4130198,409.7523731,108.0866167,19.39654418,123.3509201,13
2,3,2,704.687072,426.0116612,848.5545786,438.6674397,63.83720417,139.1606662,49.62210103,13
2,1,1,696.200085,427.324135,854.4210502,402.1202202,22.94403048,55.88448399,62.58867758,13
3,1,3,694.3243028,443.8268009,843.7507603,405.9133821,64.49524552,141.6347362,51.05157934,13
2,3,3,705.4630772,433.515693,828.3175519,441.6220975,17.38696259,152.2588509,138.902907,13
2,1,1,703.5154198,440.4238322,839.9513788,453.3418868,116.8743689,50.0767207,60.60370927,13
2,1,1,700.8426767,427.5035228,828.9132326,402.3847859,72.14413251,16.26914197,16.31595506,13
1,2,2,704.7646626,458.1791899,835.1404931,457.2518685,163.7333961,68.98462584,51.97034322,13
1,2,2,685.9966425,456.3572135,828.1080564,415.0477846,112.5036003,161.0121394,152.0972924,13
3,1,3,703.1173827,460.5038693,852.7432839,425.0109017,115.3650663,54.81440662,124.8264013,13
2,3,2,699.5715899,433.9954927,830.4043301,456.8682574,28.28039184,112.5297714,52.47332016,13
1,3,1,693.8751208,414.769162,832.2662583,442.1090533,42.26139455,151.138301,48.85896762,13
1,3,3,700.0453514,426.3854821,835.860469,423.1811657,52.52917278,112.0148972,118.8278404,13
3,2,2,688.1098104,450.1497848,841.9876219,443.331972,24.38768723,162.3725126,142.9962346,13
1,2,1,706.486496,432.9602952,852.8195318,443.4821597,125.3915063,23.22234776,144.3358672,13
2,1,2,703.1574535,412.2164907,849.8800492,427.4330458,22.5828642,135.4037492,37.08913494,13
3,2,2,692.6144889,450.68949,844.023698,426.863143,58.55138797,24.24636515,50.65073089,13
3,1,3,686.4031273,422.2870131,851.0272506,410.5901181,161.8347308,60.28282429,138.1626714,13
1,3,1,706.2946184,458.7151199,847.045431,416.4282669,122.4523281,154.9011807,119.3123627,13
3,1,1,682.378662,428.6649372,848.4053942,441.6799144,54.01141921,138.1317723,116.9900374,13
3,2,3,683.1927962,442.2110648,840.3911522,418.8654701,114.0841545,159.5386748,116.607368,13
3,1,1,695.5333451,435.7028922,852.6197976,448.1493798,124.9715246,37.22517486,27.49801584,13
2,3,3,685.2963101,401.8497322,832.3019153,400.5814335,151.5319512,23.55420288,30.32903484,13
2,3,2,693.8760854,446.9026793,835.2285647,407.4726881,109.6288784,54.20645138,138.9208313,13
2,1,2,696.3610995,405.5849622,841.1306589,453.0379153,145.7620393,60.68579654,141.7188942,13
1,3,3,685.0553511,418.9549967,842.6253217,429.6180409,48.11850992,126.9682703,133.7046483,13
1,2,1,699.0411745,433.4124084,842.4186505,406.5867891,38.86004561,163.1891238,49.53760976,13
3,2,3,691.0142626,434.8982358,828.2145485,432.583064,64.61438749,112.5436678,52.13557841,13
2,3,3,701.9357441,437.5337012,855.2272017,449.7948064,151.5113541,56.93768955,48.95394887,13
1,3,1,698.7728145,408.5039325,840.3349652,428.1090399,117.1776235,71.71922131,112.5528548,13
1,2,1,694.6258097,405.6754518,841.7321249,416.0545045,71.12454765,135.2427572,63.35118046,13
3,1,3,706.6991192,462.1091256,832.5582784,438.2084266,114.8329613,16.60130935,138.4045424,13
2,3,3,682.1478765,408.448696,837.9252467,410.1234963,54.00741872,146.4380683,127.642941,13
3,1,3,697.2700427,441.6896681,832.8656043,431.91657,126.3318262,15.56670547,137.6902138,13
2,1,1,680.2059594,406.8348424,830.979791,423.4949788,149.500753,115.2700604,122.392154,13
1,3,3,702.0514832,454.0148711,835.5598439,447.3899763,62.30523631,115.213912,139.722039,13
3,1,1,699.6434787,406.1327189,831.125296,438.2613614,32.79460453,109.8630472,119.4446522,13
3,2,3,700.4758037,428.9428344,853.3079841,404.5240113,146.6240713,16.09865373,124.0255631,13
2,3,2,683.2572987,406.9383097,846.0941619,462.9438031,131.7357108,37.60303356,135.3668808,13
3,2,2,703.241518,448.6866084,841.6931013,458.5669079,109.1440296,147.0051491,158.8194991,13
1,3,3,685.4443506,430.4357264,848.9128963,437.3285492,38.56275181,141.2477066,138.8109616,13
1,3,1,705.679622,417.2459234,841.1745094,448.8301105,15.26804273,53.66391321,13.0434421,13
2,1,2,698.7332437,459.5169308,836.2962282,418.0454678,158.3975146,58.34974294,156.1775994,13
1,2,1,682.1403048,423.3845747,850.1596241,437.4463609,134.1299887,56.34494788,118.0667341,13
2,3,2,688.4267888,441.6479326,838.7487657,452.3117135,27.65929798,148.8376782,48.12532439,13
1,2,2,698.1020491,418.1048259,828.1009485,440.8704381,67.35160036,34.175246,25.44149159,13
1,2,2,700.6045556,427.8174343,832.3852766,453.263566,58.55205684,22.18245233,31.19819123,13
3,1,1,693.6053374,406.4777304,833.116055,412.9013969,49.30744036,125.9378728,122.6949202,13
2,1,2,695.3354799,455.2406247,845.0535258,424.3645408,58.28204772,120.435801,60.57911231,13
3,2,2,702.8809396,462.2467157,838.5713348,438.7403898,28.20542356,61.14725317,61.96472331,13
2,3,3,687.993874,444.8892946,849.8385135,431.5207537,161.716445,46.22254507,39.35335497,13
3,2,3,692.6912593,448.544405,831.7199111,436.1751638,138.3791177,69.85520677,140.972732,13
2,1,1,704.0209416,418.6892726,853.3324097,446.4556645,143.6504514,39.68068372,28.38891609,13
2,3,2,693.4375831,416.5181686,835.5163244,430.7846103,145.6879114,109.5855047,120.5468297,14
2,1,1,703.0637021,451.343169,850.697219,445.3192561,30.46352662,109.0247516,123.5875571,14
1,2,2,707.813611,441.6395868,830.6214868,413.7712977,140.5952132,36.68343319,39.27746204,14
1,3,3,696.9830429,425.6983266,848.0100003,454.9562254,61.14380491,105.2036713,117.6096996,14
3,1,3,702.3108421,432.2912122,831.9974432,439.0840289,135.1510001,51.40650694,118.0759347,14
3,1,1,704.843971,408.8458459,829.563753,455.2361586,69.00118758,131.1630186,125.2349297,14
3,2,2,707.4679192,406.1585127,834.5384426,424.6132608,74.03655142,135.0441527,122.005451,14
2,1,2,706.9991853,419.1471908,846.792229,433.9920977,72.15891595,119.7584479,65.6292635,14
1,3,3,688.4337564,429.4814844,854.6162846,418.4094407,159.0819857,72.78909432,58.49253277,14
3,2,2,700.2950914,422.2666039,852.032727,461.5517187,27.55236554,65.14561519,61.47138103,14
3,2,3,697.2348926,438.5623847,853.7298296,444.9368466,37.08672783,138.2840746,36.4734991,14
2,1,1,687.8111583,415.7226649,842.5001055,419.0405232,69.31840982,116.1130191,125.8094819,14
1,3,1,691.1746295,416.4177928,852.8607247,461.8753027,160.450795,37.78471382,139.5831471,14
2,3,3,698.3594068,416.0850741,843.3006724,402.5700086,29.76223798,148.7158252,148.6675083,14
2,3,2,707.6107467,448.4533723,833.8003861,456.724999,65.00032852,114.0219063,66.24459719,14
1,3,1,693.3422171,456.0461192,831.2560509,440.6519283,28.60443469,145.9657414,26.74562698,14
3,2,3,690.5472974,448.8637235,842.1210791,403.127987,163.5191021,123.5126877,161.7185531,14
1,2,1,684.7775116,458.8657405,839.1774153,414.466908,126.2390505,61.03616423,116.8201339,14
1,2,1,694.3546349,457.8952639,851.3202151,446.3101384,58.4211623,15.04478046,68.45991649,14
3,1,1,704.652794,405.2001776,853.8873526,430.8910729,53.64307008,124.5080944,115.3653011,14
2,1,2,685.4957536,434.7964796,831.3979023,420.1357279,45.52400866,159.1130763,50.0408183,14
3,1,3,697.2835826,438.465503,846.9053521,422.1638083,142.4770673,38.53466128,134.4880274,14
2,3,3,693.7946735,449.6039168,837.9294399,415.1555077,30.86659383,143.1650822,134.496669,14
1,2,2,690.7304269,429.6901883,852.1173729,436.5150861,146.9748547,66.63363316,36.30613617,14
2,1,1,684.755499,415.5842795,833.0035728,448.1138787,114.5837832,155.4778026,134.3826875,14
3,2,2,704.032327,461.5464371,853.4635215,436.5183811,127.7349664,31.57850619,34.45758461,14
2,3,3,680.736831,434.1119702,836.9261469,420.9135192,31.79901684,112.1704042,114.4438088,14
2,1,2,705.5867781,442.1615451,845.9356474,443.2211412,65.14789094,24.28571459,39.69115428,14
3,2,2,690.6585997,410.9673203,850.9885432,421.118418,151.5919632,27.33636626,44.12943974,14
2,1,1,707.9936474,427.2309196,829.7846835,425.8776417,145.1326674,39.9938274,33.60585768,14
3,2,3,707.665716,422.661189,834.1572218,417.0394803,20.1460759,110.4382589,11.42996068,14
1,2,2,694.8011015,462.3315313,853.5957847,437.4672614,33.91011747,156.3707781,125.5795077,14
3,2,3,691.8853261,404.5288693,845.0032068,459.1854356,106.840939,159.0507549,153.6415883,14
2,1,2,691.0825212,413.7266475,830.377333,415.9231294,18.80994022,126.0405133,28.53306275,14
2,3,3,695.9834257,461.2569061,837.3917578,428.1550798,126.5407904,163.6536523,129.6308519,14
1,2,2,682.2854545,455.5211767,835.6854234,435.7988523,129.6472251,38.29662182,45.29255542,14
1,3,1,692.1065512,424.021266,842.1424104,430.7438226,139.3174656,28.98376283,141.2484281,14
1,2,1,699.92358,446.6675342,841.4661354,460.0037913,139.8863592,69.10989523,139.1450881,14
1,2,1,704.4501415,429.7858187,830.3154021,401.4035087,162.5523748,39.27467558,140.965611,14
2,3,2,685.9853785,449.1734494,836.3469361,432.0736061,32.25771014,124.4585814,125.3892961,14
1,3,3,688.4032698,460.8708709,828.0594167,449.0431593,148.2869821,22.69778895,32.62608324,14
1,3,1,684.2375357,451.7537442,841.908179,440.5036028,24.99567069,62.87751768,24.96802995,14
3,1,3,697.5547506,436.691619,833.0565584,410.468234,115.1226392,154.7722275,133.3210347,14
1,3,3,694.8617879,445.4070384,834.3646893,409.5124834,60.93623703,144.9576875,129.1623236,14
3,1,1,685.1023844,409.5748539,832.6578702,412.9758335,114.1168586,41.27512526,48.69917804,14
2,3,2,705.0993373,442.2860517,833.2922956,460.23878,53.56722182,155.2210581,48.31414251,14
3,1,3,681.3851186,431.3040333,829.9959767,454.3932046,19.42834554,134.3792569,39.14082888,14
3,1,1,694.2526232,453.1911362,832.7272894,459.3926948,155.0426718,21.14808844,27.38968858,14
2,3,3,690.7119449,455.5445211,835.6006819,447.4561573,159.0727176,69.81532103,52.1574546,14
2,1,1,686.848696,451.7512006,845.9460155,454.6157444,127.7349944,31.34121722,39.16235294,14
3,1,3,703.2093554,450.6265807,834.0090718,441.9000521,20.78888557,64.88417161,26.92292896,14
1,3,1,701.2739372,453.2932848,853.9206131,416.6016743,141.4397315,23.64366336,137.8604353,14
1,3,3,706.4574421,428.0285798,841.732382,449.4499566,71.52427815,108.8061224,112.4813313,14
2,1,2,698.3563064,435.6522771,828.9053955,446.0672995,15.80793195,143.6374724,15.00816098,14
3,2,2,683.8825327,459.1075879,852.6931776,400.816356,38.99652773,145.9836388,136.3431851,14
3,2,3,698.0377513,413.3063678,829.9025245,402.5346462,30.20610402,64.96704361,35.78718626,14
3,2,3,696.2649679,445.1482363,843.1272214,400.3218485,27.01741008,130.364466,25.25031558,14
2,3,2,705.7471818,406.7404917,845.9759806,417.1622985,148.4331017,40.97755297,136.8768753,14
1,2,1,693.1532457,459.053306,834.1337329,420.5006484,144.991828,18.76553957,131.5508762,14
1,3,3,685.2714933,402.0281152,849.2574274,441.1097061,46.77240018,158.0513297,142.5374183,14
1,3,1,684.0724174,400.8221278,841.6959886,411.9431696,67.75371818,142.5882311,36.10460914,14
2,3,3,700.5020756,402.2075277,847.3498736,431.2868649,150.8806938,25.39025435,137.8278082,14
1,2,2,697.8791584,431.9118408,844.6371216,436.3425702,20.24124828,133.7784794,129.330085,14
3,1,1,706.0617241,405.9901789,855.3775364,442.3510364,52.30559762,114.0000243,124.855458,14
3,1,1,706.8700655,451.0555174,830.4943594,437.8096478,64.12614165,120.7839633,124.6439351,14
1,2,2,681.4444698,449.1760481,842.1155891,418.1110641,18.2032774,52.79303573,120.5072049,14
2,1,2,694.2767983,457.9509259,838.7103974,461.7764959,59.63213567,132.7292349,52.56534705,14
2,3,2,690.7245629,418.3569462,855.7534249,445.1962515,23.76561061,111.2943201,45.90411795,14
3,1,3,681.4127401,402.9221327,833.1641552,456.6426561,34.77798695,124.0983182,42.39588772,14
1,2,1,683.3664005,460.7609686,844.0185906,416.4086502,21.26794413,73.87467367,30.9973087,14
3,2,2,707.2536518,404.0664251,845.435595,423.9046101,62.96544739,119.8488888,114.5250307,14
2,1,1,702.2121676,453.2515011,838.4444011,448.2454116,41.63005406,162.316137,146.8372619,14
2,3,3,689.5669561,429.4750375,843.3627766,441.3089519,70.93677255,15.99344296,33.47041683,14
3,2,3,692.9839797,411.9790125,844.5148897,439.1251294,146.5967643,17.49297708,128.2388396,14
1,3,1,680.7918246,450.9507991,849.1867541,418.787558,151.6220463,26.83027498,150.3041349,14
1,3,3,703.5697443,461.4489585,846.6266766,460.3595451,67.51649358,149.2008741,128.6539898,14
3,1,1,693.9224436,403.8631827,849.596496,416.7972778,116.6917409,161.5988206,153.8213874,14
2,1,1,690.7784067,441.7866037,849.4395475,424.4153002,24.04870388,114.9382326,120.4003717,14
2,3,2,680.5565118,449.0257565,837.5694167,421.9394369,61.22511999,158.8325033,45.97612808,14
2,3,3,693.8123792,456.8193665,847.6496705,403.5237022,107.8346101,61.68971386,61.16723901,14
3,2,2,690.2053609,424.048523,846.9344425,455.2613435,116.9609014,22.55846245,58.63953502,14
1,2,1,685.6723795,448.0740686,852.3184255,426.8402976,24.02549831,121.0770926,37.6046213,14
2,1,2,696.835032,418.1947568,836.9932767,427.8602116,26.90347183,157.0365034,40.47518102,14
1,2,1,690.190493,409.5749503,832.2384626,422.4513339,112.9647257,66.02336442,114.7193219,14
3,1,1,704.8189612,453.4502168,846.8876079,442.0152278,141.1250123,23.62545929,46.07833953,14
1,2,2,700.3907878,454.3890109,841.9487688,412.218765,45.02754245,112.4227266,128.8828757,14
3,1,3,688.6967007,452.1755165,828.0995525,440.8587813,27.5315022,69.33885838,31.36678761,14
1,2,2,703.0711848,429.9041123,851.8613382,462.1247343,43.93543865,144.6093155,61.6248803,14
3,1,3,691.363204,460.898318,841.0567422,461.7603396,42.76779978,147.1627586,40.10569734,14
1,3,1,689.1279348,435.7311035,836.300211,404.3185154,164.8665046,29.88222787,134.1795569,14
3,2,3,699.8927594,463.8993145,855.1668757,463.1971076,30.02122482,145.9959152,33.40173156,14
1,3,3,703.3735127,440.9734302,828.0657652,451.4036848,56.1277627,161.1307404,136.9026151,14
2,1,1,691.7756104,403.0835932,835.9477403,414.0266229,47.36669748,159.6177207,142.3835203,14
3,2,2,686.9705069,420.4977337,846.2688723,406.635016,126.4159653,73.45611674,58.71129789,14
2,3,2,698.6607963,448.8103081,851.7367898,451.6488816,29.67664365,159.0189664,47.85904887,14
2,1,2,694.8861578,403.4905391,852.4494308,432.0256496,127.8769154,57.770615,131.0552643,14
3,1,1,707.5250142,453.8007371,844.3856095,430.004082,162.7708485,113.4330033,121.3044466,14
1,2,1,706.9628457,430.6953121,842.952385,450.7946293,32.23874177,114.2031054,48.25427438,14
3,2,2,695.8409341,420.512822,841.3968421,438.5011071,158.5439177,122.1234542,63.06305485,14
1,3,1,694.3088099,434.8967601,831.0835935,444.0822975,122.853207,17.83602155,130.1483398,14
3,2,2,705.1523985,403.9072734,836.5972285,414.0461532,139.9609868,71.82922196,46.45665874,14
3,2,3,694.4757463,412.3998298,834.87518,405.815717,20.64031797,115.6408678,29.76883331,14
2,3,3,700.8444445,416.7956429,851.5017798,432.9112359,108.4862375,55.46118399,45.73548255,14
2,1,2,707.50979,411.6016109,845.541006,407.8730891,61.4180062,151.0455249,45.19937419,14
3,1,1,681.5592777,418.3371811,828.9536012,404.952963,59.13644462,122.1285365,125.2114458,14
1,3,3,684.7380274,426.6379608,840.0526648,446.6408629,152.3890705,71.22572506,43.32947358,14
1,3,1,688.1268378,413.441971,852.8276214,408.3760991,164.1573038,62.2802165,152.0103177,14
3,1,3,686.0413151,459.7158312,830.2047055,438.5837799,162.983295,72.45544241,149.9498435,14
1,2,2,699.3944482,461.3576701,833.706839,445.5572772,119.6876594,60.02858338,56.93813184,14
2,1,1,691.3601822,444.4095333,836.749328,457.0040239,113.9388423,27.51014561,43.41341933,14
1,2,1,695.3966161,457.3970565,838.8859614,443.2716852,145.0482317,58.75900368,124.567939,14
2,3,2,701.4938126,402.1799762,834.0495847,427.9393215,19.81599259,50.26092022,37.93727421,14
1,3,3,687.2515078,415.7741827,829.2847802,442.2868573,47.17601331,148.8626834,139.3881938,14
3,2,3,680.9381473,445.8436888,839.3684313,458.9655305,118.7093246,70.40138618,120.4803149,14
1,2,2,698.3293808,417.5742998,852.1910175,453.770492,161.3350967,22.88205119,42.21510489,14
2,1,2,697.6679882,461.3831586,836.8584949,431.9151353,68.18257351,27.52581218,64.37217033,14
2,3,2,698.3391057,457.7518672,852.5903951,409.7429028,108.9635739,145.3281878,112.6516017,14
2,1,1,688.3990439,406.6693922,848.5570374,450.7248312,142.3756168,70.16889464,67.65457886,14
3,1,3,680.6910812,408.2951669,829.7371898,428.8393006,45.60342153,112.6445996,51.04671688,14
2,3,3,697.9656727,418.5056316,850.018826,431.8635527,154.09995,56.48982478,57.16869232,14
2,1,1,691.5273263,421.9653261,850.2321747,429.6068311,107.1230927,59.55716531,59.35647336,14
2,1,1,693.3695579,426.3058232,829.8644534,462.0218853,122.3227115,71.72248228,60.41442062,14
1,2,2,691.0901544,416.5180556,841.7776982,402.3658382,131.22322,20.04469966,42.68762646,14
1,2,2,684.1410476,424.3835854,847.7350748,404.8903324,130.7566762,26.63366947,32.21680686,14
3,1,3,706.0469486,441.6025972,828.1321454,443.4260775,25.73829974,143.8056217,34.67245684,14
2,3,2,680.7520908,451.0646382,830.6126006,445.5297681,151.7725643,52.91257936,134.8681357,14
1,3,1,680.9806324,415.9788003,839.3532992,430.7773979,112.3060759,148.5747828,119.2167825,14
1,3,3,680.7343319,453.3702957,832.3455627,412.4731755,50.52326717,107.8456517,125.3957607,14
3,2,2,681.4662569,431.9668338,848.5606539,460.371196,60.85347463,120.8009789,132.1954483,14
1,2,1,707.0158198,405.4120449,840.1103239,445.8672904,67.78087686,20.4759651,58.93574759,14
2,1,2,703.4081631,434.2032011,835.1040579,427.8505749,59.05579342,135.6343454,47.95408291,14
3,2,2,705.1994802,427.350828,843.4130198,409.7523731,108.0866167,19.39654418,40.15092005,14
3,1,3,704.687072,426.0116612,848.5545786,438.6674397,63.83720417,139.1606662,50.42210103,14
1,3,1,696.200085,427.324135,854.4210502,402.1202202,22.94403048,55.88448399,22.58867758,14
3,1,1,694.3243028,443.8268009,843.7507603,405.9133821,64.49524552,141.6347362,135.0515793,14
3,2,3,705.4630772,433.515693,828.3175519,441.6220975,17.38696259,152.2588509,25.30290701,14
3,1,1,703.5154198,440.4238322,839.9513788,453.3418868,116.8743689,50.0767207,55.00370927,14
2,3,3,700.8426767,427.5035228,828.9132326,402.3847859,72.14413251,16.26914197,30.71595506,14
2,3,2,704.7646626,458.1791899,835.1404931,457.2518685,163.7333961,68.98462584,139.1703432,14
2,1,2,685.9966425,456.3572135,828.1080564,415.0477846,112.5036003,161.0121394,118.4972924,14
1,3,3,703.1173827,460.5038693,852.7432839,425.0109017,115.3650663,54.81440662,52.82640129,14
1,2,1,699.5715899,433.9954927,830.4043301,456.8682574,28.28039184,112.5297714,34.07332016,14
3,2,3,693.8751208,414.769162,832.2662583,442.1090533,42.26139455,151.138301,40.05896762,14
2,3,3,700.0453514,426.3854821,835.860469,423.1811657,52.52917278,112.0148972,34.82784044,14
1,3,1,688.1098104,450.1497848,841.9876219,443.331972,24.38768723,162.3725126,26.9962346,14
1,2,1,706.486496,432.9602952,852.8195318,443.4821597,125.3915063,23.22234776,125.1358672,14
3,1,3,703.1574535,412.2164907,849.8800492,427.4330458,22.5828642,135.4037492,41.88913494,14
2,3,3,692.6144889,450.68949,844.023698,426.863143,58.55138797,24.24636515,22.65073089,14
3,1,3,686.4031273,422.2870131,851.0272506,410.5901181,161.8347308,60.28282429,146.1626714,14
2,1,1,706.2946184,458.7151199,847.045431,416.4282669,122.4523281,154.9011807,153.7123627,14
1,3,3,682.378662,428.6649372,848.4053942,441.6799144,54.01141921,138.1317723,140.9900374,14
3,1,1,683.1927962,442.2110648,840.3911522,418.8654701,114.0841545,159.5386748,153.407368,14
3,2,3,695.5333451,435.7028922,852.6197976,448.1493798,124.9715246,37.22517486,135.4980158,14
2,3,2,685.2963101,401.8497322,832.3019153,400.5814335,151.5319512,23.55420288,140.7290348,14
3,2,2,693.8760854,446.9026793,835.2285647,407.4726881,109.6288784,54.20645138,44.52083127,14
1,3,3,696.3610995,405.5849622,841.1306589,453.0379153,145.7620393,60.68579654,48.11889417,14
1,3,1,685.0553511,418.9549967,842.6253217,429.6180409,48.11850992,126.9682703,46.50464833,14
2,1,2,699.0411745,433.4124084,842.4186505,406.5867891,38.86004561,163.1891238,22.33760976,14
1,2,1,691.0142626,434.8982358,828.2145485,432.583064,64.61438749,112.5436678,52.93557841,14
2,3,2,701.9357441,437.5337012,855.2272017,449.7948064,151.5113541,56.93768955,132.9539489,14
1,2,2,698.7728145,408.5039325,840.3349652,428.1090399,117.1776235,71.71922131,50.95285485,14
1,2,2,694.6258097,405.6754518,841.7321249,416.0545045,71.12454765,135.2427572,137.7511805,14
3,1,1,706.6991192,462.1091256,832.5582784,438.2084266,114.8329613,16.60130935,27.20454238,14
2,1,2,682.1478765,408.448696,837.9252467,410.1234963,54.00741872,146.4380683,42.04294103,14
3,2,2,697.2700427,441.6896681,832.8656043,431.91657,126.3318262,15.56670547,33.69021377,14
2,3,3,680.2059594,406.8348424,830.979791,423.4949788,149.500753,115.2700604,110.392154,14
3,2,3,702.0514832,454.0148711,835.5598439,447.3899763,62.30523631,115.213912,64.52203898,14
2,1,1,699.6434787,406.1327189,831.125296,438.2613614,32.79460453,109.8630472,121.0446522,14
2,3,2,683.3506184,462.0984954,852.8247373,460.321684,145.5270316,49.79377042,131.9625627,15
2,1,1,684.0364467,450.5502438,845.8059509,436.2402001,16.30622737,130.4885354,113.9482785,15
1,2,2,688.9424467,432.239132,849.979437,416.7037908,147.8855008,54.87854931,50.64951048,15
1,3,3,702.8949567,448.5279224,848.731915,461.5164787,29.3309937,138.5192984,121.3284992,15
3,1,3,695.6100855,410.1806606,836.3939717,442.5764023,141.6593678,62.36469979,123.2840557,15
3,1,1,687.0020925,421.0324859,837.6600948,459.3590741,142.6336852,62.75239878,57.52144865,15
3,2,2,701.4488222,457.7267963,851.6922656,438.1252574,51.88295402,109.1123777,104.5707229,15
2,1,2,691.5980999,450.1430298,846.5138563,415.8647045,39.24780749,156.4935285,51.08850578,15
1,3,3,680.611331,416.16257,839.0068962,413.069883,41.32537112,137.9950915,120.4455893,15
3,2,2,702.3907822,462.3727319,853.4183703,407.6712634,164.6535744,134.3561761,129.5793953,15
3,2,3,706.7094906,461.8627357,854.5139385,404.3100281,147.9554661,114.6641038,137.5506959,15
2,1,1,683.7683842,433.5849129,850.5665345,460.4324461,57.75118971,24.12937051,45.36680153,15
1,3,1,692.4888668,429.3821692,835.4542003,427.705941,73.78095237,40.83373664,58.79246869,15
2,3,3,699.1712864,427.8824371,840.4066183,450.753505,24.06861151,58.3784199,60.31112739,15
2,3,2,686.8789331,419.5174373,845.240304,449.0859266,135.3802777,17.63804967,122.9445818,15
1,3,1,700.1006792,434.1346693,843.6528153,456.0463362,53.38111996,124.042448,65.46197185,15
3,2,3,695.3073768,444.8638585,838.0068694,406.9902398,37.4841369,136.3091693,44.13221532,15
1,2,1,697.8081723,416.6158771,842.715715,403.2749355,107.5143744,163.7912898,114.6390026,15
1,2,1,704.3489555,462.0433828,850.0511348,411.549959,29.57245037,141.8603731,42.61197926,15
3,1,1,705.3347704,409.9495226,844.0276567,432.1515158,43.31625935,120.8868362,121.7546576,15
2,1,2,695.4820038,424.3432678,831.9838887,425.3804317,33.88891963,128.8867217,48.33483391,15
3,1,3,707.174638,446.0585992,845.0487951,419.3761488,19.23710044,131.7869566,36.38044788,15
2,3,3,692.6147867,450.5710678,850.5857106,418.1093039,69.36337893,147.0082925,133.3661848,15
1,2,2,691.6849847,434.5599529,832.3136332,459.9738475,114.7540751,162.9956427,146.8191013,15
2,1,1,706.4615701,404.3059318,838.5559954,411.6212332,71.03833948,152.6241888,148.3149523,15
3,2,2,684.4464998,426.1491054,850.4745528,420.9530802,33.45930569,118.5216221,118.1202946,15
2,3,3,683.2912545,440.1541865,832.8730507,453.8809764,134.3433457,31.31189354,37.4016571,15
2,1,2,705.3970443,455.7415327,834.1190568,413.5575004,29.8374739,128.5749508,31.13329881,15
3,2,2,700.5398883,401.3998,834.4398945,408.8952889,154.6743041,111.7436305,123.3901489,15
2,1,1,690.7731016,440.5654673,843.7538033,434.6628086,69.62299489,24.68898651,32.69986849,15
3,2,3,693.0162051,444.8562465,831.1715931,411.5191128,28.67881021,127.7645609,27.27336161,15
1,2,2,694.7417097,427.0106086,843.9886542,446.1540038,37.4120567,141.2259974,141.4627662,15
3,2,3,692.5664297,419.4222796,846.2721669,438.8761569,107.0751453,155.1559256,120.7780462,15
2,1,2,703.5934113,411.9852891,828.8736127,460.3900416,143.9212212,107.9670849,127.7584428,15
2,3,3,691.3594793,443.4335488,840.2870698,429.764501,145.9498592,67.01981034,133.4652834,15
1,2,2,695.2721592,407.9921407,848.9799441,429.0070284,63.84563678,161.2548084,144.6949888,15
1,3,1,693.1012482,451.590668,840.8374031,452.7851031,119.4013104,153.6702498,117.4087221,15
1,2,1,680.8264258,443.4203373,841.2253034,407.346494,25.72840445,112.6520606,39.92127848,15
1,2,1,688.3897436,435.3773332,849.7175202,435.5002702,52.03450839,144.1998178,47.41294573,15
2,3,2,702.2341509,401.8543605,833.3035745,408.1527803,139.252468,24.87008814,137.8747137,15
1,3,3,704.430863,415.1169219,838.2780507,411.9883672,23.09597275,114.8670903,134.1129853,15
1,3,1,706.9516327,400.508179,851.7957349,440.5776345,45.92096191,105.7478569,48.7858227,15
3,1,3,694.4787579,409.5613381,852.8114405,427.8192975,20.53073075,74.95584898,24.38077616,15
1,3,3,682.6633384,418.9696355,846.6813311,438.3080169,68.58541025,130.0265043,119.0370398,15
3,1,1,691.5813447,424.961801,829.5610717,430.3669722,41.22413042,134.6070764,128.5064143,15
2,3,2,695.8390334,416.6409076,829.5226853,437.7026273,54.6558428,147.9222251,45.59467231,15
3,1,3,697.2846777,445.8324493,832.0356064,425.6964114,35.75711106,140.4348263,34.04770735,15
3,1,1,680.4027912,437.8283632,830.0899324,428.5440973,127.3107612,72.21789829,58.53241205,15
2,3,3,695.2879682,457.885647,831.1269945,440.5297279,17.08080404,67.57538106,62.90823287,15
2,1,1,683.1323807,403.8854047,845.6249677,443.135675,113.4995291,56.96600162,54.34878173,15
3,1,3,702.7811075,419.9233396,836.8426335,422.0785198,54.99824447,127.265085,53.32609786,15
