"subject","Label","error","absError"
5,2,6.53329681,6.53329681
5,1,-17.6400222,17.6400222
5,2,-17.57202102,17.57202102
5,2,7.06052863,7.06052863
5,3,8.5103647,8.5103647
5,1,15.5082381,15.5082381
5,1,0.113524499999983,0.113524499999983
5,3,6.78176529999999,6.78176529999999
5,1,-6.4262674,6.4262674
5,3,-3.68782290000001,3.68782290000001
5,2,-18.1353301,18.1353301
5,2,5.22711683,5.22711683
5,3,-20.36805308,20.36805308
5,1,12.2750217,12.2750217
5,3,-21.14656202,21.14656202
5,3,2.5016731,2.5016731
5,1,-4.49152366,4.49152366
5,1,26.0522242,26.0522242
5,3,-5.17347709,5.17347709
5,3,10.0239614,10.0239614
5,3,-25.7056915,25.7056915
5,1,22.5421273,22.5421273
5,3,-0.975807000000003,0.975807000000003
5,1,0.282452700000007,0.282452700000007
5,3,8.66612753,8.66612753
5,2,20.8371624,20.8371624
5,2,14.4711117,14.4711117
5,3,-34.02671711,34.02671711
5,1,-11.68367298,11.68367298
5,2,2.84659210000001,2.84659210000001
5,1,-0.299241680000002,0.299241680000002
5,2,14.99016707,14.99016707
5,2,-10.7536639,10.7536639
5,2,25.2974661,25.2974661
5,1,3.9308229,3.9308229
5,2,17.85182911,17.85182911
5,2,-6.59066583,6.59066583
5,3,13.6264507,13.6264507
5,3,-3.59679291,3.59679291
5,1,5.64725300000001,5.64725300000001
6,2,-13.97414021,13.97414021
6,1,-1.85793200000001,1.85793200000001
6,2,10.2948942,10.2948942
6,3,6.14122479999999,6.14122479999999
6,3,-13.1095072,13.1095072
6,1,-7.52417979,7.52417979
6,2,4.38039610000001,4.38039610000001
6,2,-3.10157347,3.10157347
6,3,7.7842772,7.7842772
6,2,12.4576784,12.4576784
6,3,0.16149368,0.16149368
6,1,6.6941908,6.6941908
6,1,1.1592953,1.1592953
6,3,-6.95535095,6.95535095
6,2,-5.8022915,5.8022915
6,1,-1.32588129,1.32588129
6,3,-2.41419274,2.41419274
6,1,-2.47401514000001,2.47401514000001
6,1,2.12118862,2.12118862
6,1,-9.03234498,9.03234498
6,2,-13.46050736,13.46050736
6,3,0.568868500000008,0.568868500000008
6,3,5.8714205,5.8714205
6,2,-1.70838140000001,1.70838140000001
6,1,-14.4120927,14.4120927
6,2,4.73201499999999,4.73201499999999
6,3,-18.4861068,18.4861068
6,2,-0.103319499999998,0.103319499999998
6,2,-20.64642944,20.64642944
6,1,-5.39901213,5.39901213
6,3,5.63737350000001,5.63737350000001
6,2,-4.77909679999999,4.77909679999999
6,3,0.074620799999991,0.074620799999991
6,2,-11.43408445,11.43408445
6,3,0.0289699100000007,0.0289699100000007
6,2,-6.96225361,6.96225361
6,1,-11.72543194,11.72543194
6,1,-8.27574603,8.27574603
6,1,-5.0074395,5.0074395
6,2,-4.43261133,4.43261133
6,3,-4.53179551,4.53179551
6,1,-13.78491292,13.78491292
6,3,-7.26622231,7.26622231
6,3,-21.29189699,21.29189699
6,1,1.03404,1.03404
6,2,9.6171898,9.6171898
6,3,-10.15884285,10.15884285
6,1,5.19135779999999,5.19135779999999
6,3,6.5398859,6.5398859
6,1,4.32251359999999,4.32251359999999
6,3,1.45352012999999,1.45352012999999
6,1,1.35187099999999,1.35187099999999
6,3,6.35175649999999,6.35175649999999
6,2,3.96089450000001,3.96089450000001
6,2,8.1615192,8.1615192
6,3,-7.65407849999998,7.65407849999998
6,3,0.0548676600000064,0.0548676600000064
6,2,-4.5111364,4.5111364
6,1,9.8888238,9.8888238
6,3,3.37831779999999,3.37831779999999
6,1,-6.19118802,6.19118802
6,3,-6.79163939,6.79163939
6,2,-4.26288313,4.26288313
6,1,-9.65344043,9.65344043
6,1,-4.8166186,4.8166186
6,2,-1.34495917,1.34495917
6,2,4.92059640000001,4.92059640000001
6,2,-4.2539585,4.2539585
6,3,-2.08463330000001,2.08463330000001
6,1,5.0143793,5.0143793
6,2,0.210497859999997,0.210497859999997
6,1,-2.66097937,2.66097937
6,3,-3.37807279999998,3.37807279999998
6,3,-6.60415695,6.60415695
6,1,-1.80176539999999,1.80176539999999
6,3,0.288134499999984,0.288134499999984
6,1,-3.46360300000001,3.46360300000001
6,1,0.435509999999994,0.435509999999994
6,2,-3.24593689999999,3.24593689999999
6,3,2.61506130000001,2.61506130000001
6,2,-12.52484603,12.52484603
6,1,9.05545230000001,9.05545230000001
6,2,-16.5417963,16.5417963
6,1,-3.10444940000001,3.10444940000001
6,1,10.3547568,10.3547568
6,2,3.24721529,3.24721529
6,3,-7.76123431999999,7.76123431999999
6,2,6.97071148,6.97071148
6,3,7.1037518,7.1037518
6,1,-0.0532742500000012,0.0532742500000012
6,3,-4.6991405,4.6991405
6,3,-8.06571834,8.06571834
6,1,-3.74506847,3.74506847
6,2,-15.40003068,15.40003068
6,2,-1.1017116,1.1017116
6,2,0.5654921,0.5654921
6,1,-4.43882150000002,4.43882150000002
6,1,-0.414572450000001,0.414572450000001
6,2,9.2113178,9.2113178
6,1,13.6988402,13.6988402
6,2,-14.95254557,14.95254557
6,3,-45.10205162,45.10205162
6,3,-14.2854185,14.2854185
6,2,0.598381769999996,0.598381769999996
6,1,-5.38841020000001,5.38841020000001
6,3,-4.5772475,4.5772475
6,1,-0.982168569999999,0.982168569999999
6,3,-18.7068519,18.7068519
6,2,4.6553692,4.6553692
6,1,5.7021245,5.7021245
6,1,-6.71491940000001,6.71491940000001
6,2,8.32022259999999,8.32022259999999
6,3,1.19078260000001,1.19078260000001
6,3,-4.2983321,4.2983321
6,2,8.82424675,8.82424675
6,2,-12.65793521,12.65793521
6,2,-8.50506970000001,8.50506970000001
6,1,-0.537815800000004,0.537815800000004
6,3,-7.07605851,7.07605851
6,3,0.54278930000001,0.54278930000001
6,1,-0.782187829999998,0.782187829999998
6,1,-8.6122764,8.6122764
6,2,-3.02738417,3.02738417
6,2,-6.78384409999998,6.78384409999998
6,3,7.1602695,7.1602695
6,2,-6.13725634,6.13725634
6,1,1.17109539999998,1.17109539999998
6,3,4.3614839,4.3614839
6,2,7.26925180000001,7.26925180000001
6,1,0.240273200000019,0.240273200000019
6,2,8.39932759999999,8.39932759999999
6,2,-10.52870048,10.52870048
6,3,5.0306357,5.0306357
6,1,-0.842488700000004,0.842488700000004
6,1,1.6882999,1.6882999
6,3,-2.9281929,2.9281929
6,1,0.119822980000002,0.119822980000002
6,3,0.0903743199999987,0.0903743199999987
6,2,-4.54037658,4.54037658
6,2,-5.02003585,5.02003585
6,3,10.8517038,10.8517038
6,1,2.54445910000001,2.54445910000001
6,3,3.61543330000001,3.61543330000001
6,3,-7.40528889,7.40528889
6,1,4.55831689999999,4.55831689999999
6,1,1.68039521,1.68039521
6,3,1.76759439999998,1.76759439999998
6,3,-18.07236497,18.07236497
6,3,0.78538666,0.78538666
6,1,3.3216003,3.3216003
6,3,-5.05858900000001,5.05858900000001
6,1,-3.20216290000002,3.20216290000002
6,3,16.8612086,16.8612086
6,2,-4.74006840000001,4.74006840000001
6,2,-9.25315305,9.25315305
6,3,-0.685202900000007,0.685202900000007
6,1,0.473545999999999,0.473545999999999
6,2,12.4281271,12.4281271
6,1,-8.81662941,8.81662941
6,2,8.01400640000001,8.01400640000001
6,2,-15.01816542,15.01816542
6,2,2.3469187,2.3469187
6,1,3.9912401,3.9912401
6,2,-4.6215452,4.6215452
6,2,-2.57470632,2.57470632
6,3,-3.59960576,3.59960576
6,3,-6.38385885,6.38385885
6,1,-5.7459595,5.7459595
7,2,-2.89152366,2.89152366
7,1,-2.06459714,2.06459714
7,2,152.81377382,152.81377382
7,3,16.4239614,16.4239614
7,3,-12.1056915,12.1056915
7,1,8.14212730000001,8.14212730000001
7,2,-4.17580700000001,4.17580700000001
7,2,-25.5915535,25.5915535
7,3,-11.7182586,11.7182586
7,2,7.78070042,7.78070042
7,3,-1.7908738,1.7908738
7,1,-14.82671711,14.82671711
7,1,12.31632702,12.31632702
7,3,-3.98044742,3.98044742
7,2,-4.29924168,4.29924168
7,1,8.59016707,8.59016707
7,3,9.48754982,9.48754982
7,1,0.0987228999999985,0.0987228999999985
7,1,13.4050275,13.4050275
7,1,-189.88521525,189.88521525
7,2,2.08121554,2.08121554
7,3,-5.30127419999999,5.30127419999999
7,3,7.11617322,7.11617322
7,2,-15.952747,15.952747
7,1,-7.55082228,7.55082228
7,2,-15.1471784,15.1471784
7,3,-21.4752293,21.4752293
7,2,-11.77520543,11.77520543
7,2,-21.45394243,21.45394243
7,1,-10.5227381,10.5227381
7,3,1.80305319999999,1.80305319999999
7,2,-1.91042258,1.91042258
7,3,7.28810490000001,7.28810490000001
7,2,4.2904052,4.2904052
7,3,-5.59026840000001,5.59026840000001
7,2,7.56912600000001,7.56912600000001
7,1,-31.90030368,31.90030368
7,1,-18.8593557,18.8593557
7,1,-24.16115561,24.16115561
7,2,-11.91284588,11.91284588
7,3,-11.30591066,11.30591066
7,1,-15.0695861,15.0695861
7,3,-4.37414021,4.37414021
7,3,-2.657932,2.657932
7,1,11.0948942,11.0948942
7,2,-20.9345567,20.9345567
7,3,-5.1095072,5.1095072
7,1,-12.32417979,12.32417979
7,3,8.38039610000001,8.38039610000001
7,1,-3.93343150000001,3.93343150000001
7,3,6.48124028,6.48124028
7,1,-10.45318,10.45318
7,3,12.6818707,12.6818707
7,2,5.3202859,5.3202859
7,2,-3.40845127,3.40845127
7,3,0.917881780000002,0.917881780000002
7,3,-12.2022915,12.2022915
7,2,17.87411871,17.87411871
7,1,-4.01419274,4.01419274
7,3,5.0460353,5.0460353
7,1,2.92118862,2.92118862
7,3,-2.63234498000001,2.63234498000001
7,2,14.6887249,14.6887249
7,1,4.91954805,4.91954805
7,1,7.47142049999999,7.47142049999999
7,2,5.49161859999998,5.49161859999998
7,2,-35.53969248,35.53969248
7,2,-8.13025868,8.13025868
7,3,-21.05647477,21.05647477
7,1,-0.903319500000009,0.903319500000009
7,2,-14.24642944,14.24642944
7,1,-10.99901213,10.99901213
7,3,-0.746683919999999,0.746683919999999
7,3,-3.13829757,3.13829757
7,1,-10.3253792,10.3253792
7,3,-18.58019765,18.58019765
7,1,0.0289699100000007,0.0289699100000007
7,1,-10.16225361,10.16225361
7,2,-9.32543194,9.32543194
7,3,5.6137348,5.6137348
7,2,7.00581447,7.00581447
7,1,-10.03261133,10.03261133
7,2,6.74976600000001,6.74976600000001
7,1,-5.78491292,5.78491292
7,1,3.75389939999999,3.75389939999999
7,2,-7.69189699,7.69189699
7,3,5.0299715,5.0299715
7,2,-1.58867232,1.58867232
7,3,-6.15884285,6.15884285
7,1,-2.26633636,2.26633636
7,3,-21.63409192,21.63409192
7,3,4.32251359999999,4.32251359999999
7,1,0.840903700000013,0.840903700000013
7,2,-6.9218797,6.9218797
7,2,5.26208524,5.26208524
7,2,8.76089450000001,8.76089450000001
7,1,16.1615192,16.1615192
7,1,12.3459215,12.3459215
7,2,6.94784229999999,6.94784229999999
7,1,0.288863600000013,0.288863600000013
7,2,-2.00230978,2.00230978
7,3,-7.36214986,7.36214986
7,3,-3.51991989999999,3.51991989999999
7,2,4.67828309999999,4.67828309999999
7,1,-5.86288313,5.86288313
7,3,-4.85344043,4.85344043
7,1,-8.75948357,8.75948357
7,3,5.6868853,5.6868853
7,2,-9.15111163,9.15111163
7,1,-5.46212976,5.46212976
7,1,1.91536669999999,1.91536669999999
7,2,8.2143793,8.2143793
7,3,-2.98950214,2.98950214
7,3,4.57827706,4.57827706
7,2,-5.77807279999999,5.77807279999999
7,2,-9.00415695,9.00415695
7,2,4.59823459999998,4.59823459999998
7,1,5.88813450000001,5.88813450000001
7,3,-8.44585643,8.44585643
7,3,3.63550999999998,3.63550999999998
7,1,-7.95258744000001,7.95258744000001
7,1,5.0150613,5.0150613
7,2,-6.12484603000001,6.12484603000001
7,2,0.453901130000002,0.453901130000002
7,3,-6.94179629999999,6.94179629999999
7,2,4.0955506,4.0955506
7,1,5.90168070000001,5.90168070000001
7,3,-1.55278471,1.55278471
7,2,18.7312692,18.7312692
7,1,2.96582771,2.96582771
7,2,1.5037518,1.5037518
7,2,-9.12356120000001,9.12356120000001
7,3,-2.29914049999999,2.29914049999999
7,1,-1.58820459999998,1.58820459999998
7,1,-8.54506847,8.54506847
7,3,-5.9231188,5.9231188
7,1,4.89358857,4.89358857
7,3,-13.31936063,13.31936063
7,2,-1.2890706,1.2890706
7,2,1.98542755,1.98542755
7,3,9.2113178,9.2113178
7,1,13.6988402,13.6988402
7,3,-12.9723985,12.9723985
7,3,-0.0948569900000003,0.0948569900000003
7,1,2.61057576,2.61057576
7,1,-5.00161823000001,5.00161823000001
7,3,-17.43086995,17.43086995
7,3,11.4227525,11.4227525
7,3,-15.38216857,15.38216857
7,1,6.30761180000002,6.30761180000002
7,3,-1.74463080000001,1.74463080000001
7,1,1.7021245,1.7021245
7,3,-3.51491940000003,3.51491940000003
7,2,2.7202226,2.7202226
7,2,4.39078259999999,4.39078259999999
7,3,-3.99610531,3.99610531
7,1,8.7689604,8.7689604
7,2,-6.25793521,6.25793521
7,1,-11.7050697,11.7050697
7,2,-16.09548698,16.09548698
7,2,8.72460410000001,8.72460410000001
7,2,11.7427893,11.7427893
7,1,-3.98218783,3.98218783
7,2,-8.79916449999999,8.79916449999999
7,2,-3.82738417,3.82738417
7,3,2.0161559,2.0161559
7,3,-0.839730500000002,0.839730500000002
7,1,-0.964382990000001,0.964382990000001
8,2,16.37563338,16.37563338
8,1,5.795131,5.795131
8,2,16.48254056,16.48254056
8,3,-14.60528889,14.60528889
8,3,-17.8416831,17.8416831
8,1,-15.2979541,15.2979541
8,2,14.53813791,14.53813791
8,2,-11.3674879,11.3674879
8,3,12.8276103,12.8276103
8,2,9.72160030000001,9.72160030000001
8,3,-21.88075574,21.88075574
8,1,7.9978371,7.9978371
8,1,12.0612086,12.0612086
8,3,-18.7046155,18.7046155
8,2,0.607500500000015,0.607500500000015
8,1,14.34919666,14.34919666
8,3,5.27354600000001,5.27354600000001
8,1,10.8281271,10.8281271
8,1,17.58337059,17.58337059
8,1,-14.3243645,14.3243645
8,2,-8.05544970000003,8.05544970000003
8,3,-18.14255819,18.14255819
8,3,19.1912401,19.1912401
8,2,-9.31627111,9.31627111
8,1,5.42529368,5.42529368
8,2,-1.99960576,1.99960576
8,3,-22.618016,22.618016
8,2,4.4061894,4.4061894
8,2,-16.9975063,16.9975063
8,1,22.4699026,22.4699026
8,3,-4.7046613,4.7046613
8,2,-8.79646031,8.79646031
8,3,-0.0990356000000006,0.0990356000000006
8,2,6.4501803,6.4501803
8,3,-9.43128513,9.43128513
8,2,6.32592768,6.32592768
8,1,-0.926598600000005,0.926598600000005
8,1,-6.87858489999999,6.87858489999999
8,1,-7.1960235,7.1960235
8,2,11.9248557,11.9248557
8,3,3.7640285,3.7640285
8,1,-7.5075402,7.5075402
8,3,-5.06016939999998,5.06016939999998
8,3,14.936743,14.936743
8,1,-11.2230014,11.2230014
8,2,-5.17737785,5.17737785
8,3,10.2459698,10.2459698
8,1,-2.97125366,2.97125366
8,3,-4.53208049999998,4.53208049999998
8,1,11.79474156,11.79474156
8,3,-6.43644220000002,6.43644220000002
8,1,-8.78774940000001,8.78774940000001
8,3,16.7389605,16.7389605
8,2,-4.7175426,4.7175426
8,2,13.7312066,13.7312066
8,3,3.1439048,3.1439048
8,3,-12.54630233,12.54630233
8,2,-5.0125502,5.0125502
8,1,3.329075,3.329075
8,3,17.7193108,17.7193108
8,1,-21.90881023,21.90881023
8,3,-21.98961003,21.98961003
8,2,16.5675582,16.5675582
8,1,13.3072726,13.3072726
8,1,-15.08185454,15.08185454
8,2,8.50210489,8.50210489
8,2,39.44257526,39.44257526
8,2,-22.58862298,22.58862298
8,3,-3.1406226,3.1406226
8,1,-13.79152785,13.79152785
8,2,0.533325899999994,0.533325899999994
8,1,9.9745652,9.9745652
8,3,-2.58405341,2.58405341
8,3,-12.7555952,12.7555952
8,1,4.809534,4.809534
8,3,5.48269173,5.48269173
8,1,4.1798531,4.1798531
8,1,3.95244928,3.95244928
8,2,14.118626,14.118626
8,3,2.10053797,2.10053797
8,2,-2.52846856,2.52846856
8,1,-9.41229353,9.41229353
8,2,-2.98201609999998,2.98201609999998
8,1,11.1046918,11.1046918
8,1,-12.07385727,12.07385727
8,2,22.757055,22.757055
8,3,-5.54718043,5.54718043
8,2,17.52086193,17.52086193
8,3,-13.7399146,13.7399146
8,1,14.98062415,14.98062415
8,3,-7.53333205,7.53333205
8,3,6.35515279999998,6.35515279999998
8,1,-5.13180399999999,5.13180399999999
8,2,-5.05570180000001,5.05570180000001
8,2,-0.392577599999981,0.392577599999981
8,2,10.5297191,10.5297191
8,1,-17.1058533,17.1058533
8,1,-6.6794662,6.6794662
8,2,7.5168588,7.5168588
8,1,1.78961619999998,1.78961619999998
8,2,-15.2701083,15.2701083
8,3,-12.2868357,12.2868357
8,3,-1.31593946,1.31593946
8,2,-8.00822593,8.00822593
8,1,6.80793161,6.80793161
8,3,-25.86781024,25.86781024
8,1,-6.50316345,6.50316345
8,3,-7.8797241,7.8797241
8,2,-2.4348521,2.4348521
8,1,-7.48242879,7.48242879
8,1,-14.17555769,14.17555769
8,2,6.80183778,6.80183778
8,3,12.5798193,12.5798193
8,3,-3.358101,3.358101
8,2,3.87676886,3.87676886
8,2,-14.3584499,14.3584499
8,2,-4.7366457,4.7366457
8,1,0.76172646,0.76172646
8,3,-23.75025521,23.75025521
8,3,-7.5528564,7.5528564
8,1,11.59266532,11.59266532
8,1,2.70338819,2.70338819
8,2,-10.0801899,10.0801899
8,2,-32.08519852,32.08519852
8,3,-10.43906842,10.43906842
8,2,-10.1093444,10.1093444
8,1,0.299692399999998,0.299692399999998
8,3,-12.21458516,12.21458516
8,2,-6.1957254,6.1957254
8,1,9.8614609,9.8614609
8,2,0.466748119999998,0.466748119999998
8,2,2.7305681,2.7305681
8,3,12.6889323,12.6889323
8,1,-5.7698634,5.7698634
8,1,17.5511285,17.5511285
8,3,6.43385979999999,6.43385979999999
8,1,4.41784429999998,4.41784429999998
8,3,-6.2380106,6.2380106
8,2,7.12313392,7.12313392
8,2,-5.74815027,5.74815027
8,3,15.53106802,15.53106802
8,1,-8.96464433,8.96464433
8,3,-17.29411,17.29411
8,3,-4.98202000000001,4.98202000000001
8,1,85.62845598,85.62845598
8,1,0.498229800000001,0.498229800000001
8,3,10.6268875,10.6268875
8,3,10.2644649,10.2644649
8,3,-7.95252109999998,7.95252109999998
8,1,-3.2840535,3.2840535
8,3,1.33328125,1.33328125
8,1,-4.3426948,4.3426948
8,3,2.5692085,2.5692085
8,2,-3.57854203,3.57854203
8,2,23.63145408,23.63145408
8,3,6.3569111,6.3569111
8,1,-5.17411819,5.17411819
8,2,-0.524777100000001,0.524777100000001
8,1,-10.7987225,10.7987225
8,2,6.16431572,6.16431572
8,2,-17.65887038,17.65887038
8,2,-14.39280097,14.39280097
8,1,1.9355205,1.9355205
8,2,-1.33171077,1.33171077
8,2,-13.42291344,13.42291344
8,3,4.7929905,4.7929905
8,3,1.4342281,1.4342281
8,1,-18.38458006,18.38458006
9,2,-5.1410817,5.1410817
9,1,12.9628055,12.9628055
9,2,-3.80597115,3.80597115
9,3,6.0060283,6.0060283
9,3,-9.0750654,9.0750654
9,1,-7.52808889999999,7.52808889999999
9,2,-2.63870170000001,2.63870170000001
9,2,-8.92965244999999,8.92965244999999
9,3,-30.29656155,30.29656155
9,2,-15.67423416,15.67423416
9,3,-7.81322873,7.81322873
9,1,8.8964628,8.8964628
9,1,-12.8676479,12.8676479
9,3,1.55168309999999,1.55168309999999
9,2,-13.15573133,13.15573133
9,1,2.94119229,2.94119229
9,3,-185.00054897,185.00054897
9,1,-5.4189166,5.4189166
9,1,-5.96124581,5.96124581
9,1,-9.14279330000001,9.14279330000001
9,2,4.51680964,4.51680964
9,3,-8.78903989999998,8.78903989999998
9,3,-9.46841319999999,9.46841319999999
9,2,-0.727496990000006,0.727496990000006
9,1,5.30488490000002,5.30488490000002
9,2,20.47907842,20.47907842
9,3,6.27340460000001,6.27340460000001
9,2,-21.45673666,21.45673666
9,2,4.79307348,4.79307348
9,1,-1.58796972,1.58796972
9,3,9.68388478,9.68388478
9,2,-24.3912704,24.3912704
9,3,-1.19935070000001,1.19935070000001
9,2,0.923122529999997,0.923122529999997
9,3,-17.2228004,17.2228004
9,2,6.1959336,6.1959336
9,1,-4.46903749999998,4.46903749999998
9,1,-11.9412711,11.9412711
9,1,-4.78676379999999,4.78676379999999
9,2,2.73158599,2.73158599
9,3,190.72829425,190.72829425
9,1,-0.82764074,0.82764074
9,3,18.1983955,18.1983955
9,3,-9.39536389999998,9.39536389999998
9,1,0.224052779999994,0.224052779999994
9,2,-9.25307931,9.25307931
9,3,12.51248334,12.51248334
9,1,7.84160014,7.84160014
9,3,-25.65786643,25.65786643
9,1,9.42113572,9.42113572
9,3,14.93404339,14.93404339
9,1,-9.17929619999998,9.17929619999998
9,3,8.4752089,8.4752089
9,2,9.60022903,9.60022903
9,2,-0.0404537000000005,0.0404537000000005
9,3,17.58108224,17.58108224
9,3,9.4329055,9.4329055
9,2,-7.55622640000001,7.55622640000001
9,1,1.7590482,1.7590482
9,3,-25.9139114,25.9139114
9,1,-14.04910904,14.04910904
9,3,10.83755385,10.83755385
9,2,12.3516056,12.3516056
9,1,-8.34456630000001,8.34456630000001
9,1,-1.7400282,1.7400282
9,2,-17.88583081,17.88583081
9,2,-16.66678862,16.66678862
9,2,-2.66149266,2.66149266
9,3,-3.58209923,3.58209923
9,1,-2.27063543,2.27063543
9,2,-6.12385809999999,6.12385809999999
9,1,-8.27887509999999,8.27887509999999
9,3,-0.12302613,0.12302613
9,3,8.04207530000002,8.04207530000002
9,1,1.08208860000002,1.08208860000002
9,3,-15.7468843,15.7468843
9,1,-11.7774332,11.7774332
9,1,14.2621391,14.2621391
9,2,-24.04899191,24.04899191
9,3,14.67752515,14.67752515
9,2,11.28107257,11.28107257
9,1,-3.22087701,3.22087701
9,2,-1.62829081,1.62829081
9,1,5.7545962,5.7545962
9,1,10.45288024,10.45288024
9,2,7.6601491,7.6601491
9,3,-8.16471459,8.16471459
9,2,-2.98443520000001,2.98443520000001
9,3,-6.66210244,6.66210244
9,1,-9.08694770000002,9.08694770000002
9,3,2.58050674,2.58050674
9,3,-17.8281253,17.8281253
9,1,-12.4342004,12.4342004
9,2,-19.54481885,19.54481885
9,2,6.18240522,6.18240522
9,2,0.778348899999997,0.778348899999997
9,1,8.67144330000001,8.67144330000001
9,1,-1.58446739,1.58446739
9,2,24.9396006,24.9396006
9,1,6.49513279999999,6.49513279999999
9,2,10.62743678,10.62743678
9,3,9.92851534,9.92851534
9,3,-11.32570144,11.32570144
9,2,-18.61863201,18.61863201
9,1,-3.31709069999999,3.31709069999999
9,3,-10.29625148,10.29625148
9,1,-4.9469861,4.9469861
9,3,-5.03345150000001,5.03345150000001
9,2,-6.29045154,6.29045154
9,1,-1.69672628,1.69672628
9,1,2.71970730000001,2.71970730000001
9,2,0.52128162,0.52128162
9,3,0.925510399999979,0.925510399999979
9,3,-2.22900970000001,2.22900970000001
9,2,-2.2669463,2.2669463
9,2,-24.61040318,24.61040318
9,2,2.8880278,2.8880278
9,1,-7.31431578000001,7.31431578000001
9,3,-1.75670465,1.75670465
9,3,-4.92113246,4.92113246
9,1,-5.00069195,5.00069195
9,1,-4.90806165999999,4.90806165999999
9,2,9.8429268,9.8429268
9,2,-4.81686261,4.81686261
9,3,8.1341571,8.1341571
9,2,-5.7044286,5.7044286
9,1,-0.289293399999991,0.289293399999991
9,3,11.950109,11.950109
9,2,-3.0055306,3.0055306
9,1,-12.04512927,12.04512927
9,2,-5.50171051,5.50171051
9,2,9.55437587,9.55437587
9,3,-7.81510314,7.81510314
9,1,-0.3553529,0.3553529
9,1,11.0168431,11.0168431
9,3,7.11594442,7.11594442
9,1,-10.27301143,10.27301143
9,3,-6.353186909,6.353186909
9,2,-6.96305289999998,6.96305289999998
9,2,7.5936921,7.5936921
9,3,2.81199467,2.81199467
9,1,6.59292832,6.59292832
9,3,-7.00242693,7.00242693
9,3,7.6129432,7.6129432
9,1,-6.99145263,6.99145263
9,1,10.1443609,10.1443609
9,3,8.90627074,8.90627074
9,3,0.804365740000001,0.804365740000001
9,3,-4.47205939999998,4.47205939999998
9,1,-1.98881800000001,1.98881800000001
9,3,-4.34173490000001,4.34173490000001
9,1,2.66869320000001,2.66869320000001
9,3,0.126491200000004,0.126491200000004
9,2,2.79708359999998,2.79708359999998
9,2,-7.28562011,7.28562011
9,3,2.63309763,2.63309763
9,1,-0.0138615899999976,0.0138615899999976
9,2,-5.32243585,5.32243585
9,1,-11.67880908,11.67880908
9,2,-15.3574052,15.3574052
9,2,-11.96636646,11.96636646
9,2,7.30842329999999,7.30842329999999
9,1,13.00323303,13.00323303
9,2,-14.36447769,14.36447769
9,2,-1.0764917,1.0764917
9,3,16.7220936,16.7220936
9,3,-9.78319733,9.78319733
9,1,7.181605,7.181605
10,2,-10.3644689,10.3644689
10,1,-9.34025689999999,9.34025689999999
10,2,-5.02903883,5.02903883
10,3,-7.59079919999999,7.59079919999999
10,3,-15.1753121,15.1753121
10,1,-0.430950129999999,0.430950129999999
10,2,4.25834520000001,4.25834520000001
10,2,2.24069829,2.24069829
10,3,-9.54950220000001,9.54950220000001
10,2,0.0232191999999998,0.0232191999999998
10,3,-0.00477019999999584,0.00477019999999584
10,1,1.23743102,1.23743102
10,1,-22.18848368,22.18848368
10,3,2.73270749,2.73270749
10,2,-13.2356959,13.2356959
10,1,4.88085189,4.88085189
10,3,-14.15192158,14.15192158
10,1,10.3246282,10.3246282
10,1,-16.56047111,16.56047111
10,1,6.46782139999999,6.46782139999999
10,2,0.0459142800000052,0.0459142800000052
10,3,5.94334744,5.94334744
10,3,-4.84210770000001,4.84210770000001
10,2,-4.17654139999999,4.17654139999999
10,1,-20.3092365,20.3092365
10,2,7.59867249999999,7.59867249999999
10,3,9.28976356,9.28976356
10,2,0.49582491,0.49582491
10,2,13.2465184,13.2465184
10,1,15.21088198,15.21088198
10,3,104.99455139,104.99455139
10,2,9.83676879999999,9.83676879999999
10,3,36.9029009,36.9029009
10,2,0.637221600000004,0.637221600000004
10,3,-17.55452698,17.55452698
10,2,-5.35981960000001,5.35981960000001
10,1,7.6074117,7.6074117
10,1,2.99287403,2.99287403
10,1,-4.62156266,4.62156266
10,2,-3.7777543,3.7777543
10,3,12.045895,12.045895
10,1,-7.53513921,7.53513921
10,3,21.45004541,21.45004541
10,3,-2.1894645,2.1894645
10,1,-7.70066210000002,7.70066210000002
10,2,-1.06117049,1.06117049
10,3,2.29059629,2.29059629
10,1,-16.08548624,16.08548624
10,3,-17.46714819,17.46714819
10,1,-8.21721989,8.21721989
10,3,3.12785339,3.12785339
10,1,-10.4446239,10.4446239
10,3,-8.57565311,8.57565311
10,2,10.0119343,10.0119343
10,2,-5.4813695,5.4813695
10,3,-3.3508447,3.3508447
10,3,-26.29708573,26.29708573
10,2,-8.50421589999999,8.50421589999999
10,1,-4.43931509999999,4.43931509999999
10,3,1.61094009999999,1.61094009999999
10,1,-7.56638989,7.56638989
10,3,-4.10309313,4.10309313
10,2,-4.59086858,4.59086858
10,1,23.30877055,23.30877055
10,1,-6.4571621,6.4571621
10,2,9.71482130000001,9.71482130000001
10,2,-1.4627457,1.4627457
10,2,-11.75372381,11.75372381
10,3,-22.95571875,22.95571875
10,1,-12.58513077,12.58513077
10,2,-9.28614896999999,9.28614896999999
10,1,-18.17679588,18.17679588
10,3,5.03797210000002,5.03797210000002
10,3,-7.82522617,7.82522617
10,1,18.567687,18.567687
10,3,5.29228920000001,5.29228920000001
10,1,10.63789149,10.63789149
10,1,-5.38380778,5.38380778
10,2,-18.1112197,18.1112197
10,3,4.15577836,4.15577836
