loc1,loc2,suffix,Label,angle1,angle2,angle3,probeAngle,subject
2,3,5,2,112.9401899,152.2046102,35.17291488,114.7240045,23
2,1,5,1,73.09750704,127.9042404,28.07183856,131.0855918,23
3,1,5,3,141.1706767,64.66266269,161.6690702,138.6009393,23
2,3,4,3,18.62569125,39.83699432,153.0302685,42.3753613,23
2,1,4,1,120.2074969,70.68272815,41.68117036,67.29885788,23
2,1,5,1,47.95892627,131.9164657,22.5667667,130.7615493,23
1,2,5,2,44.27290668,121.578822,16.18313546,115.1171127,23
1,2,4,2,151.1313464,108.9190904,66.10266888,113.7256362,23
3,1,4,3,105.9500645,146.0891986,34.03111082,102.8823121,23
2,3,4,2,49.36726011,22.46478222,121.3370284,52.53873041,23
1,3,5,1,135.0875435,109.1972511,42.02469402,138.086395,23
1,3,5,3,34.98544607,127.8984827,59.15394511,128.7442214,23
3,2,5,2,28.98055216,107.1820382,73.48587642,116.7421665,23
1,2,4,1,127.0604045,21.688504,156.0123945,130.051203,23
2,1,5,2,50.59674243,133.2012545,161.4253789,45.21913239,23
3,2,4,2,43.29759511,139.6791545,160.6524533,136.1242146,23
3,1,4,3,128.245577,157.3382592,40.00887338,138.9609548,23
1,3,4,1,25.97273366,134.7508034,50.5189896,34.54323187,23
3,1,5,1,39.16047881,61.97901801,150.3541963,65.81220023,23
3,2,5,3,116.8072364,140.0085626,160.6937959,111.048251,23
3,1,4,1,124.2515353,144.4721592,67.64157672,145.8493872,23
2,3,4,3,163.5496941,16.13798086,61.58860008,15.87346249,23
2,3,5,2,152.3922199,37.43657389,120.6971127,145.3112862,23
2,1,4,2,44.24140219,133.2094943,69.99828093,49.02919905,23
1,3,5,3,162.1907062,45.76585773,110.3832163,47.21509851,23
1,2,5,1,149.6084284,72.40390445,117.4765068,148.0072201,23
3,2,5,3,135.5796563,19.99669162,63.8428759,136.7574732,23
2,3,4,3,63.81812622,35.35503886,162.9552775,43.51058409,23
1,3,5,1,127.0704896,17.59371002,59.30028007,127.1937045,23
1,2,4,1,140.0076358,20.27393162,53.12374711,127.1171969,23
3,1,4,3,19.57240213,106.4571961,49.54372496,14.72792248,23
2,3,5,3,45.13203416,112.0413121,154.5608128,113.0014348,23
3,1,5,3,143.5727214,72.25851159,112.6882779,147.2622954,23
2,1,5,1,112.0197921,18.59071828,66.57614051,20.81104064,23
1,3,4,3,141.7288398,111.9194618,19.9959434,107.324699,23
3,1,4,1,24.39467248,62.33905397,122.0879222,63.22155757,23
3,2,4,3,47.64460446,160.2282487,105.183243,45.53972236,23
2,3,4,2,41.26080929,140.6558234,111.762176,48.52226902,23
3,2,5,2,21.29610424,162.7608799,56.89023273,160.8820306,23
1,3,5,3,67.92680221,15.51245222,115.4314696,18.42094836,23
1,3,5,1,144.5700243,33.99565376,67.33659149,146.4286187,23
2,1,5,2,140.5434812,53.82498938,27.15474411,143.0365367,23
1,2,4,1,126.9114212,71.20149873,159.2632163,129.1109989,23
2,3,4,2,119.3877017,52.96119052,18.62404631,118.6545664,23
1,2,4,2,72.7798618,16.63128882,149.3105729,27.88896579,23
1,2,5,2,68.25851157,160.6285691,113.1145837,160.4956191,23
3,1,4,1,40.00581758,108.216224,162.5436422,111.8193776,23
2,1,4,2,161.5997046,53.87410095,132.0373545,147.8319248,23
3,2,5,2,60.16343883,126.2598359,148.8374129,122.9211519,23
2,3,5,3,24.05243458,141.2669564,58.67909193,130.2230646,23
3,2,4,3,121.6426574,19.91921396,150.2543488,129.0141918,23
2,1,5,1,105.36561,140.1607937,31.76942807,141.9767235,23
1,3,4,1,149.4273656,73.00413791,50.19453485,148.5911061,23
2,1,4,1,157.900999,34.06432466,135.7239707,29.67960125,23
3,2,4,2,21.27727101,148.0832094,124.5338983,129.2374453,23
3,1,5,1,134.0264126,51.79795076,16.92511387,49.21922587,23
2,3,4,3,37.75325731,121.9297245,63.48210534,130.9544939,23
1,3,4,3,72.445413,160.8136169,33.10976316,161.3129977,23
3,2,5,3,157.8463962,48.17064575,24.07242859,128.0799961,23
1,2,5,2,48.81929565,157.2265365,27.3374952,127.2277361,23
2,3,5,2,139.8878957,44.85356855,73.9955054,141.3363698,23
2,1,4,2,18.04221044,57.52179149,150.94179,22.25706377,23
1,2,5,1,120.7126851,161.3935661,74.53019946,119.2372108,23
3,1,5,3,52.21384217,73.82276397,154.2995031,48.91826163,23
2,3,4,2,146.9665229,53.57434135,124.0871754,109.2647208,24
2,1,4,1,52.91753397,29.3321208,131.1458132,66.24835688,24
1,2,5,2,28.70307044,156.9378519,132.1478803,127.3113569,24
1,3,4,3,147.9665201,123.5840324,70.09299978,121.0301502,24
3,1,5,3,110.7627673,157.8891069,135.016377,116.4314769,24
3,1,5,1,28.51101617,121.0599929,49.41905772,110.746599,24
3,2,5,2,63.40224816,16.57152954,106.3310427,27.72449639,24
2,1,4,2,48.59540764,105.1239474,142.3207306,18.6183958,24
1,3,4,3,138.2857114,19.00533051,54.18086194,43.73701817,24
3,2,4,2,141.0929736,162.4908887,35.3888525,164.7778875,24
3,2,5,3,137.8393925,65.25574987,162.1978588,115.3592034,24
2,1,5,1,157.6694717,135.3984806,32.58869359,134.1518444,24
1,3,4,1,30.81870096,121.6023126,71.98101021,46.74131593,24
2,3,4,3,24.83707571,144.6915386,115.4265056,126.1952055,24
2,3,5,2,38.07035453,134.0353459,66.45263604,41.37967578,24
1,3,5,1,120.8674605,19.7305812,158.8683778,37.57977597,24
3,2,5,3,30.68889985,109.1065857,74.14022745,111.8282758,24
1,2,4,1,112.0367575,31.87520473,157.7620177,117.3244231,24
1,2,5,1,151.0355317,71.40011686,118.7050403,117.2362668,24
3,1,4,1,26.05492313,137.2624022,73.75937856,125.5867096,24
2,1,5,2,132.5732398,36.60614291,110.4720278,118.2772892,24
3,1,5,3,64.89871997,40.64041955,120.4302741,111.9048203,24
2,3,4,3,38.12479236,59.22339293,137.2215324,63.3018444,24
1,2,4,2,61.83856168,107.9978317,34.18609842,113.7052036,24
2,1,4,1,143.0516753,105.6230373,37.970526,114.4235216,24
3,2,4,2,153.4976473,49.01325707,131.6152275,65.17878798,24
2,3,5,3,144.4715146,69.98922423,117.4551144,66.65589576,24
2,1,5,2,59.93206447,113.8483778,160.0251669,57.32933442,24
3,2,5,2,149.0573104,115.7063354,21.32479445,116.1241152,24
2,1,5,1,15.84902292,158.1594808,72.39223694,159.8997025,24
3,2,4,3,44.06201867,19.44509602,156.8824578,27.32860891,24
1,2,4,2,20.11023962,152.420605,118.7386219,144.1182957,24
3,2,5,3,59.30409683,28.71742096,140.3477876,61.59223282,24
2,1,5,2,66.91939398,46.13521156,118.9016143,53.65919933,24
2,3,4,3,153.1371834,50.29793647,110.8739385,58.51570439,24
1,2,4,2,143.9733109,59.59345248,107.6361318,65.98256616,24
1,3,5,1,27.13884758,134.8528809,160.3973064,23.37224522,24
1,2,4,1,27.89463081,145.3688758,107.7152716,26.22991086,24
1,2,5,1,162.0084283,59.50775175,128.3114272,134.5499212,24
2,3,4,2,156.1283399,62.60010338,24.29252968,128.4482211,24
1,3,4,3,136.0060639,65.88062618,39.85729997,58.16883942,24
1,3,4,1,63.55602604,131.0426011,22.64304588,48.54859579,24
3,1,5,3,114.557301,144.4957095,70.98085182,116.4016088,24
1,3,4,3,44.54504226,158.3296364,22.49896325,130.6861692,24
3,1,5,1,148.4661489,33.04478251,70.75945682,50.85548195,24
2,3,5,2,32.71904755,128.5152527,149.8261986,121.1235854,24
3,1,5,3,123.905582,55.28012243,154.9178194,122.1242053,24
3,1,4,1,146.7042948,123.1138623,54.54554229,20.76550941,24
2,3,5,3,133.0062811,72.62269957,28.96711576,43.06568017,24
2,1,4,1,38.67582198,16.52464139,133.9344186,10.67121099,24
3,1,4,3,35.08091691,143.3383946,68.82031662,53.2342298,24
1,3,5,1,149.9351027,73.13321573,119.6386941,124.4137714,24
1,3,5,3,54.30462096,159.5125863,135.414932,154.5778605,24
2,1,5,2,141.318824,110.0328392,67.86044198,122.7653096,24
3,2,4,2,152.0781762,56.77110029,20.7640207,45.53584274,24
3,2,4,3,140.0489261,20.49819759,111.5653841,126.2156922,24
3,2,5,3,115.5224237,69.6445135,47.11041237,122.1023102,24
2,3,5,2,131.5213199,68.65364752,111.464145,132.0348376,24
1,2,5,1,66.04601735,145.9403487,117.4026917,65.78751502,24
1,3,4,3,27.30065469,117.7288874,154.4964023,124.7810933,24
1,3,4,1,33.18362058,147.9972176,113.2033916,46.89542384,24
2,3,4,3,36.92303637,140.3550531,113.9360845,119.5041166,24
1,2,4,2,106.2090083,150.3100202,57.36789467,150.2804909,24
3,1,5,1,70.70820463,135.863061,47.77569686,137.5642921,24
3,1,4,1,37.8219139,164.0695533,131.4618134,153.3424745,24
1,2,5,2,51.15577675,107.563273,20.35297014,122.1376925,24
2,1,4,2,111.6340668,74.84905275,51.33532823,124.2678798,24
2,3,4,2,66.1631267,33.48414986,118.4401006,58.94834301,24
3,1,5,3,73.20859495,131.5135619,52.83213188,98.22223436,24
1,2,4,1,72.81527116,43.6493997,157.0714581,49.94317795,24
3,2,5,2,37.75237655,150.327157,115.901475,115.7759581,24
2,1,5,1,140.4926448,63.50987515,23.35230692,126.2640815,24
2,3,5,3,117.0842998,72.72210361,148.3724397,54.11382238,24
3,2,4,3,154.4724878,26.98825504,63.19009343,108.7570165,24
1,3,5,1,64.97919891,133.7628403,112.7680655,62.75002949,24
1,3,4,3,45.3608775,150.891538,66.59303855,142.5252664,24
3,1,4,1,121.7399621,20.39184081,65.48336343,15.08066783,24
2,1,4,1,47.98628343,24.34994515,152.3868207,13.49605843,24
2,3,4,2,44.88216248,74.55108951,128.7840134,42.41224728,24
2,3,5,3,54.23630398,27.75532885,133.998568,16.08267333,24
3,2,5,2,29.04533508,126.6231732,70.75995234,115.1994162,24
1,2,5,1,155.2338326,61.75977503,20.20202403,123.831943,24
2,1,5,2,116.7680408,164.1434977,59.20669282,156.820199,24
1,2,4,1,24.85302357,118.7377147,153.2887918,161.7550023,24
3,1,5,1,131.1036845,19.47935463,154.4933369,12.79834485,24
1,2,4,2,69.46442611,106.543287,23.79493451,117.6039575,24
3,1,5,3,137.9001099,46.3438779,159.4465778,123.7331919,24
1,2,5,2,40.43508504,157.3276125,115.4565451,152.2376852,24
3,1,4,3,136.0869318,63.1806299,31.48835965,124.1160836,24
1,3,4,1,110.7358164,49.21776909,134.601367,117.8382822,24
3,2,4,3,64.43916101,30.56417245,159.8187014,50.31294777,24
1,3,5,3,121.0052812,22.40494293,65.2067125,50.08067588,24
2,1,5,1,119.4261585,47.96836981,20.05149372,43.62537279,24
3,2,4,2,148.8722879,25.14794163,67.33858887,42.66898568,24
2,3,5,2,72.29734709,141.2857383,43.6731423,99.91609143,24
2,1,4,2,27.01617709,164.0275376,128.8248478,42.02140283,24
3,1,5,1,121.0200232,55.09898736,154.2486607,62.95127229,24
1,2,4,1,118.436362,42.22852056,147.5581916,126.2593741,24
3,2,4,2,65.693448,140.0110405,113.4899871,128.5628876,24
1,3,4,1,108.9305414,150.4555865,65.42186317,116.9301982,24
3,2,5,2,46.097321,162.6752873,25.85019735,122.5904044,24
3,2,5,3,162.2900196,30.2090758,113.9690259,121.5522253,24
2,3,4,3,66.2485367,128.696124,39.34417717,105.2842067,24
2,1,5,2,135.7901971,160.0629564,44.36550454,135.8220635,24
3,1,5,1,125.195795,72.65877806,34.82673433,109.6684404,24
1,3,4,3,31.71626064,156.8307844,110.4503087,120.6116096,24
1,3,4,1,40.67233072,148.6739753,114.4846703,44.14283978,24
3,1,5,3,163.8011152,68.7866242,126.2505719,124.2367262,24
1,2,4,2,67.98271228,45.03472224,108.4862664,54.18868488,24
2,1,5,1,21.35249413,74.74633005,152.3256407,71.11765201,24
1,2,4,1,131.7864192,28.37671371,109.6139427,128.4684191,24
2,3,4,2,72.35962952,140.5631458,44.84244354,114.7236552,24
1,3,4,3,56.32593447,135.3621668,108.8020806,61.89428327,24
3,2,5,3,146.3624044,62.97407547,119.9102796,123.3703212,24
1,2,5,2,123.3448972,17.85735273,156.4804647,11.28281847,24
2,1,4,2,16.77098331,123.3584756,40.38136293,156.3480204,24
2,3,5,2,125.1902383,53.17457204,153.6768375,130.4191108,24
2,1,5,1,141.963369,52.42471511,113.0991374,45.85712439,24
3,1,5,3,18.02204206,161.3492975,126.0337766,52.86990503,24
2,3,4,3,109.7725899,161.7249241,46.01098015,142.1725646,24
2,1,4,1,115.3537055,61.33163805,153.0774043,58.41212892,24
2,1,5,1,159.829764,135.5737168,27.76134551,129.9332537,24
1,2,5,2,34.4195682,136.7551368,110.6997166,127.6972624,24
1,2,4,2,124.7608078,161.8411282,29.48669427,138.6966886,24
3,1,4,3,24.21578442,66.05539824,125.3917597,22.93877725,24
2,3,4,2,35.44136166,109.3308842,130.1752773,57.39091424,24
1,3,5,1,55.47210765,134.8293873,17.88398575,59.81272453,24
1,3,5,3,127.2758634,35.944086,147.3655033,42.69559278,24
3,2,5,2,59.40551058,130.4256421,105.291897,128.0618917,24
1,2,4,1,57.11853463,120.2629486,159.4237825,48.06586497,24
2,1,5,2,32.25050914,55.132935,153.0561484,40.93653037,24
3,2,4,2,46.96850824,147.8286148,15.23110823,126.8008678,24
3,1,4,3,141.2157689,30.45696012,71.5610233,136.3224942,24
1,3,4,1,40.23211903,135.1785192,163.6060688,21.30289168,24
3,1,5,1,131.9082248,70.66591239,154.802525,64.35989466,24
3,2,5,3,164.4320704,69.03821381,43.75994711,164.3338392,24
3,1,4,1,71.44964494,118.7885609,148.1310536,36.39426591,24
2,3,4,3,162.1813325,131.7682298,110.8409523,159.3623988,24
2,3,5,2,144.8232327,63.07849136,123.8673203,135.0209164,24
2,1,4,2,15.79298383,120.172545,56.81887006,4.899872418,24
1,3,5,3,24.3677163,139.4512047,72.06800856,144.4837995,24
1,2,5,1,43.40789061,74.29868181,138.6890047,50.90955152,24
3,2,5,3,151.6767183,130.9532239,20.69244535,147.6774734,24
2,3,4,3,34.86739192,164.3119724,123.0641895,159.4149284,24
1,3,5,1,60.43101675,122.6067107,150.2897775,59.79252715,24
1,2,4,1,34.61132366,161.6641669,70.07260022,28.019689,24
3,1,4,3,162.5552422,34.19988817,58.76992721,-32.82995999,24
2,3,5,3,158.266181,64.33651592,24.5297643,65.42345474,24
3,1,5,3,49.71001679,148.8508743,71.33822014,25.352823,24
2,1,5,1,155.398529,125.0377638,58.53516527,127.4049549,24
1,3,4,3,36.10423939,137.6579334,110.8662107,125.1918345,24
3,1,4,1,62.83783596,106.1896348,134.1692719,109.0645989,24
3,2,4,3,28.99456294,51.34927816,149.4184671,17.38597023,24
2,3,4,2,138.210341,21.18372683,41.88406923,116.0259631,24
3,2,5,2,135.0390968,156.2315492,65.2987555,154.1697929,24
1,3,5,3,113.2433545,53.21225375,163.6721734,54.06803162,24
1,3,5,1,151.8467845,128.8787291,73.64779727,141.618087,24
2,1,5,2,46.00921796,160.7232016,116.9645581,57.45082817,24
1,2,4,1,45.87387822,164.1938331,66.1583831,37.02962095,24
2,3,4,2,65.81075802,140.596439,36.70047146,45.20895029,24
1,2,4,2,37.50888732,68.50533875,135.0941633,59.67809704,24
1,2,5,2,112.3548758,69.73948938,133.2167152,55.75299895,24
3,1,4,1,159.2054486,116.5926139,65.23323921,151.9271057,24
2,1,4,2,72.07613168,110.0496016,143.7280619,68.14007442,24
3,2,5,2,18.61612404,108.6131805,64.05535858,126.8650474,24
2,3,5,3,43.28186351,67.47598194,152.5166086,68.2684484,24
3,2,4,3,64.96412981,134.3688373,155.5073044,44.67566149,24
2,1,5,1,108.4386454,60.31893655,140.0592969,36.02983047,24
1,3,4,1,39.88153015,66.85572344,149.2739053,60.64997433,24
2,1,4,1,65.74595254,106.5549309,137.5625355,109.4764313,24
3,2,4,2,140.9299689,18.15522105,57.13987866,46.15345853,24
3,1,5,1,27.50452241,141.1060697,113.6569815,126.7088124,24
2,3,4,3,37.23277857,157.199319,130.3868697,133.585613,24
1,3,4,3,64.00212933,27.7535355,147.8116464,34.11951162,24
3,2,5,3,105.4136432,68.40280698,38.3807637,143.4351378,24
1,2,5,2,71.78339973,37.74522147,105.8246532,49.17290833,24
2,3,5,2,120.1130099,156.8270154,32.63848725,90.59792376,24
2,1,4,2,157.9102201,135.0282075,105.041293,162.0480181,24
1,2,5,1,117.4938718,55.0666541,144.7825666,131.9715043,24
3,1,5,3,64.26080069,121.5867379,27.00405793,55.19293428,24
2,3,4,2,122.8237977,63.37297433,20.71149403,106.7426209,25
2,1,4,1,16.91457671,48.52637597,107.3901717,41.55424983,25
1,2,5,2,160.4800108,38.71114505,112.5478966,29.82426859,25
1,3,4,3,18.81862265,163.584195,138.9988293,163.5118995,25
3,1,5,3,67.71991876,129.4411162,45.33835795,66.88338512,25
3,1,5,1,52.11490089,127.7024385,22.6997317,121.699848,25
3,2,5,2,29.50246789,152.4169459,127.6262871,148.6451244,25
2,1,4,2,107.9999954,24.17686911,54.60784205,123.0286344,25
1,3,4,3,137.4021562,68.91229155,159.5590829,58.28884441,25
3,2,4,2,115.6428112,153.4035913,45.5561088,163.2516067,25
3,2,5,3,46.58404429,147.0462012,106.441732,42.63045137,25
2,1,5,1,120.6636432,59.07486537,143.5499208,60.30528209,25
1,3,4,1,71.09789733,122.0404822,27.61561614,58.10340872,25
2,3,4,3,50.80928342,120.3521449,164.7833259,115.8211415,25
2,3,5,2,151.4910654,17.60127964,45.28171235,142.1651617,25
1,3,5,1,58.35635798,36.46950304,142.1419996,49.90701716,25
3,2,5,3,26.90457714,55.78250561,123.7713977,22.84610673,25
1,2,4,1,139.5311308,116.6303436,17.42324545,155.0348324,25
1,2,5,1,107.9838482,164.296817,53.95498195,119.1956773,25
3,1,4,1,44.52478594,139.9493595,19.50523765,154.9649916,25
2,1,5,2,17.24567185,64.64373271,144.9574296,20.81253696,25
3,1,5,3,34.39892371,107.2630601,144.6181257,24.05820885,25
2,3,4,3,61.97084486,25.73801357,140.8194725,31.04400948,25
1,2,4,2,50.00552982,18.56167404,131.0892937,24.76865892,25
2,1,4,1,53.44349829,107.9272727,162.7178238,123.4437055,25
3,2,4,2,121.2373696,57.54431956,18.49653436,65.92844639,25
2,3,5,3,61.01875807,129.6821889,162.251673,114.8820622,25
2,1,5,2,53.3673004,164.09961,121.4042688,52.86413587,25
3,2,5,2,29.57122765,136.3798595,106.996746,130.5563558,25
2,1,5,1,139.6380575,41.70154775,117.1112301,43.18274841,25
3,2,4,3,59.02225012,122.0264115,18.31234361,48.97766155,25
1,2,4,2,52.92796488,147.473477,118.7396255,150.8213874,25
3,2,5,3,115.5222967,147.6566845,22.66689369,131.3879544,25
2,1,5,2,154.2688388,32.56819843,64.76949641,144.0313168,25
2,3,4,3,60.83031648,124.6216514,158.6476499,130.022036,25
1,2,4,2,160.463029,125.2778801,18.36127679,124.9647644,25
1,3,5,1,18.11483974,113.4981447,38.60889279,16.93671599,25
1,2,4,1,32.07204797,147.9552908,123.1808322,20.46746764,25
1,2,5,1,152.8630583,108.5881823,46.247974,149.791682,25
2,3,4,2,115.2413483,39.63217963,155.5541963,125.6567563,25
1,3,4,3,74.22541487,141.9134712,21.72230471,135.3283812,25
1,3,4,1,113.2162484,145.0500577,71.00044801,119.1402684,25
3,1,5,3,129.3266038,67.10228903,43.23453067,123.6696087,25
1,3,4,3,57.28709766,144.7679345,117.9744205,131.0770137,25
3,1,5,1,123.2288964,36.57809893,66.28997989,30.52408712,25
2,3,5,2,120.3150771,25.84422709,57.36905134,120.1520564,25
3,1,5,3,28.60292648,124.7426054,152.3610147,30.87075988,25
3,1,4,1,125.4877532,74.8316049,24.97210893,46.9868414,25
2,3,5,3,117.149411,144.2910834,49.85769786,147.154448,25
2,1,4,1,163.5984524,47.86384543,141.9445118,50.74420856,25
3,1,4,3,54.8518684,123.5110522,28.37008174,53.8501554,25
1,3,5,1,148.0256373,119.1656291,36.94050666,154.6008265,25
1,3,5,3,159.6242773,28.77279416,55.3134989,26.84568111,25
2,1,5,2,134.5544804,70.74646479,39.13024461,136.2914867,25
3,2,4,2,16.86033392,57.33673869,115.9597115,50.67352657,25
3,2,4,3,154.1779416,32.23150052,128.072505,143.3665918,25
3,2,5,3,137.492666,158.9869681,58.71097257,133.0314994,25
2,3,5,2,117.8954467,17.30146327,145.7996221,131.1074802,25
1,2,5,1,50.89287645,24.98083568,108.7815342,50.97461302,25
1,3,4,3,15.6377971,162.085504,42.85751175,154.5376555,25
1,3,4,1,68.55606913,156.3452826,38.87407265,51.46147528,25
2,3,4,3,21.08544118,65.39464981,109.5814833,72.08888983,25
1,2,4,2,62.73977803,133.2344144,17.48658256,110.7737696,25
3,1,5,1,22.77107062,131.6017132,43.0400149,109.56565,25
3,1,4,1,136.8627956,157.5582912,42.72218187,162.5817103,25
1,2,5,2,119.8508281,44.56331869,20.21154789,45.91306263,25
2,1,4,2,58.22986832,15.6367602,137.7225493,52.71237864,25
2,3,4,2,107.8643018,52.47246239,17.8259005,102.9437654,25
3,1,5,3,118.9099043,69.18849967,25.24774572,109.3852624,25
1,2,4,1,125.0552202,67.35121271,33.99779047,114.0076884,25
3,2,5,2,142.8615189,39.4727019,117.1821428,58.03682577,25
2,1,5,1,164.401981,72.98857204,115.1416483,65.38182634,25
2,3,5,3,41.10123298,120.8919442,151.6522376,120.9193357,25
3,2,4,3,42.58918598,67.01940972,118.7109386,54.0761405,25
1,3,5,1,56.21739807,142.175268,26.00475166,60.93576451,25
1,3,4,3,127.8945481,62.00691054,33.31312043,59.60926158,25
3,1,4,1,150.1528414,65.81663275,116.5048959,45.65569234,25
2,1,4,1,45.95218115,145.7407691,112.861168,141.4472596,25
2,3,4,2,42.98774546,151.2435811,68.53956621,34.51121864,25
2,3,5,3,156.7610354,16.31100136,58.99026081,18.75362426,25
3,2,5,2,27.37483345,157.7469137,105.5636326,151.9226438,25
1,2,5,1,36.50173432,117.1050498,68.89654993,23.94064572,25
2,1,5,2,59.52177104,33.57400626,105.4611019,62.83682904,25
1,2,4,1,140.6339349,161.4989553,27.42159017,141.4192835,25
3,1,5,1,18.60719069,118.062672,66.74712665,131.4249784,25
1,2,4,2,69.3228007,157.8941358,134.3788766,154.0201785,25
3,1,5,3,105.8361112,46.37180689,161.1445238,115.4343675,25
1,2,5,2,145.9684955,33.94512909,107.9578464,26.61739249,25
3,1,4,3,68.62695571,35.52651261,141.2613776,56.94253186,25
1,3,4,1,130.6090594,45.12798974,110.2976919,126.4216724,25
3,2,4,3,150.5302694,125.4062219,44.60439364,158.1764477,25
1,3,5,3,66.59660449,34.99973652,118.6672423,27.1073865,25
2,1,5,1,32.88193553,120.3344436,60.40770986,115.2907247,25
3,2,4,2,148.1064327,28.38331966,121.4804543,24.12451426,25
2,3,5,2,35.11586838,153.543637,57.05213723,30.7967338,25
2,1,4,2,123.7798724,40.88416719,155.619921,140.09986,25
3,1,5,1,66.3429113,32.87239133,121.1235992,27.02878139,25
1,2,4,1,128.7510593,164.3864961,15.64027162,149.3599149,25
3,2,4,2,73.74209926,121.3703815,46.83168626,117.9345398,25
1,3,4,1,109.0967552,159.6593137,52.64048547,107.4395158,25
3,2,5,2,72.36743533,159.221041,34.26528684,150.1488522,25
3,2,5,3,147.1001628,19.85563721,48.27763268,142.7036095,25
2,3,4,3,49.22209448,130.7328744,107.987241,134.4869628,25
2,1,5,2,113.3462693,147.6446594,62.63370108,132.4854496,25
3,1,5,1,37.51740122,125.7804565,71.78278463,119.8274409,25
1,3,4,3,145.8115301,74.53953952,106.269192,70.82359745,25
1,3,4,1,29.90296524,164.5567908,68.58359412,29.98030273,25
3,1,5,3,109.3129527,131.537684,44.65194824,107.8640708,25
1,2,4,2,113.6128583,55.69905959,33.78573875,66.45597701,25
2,1,5,1,163.5822033,22.87409704,136.8028989,33.18456116,25
1,2,4,1,44.26254303,153.6740012,107.0529874,38.42116162,25
2,3,4,2,163.491039,34.67001762,139.5084506,154.2423917,25
1,3,4,3,40.70739164,16.10447339,139.4926747,11.07236596,25
3,2,5,3,136.1127928,59.12415443,39.01856776,136.9432874,25
1,2,5,2,123.1245537,64.45524156,34.31082892,56.6028632,25
2,1,4,2,56.31373728,118.9965106,158.0638234,51.57301887,25
2,3,5,2,71.66328102,141.8858674,49.14248669,71.05326502,25
2,1,5,1,21.70295617,117.3119383,56.17327154,109.2472011,25
3,1,5,3,38.0934528,16.41703597,110.8897124,27.59134805,25
2,3,4,3,59.62366056,121.0761928,151.2865606,111.3379814,25
2,1,4,1,111.172501,22.73986203,66.85281964,18.69237236,25
2,1,5,1,142.7678162,112.2731873,42.55766412,113.0091852,25
1,2,5,2,139.7072488,15.01331112,58.03434597,21.67761339,25
1,2,4,2,113.5605554,40.61908344,64.48722952,28.68134777,25
3,1,4,3,37.21284968,118.1505346,17.00653418,23.15845125,25
2,3,4,2,114.7235455,144.1476276,55.90494735,124.11032,25
1,3,5,1,31.97792474,119.6413789,158.0469186,28.92836908,25
1,3,5,3,105.7072878,56.52192978,20.79549038,56.64634862,25
3,2,5,2,31.81206704,107.3421225,140.4707928,103.3909282,25
1,2,4,1,25.9614201,69.07701028,117.1087894,19.89536027,25
2,1,5,2,19.59770113,62.90945034,164.669457,12.96239311,25
3,2,4,2,26.52483601,51.92559599,162.3862513,57.97176698,25
3,1,4,3,123.1621042,71.35199369,163.7884656,115.8750476,25
1,3,4,1,143.7926744,39.99672379,118.5435038,140.8246195,25
3,1,5,1,17.83998963,112.1967543,57.57136156,123.335308,25
3,2,5,3,164.9475353,120.4339792,40.41452721,151.3241297,25
3,1,4,1,39.44237952,120.056921,65.27160749,117.262309,25
2,3,4,3,121.893573,161.4728436,46.77747741,168.1486481,25
2,3,5,2,158.4417644,107.8253449,33.31194192,162.7934721,25
2,1,4,2,44.97407232,70.69126564,139.5815518,43.24229811,25
1,3,5,3,27.4921394,56.03777205,160.4494688,66.53541128,25
1,2,5,1,124.5689255,23.67695291,146.4300621,121.2205974,25
3,2,5,3,52.85653902,156.3451638,132.5096126,52.65398282,25
2,3,4,3,45.79093777,161.3845763,129.4046823,158.8800274,25
1,3,5,1,143.9975901,47.67346264,67.67571008,151.1565493,25
1,2,4,1,47.5123212,111.3826896,74.86146832,44.18612648,25
3,1,4,3,34.40565602,110.7048839,146.4680033,30.69934917,25
2,3,5,3,156.9253715,128.326138,62.90892758,117.5177653,25
3,1,5,3,31.48868195,129.4430184,52.90533723,41.5021859,25
2,1,5,1,107.6150395,54.08024809,22.82885459,55.89596935,25
1,3,4,3,54.8188416,134.0949242,24.79209483,122.465944,25
3,1,4,1,33.49964555,158.481862,113.6638719,158.6710883,25
3,2,4,3,23.74045184,51.78099832,72.92712235,11.57439121,25
2,3,4,2,55.81918571,116.5847296,33.02188155,49.77241094,25
3,2,5,2,131.9299067,53.24134613,21.77016109,46.58340269,25
1,3,5,3,151.2646372,28.53012268,107.8866605,37.25833566,25
1,3,5,1,149.923561,45.70320543,67.10451463,135.362923,25
2,1,5,2,142.372393,51.03136395,19.79525184,143.6169133,25
1,2,4,1,142.5644934,53.49170782,120.1226538,140.0842501,25
2,3,4,2,42.95271021,152.0808036,19.31867394,43.06209138,25
1,2,4,2,148.2485858,43.54941786,127.6425744,44.25656402,25
1,2,5,2,134.4451254,71.93940335,158.7969437,65.6334349,25
3,1,4,1,59.5338793,125.0589653,154.6320242,129.2838558,25
2,1,4,2,107.7422146,53.9449839,138.8254591,111.7556526,25
3,2,5,2,34.73633881,67.96107394,114.168116,70.4316194,25
2,3,5,3,143.4624286,109.3374696,65.1515788,117.3785409,25
3,2,4,3,164.7097263,25.27881705,55.61307828,162.1913674,25
2,1,5,1,106.1164676,131.814291,160.2510278,134.8032589,25
1,3,4,1,134.2166998,71.70797483,49.35813123,143.345722,25
